Actual Solution,Predicted Solution,Result,Similarity,Similarity (Non Case-Sensitive)
Y3ct0H7jg,Y3Cx07Mj8g,0,0.631578947368421,0.7368421052631579
1wVT,kwVT,0,0.75,0.75
ZZtpptuKa,ZtPpRtUka2,0,0.5263157894736842,0.8421052631578947
s9ji1m,s9ilm,0,0.7272727272727273,0.7272727272727273
DiON51ylQ,DioN51yVQ,0,0.7777777777777778,0.8888888888888888
Ep6JqS,EpjqS,0,0.7272727272727273,0.9090909090909091
Fv2mjSjGs,FV2mSjSgS,0,0.5555555555555556,0.8888888888888888
Rw4VW,PRVWVN,0,0.5454545454545454,0.5454545454545454
5RBB,5RPZ8,0,0.4444444444444444,0.4444444444444444
npDyAlI,RoyalMail,0,0.25,0.5
7EER,13ER,0,0.5,0.5
sivEvO,sjNELVO,0,0.46153846153846156,0.6153846153846154
EPNK,ePaVLe,0,0.2,0.4
QVFV,a7x,0,0.0,0.0
kXlfSJJ6,kXfsJ6,0,0.7142857142857143,0.8571428571428571
CpVp,rVp,0,0.5714285714285714,0.5714285714285714
C0vBfrP,COVERfRP,0,0.4,0.6666666666666666
IHO0k,HOOK,0,0.4444444444444444,0.6666666666666666
Ad25YTCQ,Aq25yTCQ,0,0.75,0.875
8A8G,8A8G,1,1.0,1.0
Z5RzwChp,Z5R1wChp,0,0.875,0.875
mvA5tHjI,mV45thjI,0,0.625,0.875
lnD2gJ,nD2gJ,0,0.9090909090909091,0.9090909090909091
SO7U9PW,SoU9pWN,0,0.5714285714285714,0.8571428571428571
fdPu8,fdPu8,1,1.0,1.0
H65Y,H65Y,1,1.0,1.0
6rAY,6rA,0,0.8571428571428571,0.8571428571428571
cdJLxr,cdLxr,0,0.9090909090909091,0.9090909090909091
OWhMrR3V,OWhM1R3V,0,0.875,0.875
5pxgJ3m,5pxg3m,0,0.9230769230769231,0.9230769230769231
JCT6,JC76,0,0.75,0.75
fRtmmql2T,fRMmz912T,0,0.5555555555555556,0.6666666666666666
PZ3D,PZRD,0,0.75,0.75
alClAZYwl,aVcAZYyN,0,0.47058823529411764,0.5882352941176471
Okibcnu,OxbcnU,0,0.6153846153846154,0.7692307692307693
JB2lvon2o,B2v0n2o,0,0.75,0.75
Vs78H88gE,VS8H88gE,0,0.8235294117647058,0.9411764705882353
aucl,aUc9I,0,0.4444444444444444,0.6666666666666666
X8AC,XBAC,0,0.75,0.75
VEYD5,VeyD5,0,0.6,1.0
7WYIF,WiFiY,0,0.4,0.6
HBPC,HBPC,1,1.0,1.0
SWB6,SWB12,0,0.6666666666666666,0.6666666666666666
TUNR,TUNR,1,1.0,1.0
lQQAW,iQA,0,0.5,0.5
AfPBiHvKr,APBirthdayVKr,0,0.5454545454545454,0.7272727272727273
TYXTMG,TYXMG,0,0.9090909090909091,0.9090909090909091
EHC5,EPK06,0,0.2222222222222222,0.2222222222222222
hw7vVb,hw7Vlb,0,0.8333333333333334,0.8333333333333334
TQJ6,TQJ6,1,1.0,1.0
7YKX,ZxKt,0,0.25,0.25
Saeidw4,Sae4oWN,0,0.5714285714285714,0.5714285714285714
XhA2UBj,xhA2UjB,0,0.7142857142857143,0.8571428571428571
jf4mSA2,jfXmSA2,0,0.8571428571428571,0.8571428571428571
cQQetxb,CQextb,0,0.6153846153846154,0.7692307692307693
B5X6,B5X6,1,1.0,1.0
HCMA,HMAC,0,0.75,0.75
tPTJLWD,tPTJLDW,0,0.8571428571428571,0.8571428571428571
23WG,23WNG,0,0.8888888888888888,0.8888888888888888
5QVpQaRK,5QpQaRk,0,0.8,0.9333333333333333
Vl4PCAoS,VIPCos,0,0.5714285714285714,0.7142857142857143
oDNG,ODNG,0,0.75,1.0
v8HF5fNh,V8HF5fNh,0,0.875,1.0
uuxNmO,UnixNmo,0,0.46153846153846156,0.7692307692307693
aXCYF,aXGYf,0,0.6,0.8
foWNL1JU,FOUNDJU,0,0.4,0.6666666666666666
7Hvf,7Hkvf,0,0.8888888888888888,0.8888888888888888
oVOsf9B91,O0sf9B1,0,0.75,0.75
RC6Jco3,RC6kO3,0,0.6153846153846154,0.7692307692307693
QROM,ROM1,0,0.75,0.75
E6EtL,E6E7L,0,0.8,0.8
DWJ8,Pw8,0,0.2857142857142857,0.5714285714285714
UdXD,DbXD,0,0.5,0.75
cZkbh40TB4,czkbh407B4,0,0.8,0.9
XOgzX,XboxGameZ,0,0.14285714285714285,0.5714285714285714
DUXX,DUST2005,0,0.3333333333333333,0.3333333333333333
gLkSdnCt,LostInNoct,0,0.3333333333333333,0.5555555555555556
2Ffbq0TD3,2fbqoTD3,0,0.8235294117647058,0.8235294117647058
jraOh,JkaOch,0,0.5454545454545454,0.7272727272727273
HYAX,HYAX,1,1.0,1.0
6VSjBcNL,6VsBCNk,0,0.5333333333333333,0.8
TYURtD,TYUatD,0,0.8333333333333334,0.8333333333333334
n70m,n70m,1,1.0,1.0
Njcw2DPNz,Njcw2PNz,0,0.9411764705882353,0.9411764705882353
