Actual Solution,Predicted Solution,Result,Similarity,Similarity (Non Case-Sensitive)
HIwMWd3,IlPi$a,0,0.15384615384615385,0.15384615384615385
0u390L2jA,0u39oV2jA,0,0.7777777777777778,0.7777777777777778
RX5G,RXSG,0,0.75,0.75
sRNP,SRNP,0,0.75,1.0
A8XE,AXE,0,0.8571428571428571,0.8571428571428571
urRxuM,uRxuM,0,0.9090909090909091,0.9090909090909091
bWOqX,bwoq,0,0.4444444444444444,0.8888888888888888
qIoGQ1,aioqe-1,0,0.3076923076923077,0.6153846153846154
4343,4343,1,1.0,1.0
TgGJ,TgGJ,1,1.0,1.0
tvPqHMP8,tw0qHnp8,0,0.5,0.625
X3WR,x3wr,0,0.25,1.0
wz2b,wZ2b,0,0.75,1.0
1ICtq,jCtq,0,0.6666666666666666,0.6666666666666666
NAaj,N4j,0,0.5714285714285714,0.5714285714285714
dLn5mV,dInt3r,0,0.3333333333333333,0.3333333333333333
5sbWX,5SbWX,0,0.8,1.0
3AAmFmngu,34AmFmngoU,0,0.7368421052631579,0.8421052631578947
PyaPq,Papp,0,0.4444444444444444,0.6666666666666666
KThM3dr,kThz3qr,0,0.5714285714285714,0.7142857142857143
X7XC,STAR spcifique,0,0.0,0.1111111111111111
0BWa4Wq,blwan4q,0,0.42857142857142855,0.7142857142857143
o5pY1f6jm,pdvKsm,0,0.26666666666666666,0.26666666666666666
U1xAPtuLR,Ujxaptur,0,0.47058823529411764,0.8235294117647058
WrRzCItN,wAC1n,0,0.15384615384615385,0.46153846153846156
qxL93cwn,9xV9520wh,0,0.35294117647058826,0.35294117647058826
D37MB,D3#MB,0,0.8,0.8
AtwoTGB,Af^*bo_tGB,0,0.47058823529411764,0.5882352941176471
Q58ymGT6r,258ymc96r,0,0.6666666666666666,0.6666666666666666
wPnM,wpnM,0,0.75,1.0
EB4B,FBF,0,0.2857142857142857,0.2857142857142857
Ek90un,Ek90un,1,1.0,1.0
9Hp15XA,hpi5A,0,0.5,0.6666666666666666
r2Mqj5,kMqj5,0,0.7272727272727273,0.7272727272727273
nUBUP,jN@OgP,0,0.18181818181818182,0.36363636363636365
lqjQA,1qJa,0,0.2222222222222222,0.6666666666666666
uYQz1YD,yQvIyD,0,0.3076923076923077,0.6153846153846154
QCMY,bony,0,0.0,0.25
5KYF,1234567890,0,0.14285714285714285,0.14285714285714285
AGJB,AGB,0,0.8571428571428571,0.8571428571428571
RC7C,RCTC,0,0.75,0.75
7qnE,7qe,0,0.5714285714285714,0.8571428571428571
Yuzr,uZr,0,0.5714285714285714,0.8571428571428571
B1Y1Q,Bay1Q,0,0.6,0.8
C1nhDSv,CA#DSV,0,0.46153846153846156,0.6153846153846154
8FgH3,SFGH3,0,0.6,0.8
Mf30,M->30,0,0.6666666666666666,0.6666666666666666
ETDk55rDL,EvD55rD,0,0.75,0.75
MMUA1nqv,MAUNqV,0,0.42857142857142855,0.7142857142857143
VFUL,The4ms,0,0.0,0.0
i9xtsfTD,i9xtsr7D,0,0.75,0.75
Pa6i3OyO4,p&30^04,0,0.25,0.375
ej1YSdkuP,g1n3Xu5,0,0.25,0.25
NRFW,NRFW,1,1.0,1.0
V9MBK,VGM8K,0,0.6,0.6
k7iaAftB,kaliefb,0,0.4,0.5333333333333333
UpS0BjY3V,upsoBy3v,0,0.35294117647058826,0.8235294117647058
RkW98h,Rh98h,0,0.7272727272727273,0.7272727272727273
ktzC5Yx,kTzCSYx,0,0.7142857142857143,0.8571428571428571
T2QN,B2ON,0,0.5,0.5
CVXE,c2DE,0,0.25,0.5
FcJQL2,FQJL2,0,0.7272727272727273,0.7272727272727273
loN1J,IONJ,0,0.4444444444444444,0.6666666666666666
AkFTd56,AkETd56,0,0.8571428571428571,0.8571428571428571
rkArbAYKQ,hKAyKQ,0,0.4,0.6666666666666666
T6vL,TVZ,0,0.2857142857142857,0.5714285714285714
utOW1,u1ow1,0,0.4,0.8
FBQQ,Pegg,0,0.0,0.0
fOdpm02,fmQOd,0,0.5,0.5
I0sptI,10s41,0,0.36363636363636365,0.36363636363636365
5SgG,SsgG,0,0.75,0.75
ZVnOu90y,zlnou90v,0,0.5,0.75
DRPD,DPD,0,0.8571428571428571,0.8571428571428571
uYG7nStDN,YG7nstDN,0,0.8235294117647058,0.9411764705882353
c7syF45,c1SYF,0,0.3333333333333333,0.6666666666666666
YYWK,kimwr,0,0.0,0.2222222222222222
1I2TN4r,12TN4,0,0.8333333333333334,0.8333333333333334
Ld8C,Ld8C,1,1.0,1.0
OtcWZ,otcHz,0,0.4,0.8
7bqC,2q^^f,0,0.2222222222222222,0.2222222222222222
iROC,iROC,1,1.0,1.0
KrJ66v9c,Krp66v9c,0,0.875,0.875
FyyjpE0,FyyjBE0,0,0.8571428571428571,0.8571428571428571
jbNn,jbNh,0,0.75,0.75
4AGA,KAGA,0,0.75,0.75
Mj5t6,mJ5T6,0,0.4,1.0
KV8F,KV8F,1,1.0,1.0
JRaV,JRAV,0,0.75,1.0
YeJ19,y9/19,0,0.4,0.6
u06wdrP,u06w8rP,0,0.8571428571428571,0.8571428571428571
AN0X6igjg,A7oX6ls8jG,0,0.42105263157894735,0.5263157894736842
5uwfcdBol,5uwfcqDBq,0,0.6666666666666666,0.7777777777777778
bIYml,bKYm,0,0.6666666666666666,0.6666666666666666
NMA8,NMDA8,0,0.8888888888888888,0.8888888888888888
B4QV9,BAQ@,0,0.4444444444444444,0.4444444444444444
AWH5,AWEB,0,0.5,0.5
FYAQ,FYAQ,1,1.0,1.0
C5MG,cave,0,0.0,0.25
JbBTlIV,JbbIV,0,0.6666666666666666,0.8333333333333334
irtwW0nFS,yadvigandre,0,0.2,0.2
Lji5W4vf,Vjsw4x,0,0.2857142857142857,0.42857142857142855
7cGSddaP,7cGSDd@P,0,0.75,0.875
ZFMg,ZFM9,0,0.75,0.75
HMKE,HMKE,1,1.0,1.0
wUEOsiBbX,wUE0Sb6x,0,0.47058823529411764,0.7058823529411765
NipCSx,NVBCSK,0,0.5,0.5
RIt9QZB4,R1490ZB4,0,0.625,0.625
PMQQ1a7V,P909iAN,0,0.13333333333333333,0.26666666666666666
JZXuZ,yeXiuZ,0,0.5454545454545454,0.5454545454545454
ZVsHlh8q,7VSHlh8a,0,0.625,0.75
faAJ2,FAAJ5,0,0.4,0.8
a6ghLfK,dognyf,0,0.3076923076923077,0.3076923076923077
XbnGbIK5,xbNGbYf5,0,0.5,0.75
36pqX,3629X,0,0.6,0.6
ztpin1,2>v!k,0,0.0,0.0
3nud,fnd,0,0.5714285714285714,0.5714285714285714
HMFS,K1@1S,0,0.2222222222222222,0.2222222222222222
ALYW,AaMw,0,0.25,0.5
ibCBfFRA,iBCBfFrA,0,0.75,1.0
nFhmdOz,maptive,0,0.14285714285714285,0.14285714285714285
Dx9T79hF,D9T7Oh,0,0.7142857142857143,0.7142857142857143
oaLoSK1G,OALOSk16,0,0.375,0.875
Lo98k2MNp,1098765,0,0.25,0.25
mIpTT,m1PTT,0,0.6,0.8
3FHpnKIc,3FHPnKIC,0,0.75,1.0
NZnD,NZD,0,0.8571428571428571,0.8571428571428571
7aDx,yADX,0,0.25,0.75
kPKDE8,kOKE8,0,0.7272727272727273,0.7272727272727273
dk8H,qfH8 boa,0,0.16666666666666666,0.16666666666666666
7WNrF,7^r-n+j_f,0,0.2857142857142857,0.42857142857142855
UYLP,nbc12,0,0.0,0.0
BZCM,B2CM,0,0.75,0.75
PS10FGk,PS10FGK,0,0.8571428571428571,1.0
1377,1377,1,1.0,1.0
WrKe,wike,0,0.25,0.75
P8CK,PBCK,0,0.75,0.75
h1EU6,h1EUG,0,0.8,0.8
XKFI,bK4,0,0.2857142857142857,0.2857142857142857
lIaaMb4L,Kaamab4L,0,0.625,0.75
6GAMEwbV,6GAMEWBV,0,0.75,1.0
3pbBK,3p6Bk,0,0.6,0.8
0YCYlIhOY9,cyW9,0,0.14285714285714285,0.42857142857142855
yoWpL,y0wPL,0,0.4,0.8
mfA7TbGB1,m7A7bGB1,0,0.8235294117647058,0.8235294117647058
1ObtbUwV,10bt_bUwV,0,0.8235294117647058,0.8235294117647058
D5HIYX,DSWIVX,0,0.5,0.5
8PMMdbtlY,8PMd6IV,0,0.5,0.5
cCGGif,cCGGif,1,1.0,1.0
zz2j8U3,ZZ2j8U3,0,0.7142857142857143,1.0
EKXy8Js,B4+y8J5,0,0.42857142857142855,0.42857142857142855
8DRCQ,8DRCQ,1,1.0,1.0
6X4HG,6x4HG,0,0.8,1.0
9Wvx9i,g4Vxg1,0,0.16666666666666666,0.3333333333333333
ExktkuTT,EXAKTTT,0,0.4,0.8
mFYhClCiB,mynCICiB,0,0.5882352941176471,0.7058823529411765
6G1I6rY,6GL6Ny,0,0.46153846153846156,0.6153846153846154
7mN8tpA,7mNg8tpA,0,0.9333333333333333,0.9333333333333333
xTzW,xTZw,0,0.5,1.0
Z1itfh,zwtfh,0,0.5454545454545454,0.7272727272727273
UUHTnN1Ln,u36HU28QkZm,0,0.1,0.2
1HDBFe7,DHDesFe7,0,0.6666666666666666,0.6666666666666666
9dhnj,9dhnj,1,1.0,1.0
jzP0,ZPO,0,0.2857142857142857,0.5714285714285714
hBKbh,hBKbh,1,1.0,1.0
yD0zJ,YDOZ,0,0.2222222222222222,0.6666666666666666
zEjERxJm,ZERFX,0,0.3076923076923077,0.6153846153846154
AUNGogl,ANG0gI,0,0.6153846153846154,0.6153846153846154
mW1USH,mm7u$H,0,0.3333333333333333,0.5
yxCQS5Uhs,j+PCos5uhs,0,0.42105263157894735,0.631578947368421
yNonQT,Y200OQT,0,0.3076923076923077,0.6153846153846154
GYyuR,GYR,0,0.75,0.75
vkTydHmu,VkdHmu,0,0.7142857142857143,0.8571428571428571
UOgxpMj,UGoXPMj,0,0.42857142857142855,0.8571428571428571
hAJD,had,0,0.2857142857142857,0.8571428571428571
KDnH,kDnH,0,0.75,1.0
KUMW,KLWV,0,0.5,0.5
U8Jhi2Xa,UgshizXM,0,0.5,0.5
ny8Wv,ny8wz,0,0.6,0.8
knV8,knV8,1,1.0,1.0
FdPqO,fDP90,0,0.2,0.6
A2NfE,AP2NFu,0,0.5454545454545454,0.7272727272727273
Ydsb0,ydSb,0,0.4444444444444444,0.8888888888888888
1WFZL,1NFEA,0,0.4,0.4
JMNQ,JIMNO,0,0.6666666666666666,0.6666666666666666
srrfCm720,s1rfcm20,0,0.7058823529411765,0.8235294117647058
M8fedaiAwy,MotQd3iAmy,0,0.5,0.5
ioxDPy,ioxDPA,0,0.8333333333333334,0.8333333333333334
cVOm,cVOM,0,0.75,1.0
UfRPi,uRpi,0,0.4444444444444444,0.8888888888888888
b94cYK,b94CYK,0,0.8333333333333334,1.0
4N9hBnEnYK,wghbrfnyk,0,0.21052631578947367,0.5263157894736842
x70AHxz,x10phxz,0,0.5714285714285714,0.7142857142857143
yh8Rg6,yh8Rs6,0,0.8333333333333334,0.8333333333333334
4a3MWP,493mph,0,0.3333333333333333,0.6666666666666666
DCRW,DEZAN205,0,0.16666666666666666,0.16666666666666666
ukZom,ukzom,0,0.8,1.0
J2ZJQ,J2Z^Q,0,0.8,0.8
RNKK,RISK,0,0.5,0.5
KBHC,KBHC,1,1.0,1.0
qbIbAnVK,qWbAnk,0,0.5714285714285714,0.7142857142857143
s8IXE,si+xE,0,0.4,0.8
6GKNt,6GKnT,0,0.6,1.0
i0Mu0I,i0Mvvo1,0,0.46153846153846156,0.46153846153846156
Y4wHJGIQ,Y4WHJGQ,0,0.8,0.9333333333333333
dIYN2FlcB,d1N2a1CB,0,0.47058823529411764,0.5882352941176471
d07Bh,do78h,0,0.6,0.6
Te3B6,T3B6,0,0.8888888888888888,0.8888888888888888
FYS8,FYS8,1,1.0,1.0
bSxSJQ,bsxswp,0,0.3333333333333333,0.6666666666666666
7mUNzq7,kunteneq7,0,0.25,0.5
XlV5iA,+125A,0,0.36363636363636365,0.36363636363636365
SS6R,SSS12,0,0.4444444444444444,0.4444444444444444
teLROS,teROS,0,0.9090909090909091,0.9090909090909091
gdXk1S41,gdp+kl/s41,0,0.5555555555555556,0.6666666666666666
mvf8,MVNE8,0,0.2222222222222222,0.6666666666666666
hBgNxZ4,hBgNXZ4,0,0.8571428571428571,1.0
STBF,STBF,1,1.0,1.0
B7QT,B70T,0,0.75,0.75
FAUC,FAUC,1,1.0,1.0
C30o9wW3d,3009WM30,0,0.5882352941176471,0.5882352941176471
3lf4zOKs,3fjaz0rs,0,0.5,0.5
VBRBwW,vBRaW,0,0.5454545454545454,0.7272727272727273
4pQeqrA,apqegrA,0,0.5714285714285714,0.7142857142857143
hQWRk,hQwRk,0,0.8,1.0
Ui4n,Vian,0,0.5,0.5
KBXPsYT,KBXPSVT,0,0.7142857142857143,0.8571428571428571
mtipF,myiPF,0,0.6,0.8
ODdGrFE7,ODdGrF7,0,0.9333333333333333,0.9333333333333333
JYJO,JNJO,0,0.75,0.75
B1dV43,Blk43,0,0.5454545454545454,0.5454545454545454
mHLit4D8m,mHvlAD8m,0,0.5882352941176471,0.7058823529411765
fm3Bzowx,qmb3BZ0wX,0,0.47058823529411764,0.7058823529411765
QziDUjsXIo,Qtz1oujrsXP,0,0.47619047619047616,0.5714285714285714
N9C42IqPh1,v9CA^Ilq*Pa,0,0.47619047619047616,0.47619047619047616
CjsUKb,o8UKb,0,0.5454545454545454,0.5454545454545454
PXVL1TBO7,p4vV1kBo7,0,0.4444444444444444,0.6666666666666666
LwrUWp,leowrynep,0,0.4,0.5333333333333333
KXfmI,kY+FM,0,0.0,0.6
9MYkD0QjKB,9myQOO'iKE,0,0.3,0.4
TvuPkh,TVUPH,0,0.36363636363636365,0.9090909090909091
jPMdn,jPM0n,0,0.8,0.8
U9g1KRqV7,v9gIKRqV7,0,0.7777777777777778,0.7777777777777778
c1s9J,AwGoJ,0,0.2,0.2
NXEN,NAXEN,0,0.8888888888888888,0.8888888888888888
7gbXpv,BvpW,0,0.2,0.4
hPgMHv,hpgMiv,0,0.6666666666666666,0.8333333333333334
dbnJ9,dbnj9,0,0.8,1.0
HCIk,hC1k,0,0.5,0.75
RS8hx,RS8K,0,0.6666666666666666,0.6666666666666666
XGRV,K5N,0,0.0,0.0
U6Yk7uq,UVXQ,0,0.18181818181818182,0.36363636363636365
KjrEFXT,kJVf+tT,0,0.14285714285714285,0.5714285714285714
CuUKtr9S,CuUyKr9s,0,0.75,0.875
1Z4A,1Z4A,1,1.0,1.0
OdSv9RtVE0,OdRtVE,0,0.75,0.75
K6HC,K6HC,1,1.0,1.0
RvTB,RVTB,0,0.75,1.0
VCu0BS,vco0bs,0,0.16666666666666666,0.8333333333333334
BQu6,BQUB6,0,0.6666666666666666,0.8888888888888888
nN2WVq1,wnN2Wq1,0,0.8571428571428571,0.8571428571428571
Yr5D8,yr5D8,0,0.8,1.0
G7K5,q7k5,0,0.5,0.75
G0NC,G0NC,1,1.0,1.0
W524,w524,0,0.75,1.0
EvYzCW,EYZQWN,0,0.5,0.6666666666666666
GGPv5,G0pV5,0,0.4,0.8
tST6Xzh,tST6+zh,0,0.8571428571428571,0.8571428571428571
cgQM,C8QM,0,0.5,0.75
2V3j,2V3,0,0.8571428571428571,0.8571428571428571
5gDwl0C,5gDw10C,0,0.8571428571428571,0.8571428571428571
ZmX1JIiW,EZaX1JW W,0,0.5882352941176471,0.5882352941176471
yFOKbE,:=OK6E,0,0.5,0.5
gRFQUjYt,grFqvyt,0,0.4,0.8
jmx2KIEYX,mx2Rex+,0,0.375,0.625
nZbx,nZpbX,0,0.6666666666666666,0.8888888888888888
QZXG,q7XCG,0,0.4444444444444444,0.6666666666666666
hJfu3ERf,hFu3ERf,0,0.8,0.9333333333333333
YbHs,yBHS,0,0.25,1.0
0IuB93,0vUB93,0,0.6666666666666666,0.8333333333333334
EGEg,EGEGG,0,0.6666666666666666,0.8888888888888888
HdNyq,HdNvq,0,0.8,0.8
Z6WX,ZOWX,0,0.75,0.75
8WRS,8WWY5,0,0.4444444444444444,0.4444444444444444
Djc7,Djcc7,0,0.8888888888888888,0.8888888888888888
c8O6,c806,0,0.75,0.75
DpeW,dPEw,0,0.0,1.0
4D3mVq,4D03mvq,0,0.7692307692307693,0.9230769230769231
IJS5,ass,0,0.0,0.2857142857142857
O85Kb8P9S4,O85KbgoPS4,0,0.8,0.8
TylKz8sxO,tVik8s*O,0,0.35294117647058826,0.5882352941176471
zv0JU,zv0cU,0,0.8,0.8
ZRSJ,ZRSJ,1,1.0,1.0
ahWsW7,ahSiG,0,0.36363636363636365,0.5454545454545454
Vzi0y8guU,VZj0V8suU,0,0.5555555555555556,0.6666666666666666
4cKMYTcI,ACKMYTCI,0,0.625,0.875
0XwRHQyo,0xWHQJO,0,0.4,0.8
QTXQ,SOSFDX,0,0.2,0.2
RWXY,RWAY,0,0.75,0.75
tVAlNJ,zVAyWNJ,0,0.6153846153846154,0.6153846153846154
2d8BAid,2D8B410,0,0.42857142857142855,0.5714285714285714
mRqb,mRqb,1,1.0,1.0
QFTQ,QFEO,0,0.5,0.5
zkFaGR,zkFAgR,0,0.6666666666666666,1.0
bxZs,bxzs,0,0.75,1.0
lq5Rv6oSl,195RV60S,0,0.47058823529411764,0.5882352941176471
aOrhwIkuL,q0%w'k^L,0,0.35294117647058826,0.35294117647058826
W3qAitI,w3q4i71,0,0.42857142857142855,0.5714285714285714
lri9KVU4,ln9kVc4,0,0.5333333333333333,0.6666666666666666
c7bf,CMyf,0,0.25,0.5
gjabK,9ho8k,0,0.0,0.2
V2uGFa,v2UGFa,0,0.6666666666666666,1.0
WGctRkN,wGctskN,0,0.7142857142857143,0.8571428571428571
QA02ck,QAZ02Ck,0,0.7692307692307693,0.9230769230769231
bFCV,bc7y,0,0.25,0.5
hNijPYiW,hN1pYiw,0,0.5333333333333333,0.8
L8lwF,L8/WF,0,0.6,0.8
L2vHePp,lyherr,0,0.15384615384615385,0.46153846153846156
nIT8u2bZ,n11gu2b2,0,0.5,0.5
6WF5X,GW5X,0,0.6666666666666666,0.6666666666666666
OnRdsmiy,OnRdSmy,0,0.8,0.9333333333333333
bOAml3,b04mB,0,0.36363636363636365,0.36363636363636365
M57Q,Anytek NB70,0,0.13333333333333333,0.13333333333333333
GYRA5,GVRA5,0,0.8,0.8
FHya,FHYA,0,0.5,1.0
Q6PQ,Q6PQ,1,1.0,1.0
hcjQJ,hCjoJ,0,0.6,0.8
YDPb2YI3v,v0r62yBv,0,0.23529411764705882,0.35294117647058826
pjSa0m,PJSaom,0,0.5,0.8333333333333334
FTBP,F1bP,0,0.5,0.75
SMA5,SMA5,1,1.0,1.0
UyJWefo,UyJWeFo,0,0.8571428571428571,1.0
ljbwrY3A,rowry3A,0,0.5333333333333333,0.6666666666666666
jzVFa1U,jzlvFaL,0,0.5714285714285714,0.7142857142857143
dBP6l,dB6l,0,0.8888888888888888,0.8888888888888888
BLdk,BLlK,0,0.5,0.75
D7NKm,D7Nkm,0,0.8,1.0
R7awX,R7awx,0,0.8,1.0
MIHD0,MIHDO,0,0.8,0.8
j5Ze,5Ze,0,0.8571428571428571,0.8571428571428571
MsYcX,mSyx,0,0.0,0.8888888888888888
brJrx,brvrx,0,0.8,0.8
yFxL,yfxL,0,0.75,1.0
G0uR,GoUr,0,0.25,0.75
BsAihYVR,b5A1zYvR,0,0.375,0.625
GmFY,GMTF,0,0.5,0.75
IPp6dy,PP6D1,0,0.36363636363636365,0.7272727272727273
Q4rtfIi,Q7Rtflj,0,0.42857142857142855,0.5714285714285714
WD4K,w0Ak,0,0.0,0.5
YGSH,YCSH,0,0.75,0.75
WJvY,njay,0,0.0,0.5
RXAV,B3AN,0,0.25,0.25
BJW7,BIWT,0,0.5,0.5
swiFbYnwB,sWiFbMwb,0,0.5882352941176471,0.8235294117647058
3BsT3DD,3BST3DD,0,0.8571428571428571,1.0
d08jI2vHl,doshiwhl,0,0.23529411764705882,0.47058823529411764
ERq5QRzG,EROSERZG,0,0.5,0.625
37lp6,3x^6,0,0.4444444444444444,0.4444444444444444
552Jp1Zgq,552AGQ,0,0.4,0.6666666666666666
8yiT,8VIT,0,0.5,0.75
G2AM,G2AM,1,1.0,1.0
a5jXb,a5jxb,0,0.8,1.0
CECK,CECK,1,1.0,1.0
OKYC,Q2C3Y5,0,0.2,0.2
VQ4A4,VQA4,0,0.8888888888888888,0.8888888888888888
KnAr,Krarf,0,0.4444444444444444,0.6666666666666666
F2fXaJ,F2jXaJ,0,0.8333333333333334,0.8333333333333334
hLwWQ,hLHzo,0,0.4,0.4
N0OX,NoOX,0,0.75,0.75
xFxxJ4JA,xpx141a,0,0.4,0.5333333333333333
FLBD,LBD,0,0.8571428571428571,0.8571428571428571
bXCB,bxB,0,0.5714285714285714,0.8571428571428571
qycR88f,qyCR88f,0,0.8571428571428571,1.0
DQeU0uqG,doeLwagG,0,0.25,0.375
VkQIYB4Yvh,vkowb4ywh,0,0.3157894736842105,0.631578947368421
dUhEIrZb,WzELzb,0,0.2857142857142857,0.42857142857142855
QuwhI,QUAN,0,0.2222222222222222,0.4444444444444444
vEVTmNM,v5n7MNm,0,0.2857142857142857,0.5714285714285714
BCBpjTwEci,BC68IPTnEcI,0,0.47619047619047616,0.6666666666666666
dX1sp,dX>Sp,0,0.6,0.8
PRnU,PRIV,0,0.5,0.5
WvHhI,wVrHI,0,0.4,0.8
KH6hjl,KHI6hy,0,0.6666666666666666,0.6666666666666666
7KZg,7kgz,0,0.5,0.75
A2VdzF,A2v01zF,0,0.6153846153846154,0.7692307692307693
T4CF,T&GF,0,0.5,0.5
LvhLNVspx,vhlNzspx,0,0.7058823529411765,0.8235294117647058
olhm3J3v2l,01hm3V21,0,0.4444444444444444,0.5555555555555556
3OboiP4N,3Oba|p4N,0,0.625,0.75
oNOhz,d3now,0,0.2,0.4
Em752,E11752,0,0.7272727272727273,0.7272727272727273
