Actual Solution,Predicted Solution,Result,Similarity,Similarity (Non Case-Sensitive)
xEu7H,xE U^H,0,0.5454545454545454,0.7272727272727273
RYTE,RYTE,1,1.0,1.0
bTXu03,brXuo3,0,0.6666666666666666,0.6666666666666666
URGF,QtRGt?,0,0.4,0.4
TylS,TvS,0,0.5714285714285714,0.5714285714285714
X1AXzCp,+A+Zc^p,0,0.2857142857142857,0.5714285714285714
4mugcJQ6i,4mu8CxQ6i,0,0.6666666666666666,0.7777777777777778
btj53,btj53,1,1.0,1.0
XZuyOhzS,XuOhzS,0,0.8571428571428571,0.8571428571428571
w98Lg,w98Lg,1,1.0,1.0
nizc,ni>c,0,0.75,0.75
jwNR9ThNfS,.WNR9ThNfs,0,0.7,0.9
oxG0er,0xG0er,0,0.8333333333333334,0.8333333333333334
6IQvxSC,6IQXSC,0,0.7692307692307693,0.9230769230769231
SJzizs,sviLs,0,0.36363636363636365,0.5454545454545454
N6pK,N6pK,1,1.0,1.0
lSlyRYUx,Is1YRYuX,0,0.25,0.75
2AHG5Bkq,2Axg5Bkq,0,0.75,0.875
iqkE,iqkE,1,1.0,1.0
eQggb,eQgbb,0,0.8,0.8
oFDKUW8G,oFDkUw8G,0,0.75,1.0
lTIMVqAk,1KMVqAN,0,0.5333333333333333,0.5333333333333333
noM87,nOM87,0,0.8,1.0
MHOsMN6v,MHOsMN6v,1,1.0,1.0
WXFFk,WXFFK,0,0.8,1.0
FQMQ,FQmQ,0,0.75,1.0
qBoG,QBOc,0,0.25,0.75
9heIwi,9He\w',0,0.5,0.6666666666666666
ImwY,ImWw,0,0.75,0.75
dy2LKhX,ay2LKhx,0,0.7142857142857143,0.8571428571428571
wS47h44jC,wS47hAAjc,0,0.6666666666666666,0.7777777777777778
0zWI,OzW\,0,0.5,0.5
DOBL,DOVwt,0,0.4444444444444444,0.4444444444444444
05Uj9uC3GB,05wjgU3GB,0,0.631578947368421,0.631578947368421
BMurbive,BMur bive,0,0.9411764705882353,0.9411764705882353
k5cn,k5Cn,0,0.75,1.0
1tYLZn8,lrYLng,0,0.46153846153846156,0.46153846153846156
qYz2eHZ,Qy12EHZ,0,0.42857142857142855,0.8571428571428571
qcG1Kuhr2,qCGlKuhr2,0,0.7777777777777778,0.8888888888888888
pgBFlehnP,Bg\ehnp,0,0.5,0.625
y0TQJM,yOT@J^M,0,0.6153846153846154,0.6153846153846154
ERYm7,ERym7,0,0.8,1.0
xPud,Xpud,0,0.5,1.0
FYpfR8kY,AfPfRSkY,0,0.5,0.75
D5TIh,D5T/h,0,0.8,0.8
1t7nU5hmL,t>hU5hml,0,0.5882352941176471,0.7058823529411765
3eCO,3eCO,1,1.0,1.0
dhvKcyq8,dhvKcqs,0,0.8,0.8
GyN0,GvO,0,0.2857142857142857,0.2857142857142857
bqaiG,bqaiG,1,1.0,1.0
xL8wLLY,xLwLLY,0,0.9230769230769231,0.9230769230769231
yMHvKwqz,MVKwa2,0,0.42857142857142855,0.5714285714285714
D6tefAp,D6tefAp,1,1.0,1.0
pjR2i6,pJr2i6,0,0.6666666666666666,1.0
WeY1c,WEy1c,0,0.6,1.0
dod7T,ddT,0,0.75,0.75
OxxL2F56,OxXl2F6,0,0.6666666666666666,0.9333333333333333
CXtu4v,Cxtu4B,0,0.6666666666666666,0.8333333333333334
M6UYyO,MU<YO,0,0.7272727272727273,0.7272727272727273
e0fY2,e0VY2,0,0.8,0.8
NdZK,NdZK,1,1.0,1.0
i3v6Q98t,i3N6Q98t,0,0.875,0.875
3VFky0rnm,3VFkJOOm,0,0.5882352941176471,0.5882352941176471
FXZPRq1o,F+zPR^1O,0,0.5,0.75
3cvLMS,3CVLMS,0,0.6666666666666666,1.0
fpWDWSF6,fpWDWSto,0,0.75,0.75
xUevLG,+JEVLG,0,0.3333333333333333,0.6666666666666666
MycA,M^CA,0,0.5,0.75
8K392,8k392,0,0.8,1.0
81aj,81aj,1,1.0,1.0
N0JgpI4vM,NOJgpAVM,0,0.5882352941176471,0.7058823529411765
KQ5Ao,KQ5A0,0,0.8,0.8
187Thpw,187h,0,0.7272727272727273,0.7272727272727273
BVK7,BVk7,0,0.75,1.0
TFMK,TFMK,1,1.0,1.0
GFA8L,GFA8L,1,1.0,1.0
L6jxF,L6jXF,0,0.8,1.0
TyRf5NGd,Ty&f5^vGd,0,0.7058823529411765,0.7058823529411765
eZroHrLHT,ezroHrLt,0,0.7058823529411765,0.9411764705882353
SKUzX,sKuZX,0,0.4,1.0
Gj9fY,Gj9fY,1,1.0,1.0
fkF4kpT,rKF4kpT,0,0.7142857142857143,0.8571428571428571
BQ5W,B2W,0,0.5714285714285714,0.5714285714285714
Of3ERv9P,OERv9p,0,0.7142857142857143,0.8571428571428571
dZ6r5j,dZr5j,0,0.9090909090909091,0.9090909090909091
7Evf,Tfk,0,0.2857142857142857,0.2857142857142857
jwqsuY,/wqSuY,0,0.6666666666666666,0.8333333333333334
bL3vCMqGk,6L3vCNqGk,0,0.7777777777777778,0.7777777777777778
yaHo,2qHO,0,0.25,0.5
r5ORx9w,r5oRXw,0,0.6153846153846154,0.9230769230769231
EKCTxLB,EKCTXLB,0,0.8571428571428571,1.0
BIgQa,Bl&Qa,0,0.6,0.6
F4SV,F4SV,1,1.0,1.0
frDpC,frDpC,1,1.0,1.0
QfU8,QfU8,1,1.0,1.0
RXWP,RHHAP,0,0.4444444444444444,0.4444444444444444
r8wjiXal,rsWjXa,0,0.5714285714285714,0.7142857142857143
PGCS,PGGcS,0,0.6666666666666666,0.8888888888888888
ZlB42D9cV1,Vk42D9cV,0,0.6666666666666666,0.6666666666666666
HxaxN0T,HxaxNb7,0,0.7142857142857143,0.7142857142857143
oecICPJ5,OELICAJS,0,0.375,0.625
AmA5,Am45,0,0.75,0.75
dNabH9E5,aN9vbH9E5,0,0.7058823529411765,0.7058823529411765
oAxRGkU,oAxRGku,0,0.8571428571428571,1.0
TvIKTt,TVKTr,0,0.5454545454545454,0.7272727272727273
1sarItn2,IerIrn2,0,0.5333333333333333,0.5333333333333333
norJ,norJ,1,1.0,1.0
Yfdqj,Jfdqj,0,0.8,0.8
Y6kez0,e>0,0,0.4444444444444444,0.4444444444444444
5yv6uG,52v6wG,0,0.6666666666666666,0.6666666666666666
MJE1T,MEIT,0,0.6666666666666666,0.6666666666666666
X555,K55,0,0.5714285714285714,0.5714285714285714
NFCQ9P,NFCQ9p,0,0.8333333333333334,1.0
M5qbW,M5qbw,0,0.8,1.0
FCWN,HJWZ5cO?,0,0.16666666666666666,0.16666666666666666
ECAF,ECAF,1,1.0,1.0
ES43bZzLG,E$43bZLG,0,0.8235294117647058,0.8235294117647058
W3SY,WB3Y,0,0.75,0.75
FsUCjeB,FsuCjEB,0,0.7142857142857143,1.0
lGil1,Gl1,0,0.75,0.75
Zj15v,ZJ5V,0,0.4444444444444444,0.8888888888888888
C6dFbQR,C6DFBQkR,0,0.6666666666666666,0.9333333333333333
ZzHA,Z1AH,0,0.5,0.5
XLTtTbs9,xLtbs9,0,0.7142857142857143,0.8571428571428571
W1fC67,W1fC6>,0,0.8333333333333334,0.8333333333333334
xxjR2,xxjR2,1,1.0,1.0
pvObnobZ,p2o6nObz,0,0.375,0.75
XYieXV,FHeXv,0,0.36363636363636365,0.5454545454545454
hWve4Q,hwVe4q,0,0.5,1.0
mNgzV6Q,MWGZv6o,0,0.14285714285714285,0.7142857142857143
iWsZ8,iws78,0,0.6,0.8
4B5F,4B5F,1,1.0,1.0
oAswXua,O^SwXua,0,0.5714285714285714,0.8571428571428571
ivl17vEAhr,iWVEAr,0,0.5,0.625
zvEYQz68Ri,zVEQz68R,0,0.7777777777777778,0.8888888888888888
eAsGR,eASGR,0,0.8,1.0
WEKM,WIEKM,0,0.8888888888888888,0.8888888888888888
Avlu,AVIU,0,0.25,0.75
URJQ,URQ,0,0.8571428571428571,0.8571428571428571
6HLcB5H,6HLCB5H,0,0.8571428571428571,1.0
Ev7it,EVit,0,0.6666666666666666,0.8888888888888888
RRYS,TZ2S,0,0.25,0.25
7ChQ0u,CH@oV,0,0.18181818181818182,0.36363636363636365
AQXF,ADFF,0,0.5,0.5
OdYXNc,OXNC,0,0.6,0.8
nDnC,nDnC,1,1.0,1.0
o01YtGHH8f,tGHH8f,0,0.75,0.75
liXrd1KT,l1rdKT,0,0.7142857142857143,0.7142857142857143
OinJ5bmK8t,oiBbn8t,0,0.47058823529411764,0.5882352941176471
ihYrhP,iYbYhnP,0,0.46153846153846156,0.46153846153846156
mreNFH,mreN^H,0,0.8333333333333334,0.8333333333333334
OeC09hON,oeco960z,0,0.25,0.5
QRBVM7g,qRBLM7g,0,0.7142857142857143,0.8571428571428571
hsB1j,hSB:,0,0.4444444444444444,0.6666666666666666
FZvmf,FzVmf,0,0.6,1.0
UspAu1Q,Usp7u1Q,0,0.8571428571428571,0.8571428571428571
HK6R,HH6P,0,0.5,0.5
l5nnOI,15nn01,0,0.5,0.5
FknWp,FknWp,1,1.0,1.0
MQSJ,AQSJ?7,0,0.6,0.6
ofxaY,ofxaY,1,1.0,1.0
OSS5,oSSV,0,0.5,0.75
TAtDCJ,tAtdGy,0,0.3333333333333333,0.6666666666666666
4izTfF,4iZTF,0,0.7272727272727273,0.9090909090909091
jkJhRApK,kzRAaK,0,0.5714285714285714,0.5714285714285714
FpEV,FPEV,0,0.75,1.0
Y8FC,VFC,0,0.5714285714285714,0.5714285714285714
we36D,We36D,0,0.8,1.0
BDcSJPgl,BDS/pgl,0,0.6666666666666666,0.8
XQVX,kGvx,0,0.0,0.5
cXltBXx,cxAtBx,0,0.6153846153846154,0.7692307692307693
zhCFsJSXQ,ZhCqFSjs+Q,0,0.5263157894736842,0.8421052631578947
EfMy3,EfMy3,1,1.0,1.0
pPyUmOKa9k,pyUmOa9k,0,0.8888888888888888,0.8888888888888888
HyXES5P,FYXESSP,0,0.5714285714285714,0.7142857142857143
XCQ3,k00B,0,0.0,0.0
yc8F4sUJo,xC8FzSU0,0,0.35294117647058826,0.5882352941176471
J2qrX,J2qrX,1,1.0,1.0
SUU8,s8,0,0.3333333333333333,0.6666666666666666
475qwO,475qNO,0,0.8333333333333334,0.8333333333333334
GG4oU1,Gg4OU1,0,0.6666666666666666,1.0
Fe7iBM,F@7iBM,0,0.8333333333333334,0.8333333333333334
PDmX,PDmX,1,1.0,1.0
eXhh,exhh,0,0.75,1.0
gMt0f,gMof,0,0.6666666666666666,0.6666666666666666
6L9Maje,69Majie,0,0.8571428571428571,0.8571428571428571
vlKzCC,vLkZcc,0,0.16666666666666666,1.0
SNR8,SNRBB,0,0.6666666666666666,0.6666666666666666
HmIdNRAi,Hm|dNRAi,0,0.875,0.875
uyfZUKtHj,ayUHj,0,0.5714285714285714,0.42857142857142855
JNVC,IAAC,0,0.25,0.25
OLHmCyWN,O L H m C y W N,0,0.6956521739130435,0.6956521739130435
oGXXCDpx,OGXxCpz,0,0.5333333333333333,0.8
KRM65,KRM65,1,1.0,1.0
5aGBgciz,5aGB8ciz,0,0.875,0.875
EfKNI,EfK7,0,0.6666666666666666,0.6666666666666666
MNQO,aAOO,0,0.25,0.25
FbK2TTyh,fbK2Th,0,0.7142857142857143,0.8571428571428571
J5nkk,JnKk,0,0.6666666666666666,0.8888888888888888
J6F4B,6F2B,0,0.6666666666666666,0.6666666666666666
ucs5Czr5q1,ucS5c>5q1,0,0.631578947368421,0.8421052631578947
NXbuJ95fX,NxbU95ft,0,0.5882352941176471,0.8235294117647058
oNaqa,OaNqaa,0,0.5454545454545454,0.7272727272727273
9FPbO,9FPbo,0,0.8,1.0
w34empDx,437emppD1,0,0.5882352941176471,0.5882352941176471
U2BrDi1a3,U2BrDia3,0,0.9411764705882353,0.9411764705882353
mytOcsEY,mytOCSEY,0,0.75,1.0
SinrJ,sizrJ,0,0.6,0.8
0hA4S,06A4s,0,0.6,0.8
7K9E,7K9E,1,1.0,1.0
mnyxzNmB,MNYXZNMB,0,0.25,1.0
Ac5Mn,Ac5Mn,1,1.0,1.0
EtWr,Etwr,0,0.75,1.0
TvhIk,Tvh^K,0,0.6,0.8
jBozgcp2,jB0Zgcp2,0,0.75,0.875
yaY3gqYXm,y389YXm,0,0.625,0.625
oHKZ,OHKz,0,0.5,1.0
VTER,VwER,0,0.75,0.75
XgPk,XgPk,1,1.0,1.0
3xmJsIX1,3xmJs/X1,0,0.875,0.875
XaWPW,xawPW,0,0.6,1.0
rPnQmX,rpnQmx,0,0.6666666666666666,1.0
92X4SHyk,92t4SHYk,0,0.75,0.875
RX6M,RX6M,1,1.0,1.0
QJSW,aSW,0,0.5714285714285714,0.5714285714285714
TWCQ,TWcQ,0,0.75,1.0
3bDjHeG,3bDjHeG,1,1.0,1.0
SJxbW,S1xbW,0,0.8,0.8
sbTYRuB,sbdRuB,0,0.7692307692307693,0.7692307692307693
gKLZ,gKlZ,0,0.75,1.0
vlNk7a8u9,vWk7a8u9,0,0.8235294117647058,0.8235294117647058
GimX,Gimx,0,0.75,1.0
0SFBxC,0SFBxc,0,0.8333333333333334,1.0
Soky,so0ky,0,0.6666666666666666,0.8888888888888888
dV2yg,dV>g,0,0.6666666666666666,0.6666666666666666
GVFM1,GVKMZ,0,0.6,0.6
6PfIhmV,6pmV,0,0.5454545454545454,0.7272727272727273
s5BVUcyaD,s5BvUCxd,0,0.47058823529411764,0.8235294117647058
c8t2SeOe,c8Kseoe,0,0.5333333333333333,0.8
lEPG,KEPG,0,0.75,0.75
66LY,6LY,0,0.8571428571428571,0.8571428571428571
kADxJ,kA DAXJ,0,0.6666666666666666,0.8333333333333334
mqWnnb,qw nnb,0,0.6666666666666666,0.8333333333333334
kOqJDq,kO9\dq,0,0.5,0.6666666666666666
4h95,4h95,1,1.0,1.0
IITOYo,lTOYo,0,0.7272727272727273,0.7272727272727273
49BMA1YZ,49BM41YZ,0,0.875,0.875
jAXmg0C8,jAxm8Oc8,0,0.5,0.75
C4MQP,C4MQP,1,1.0,1.0
TOTfULLo,OO,0,0.2,0.4
EYbrd0h,EvardOh,0,0.5714285714285714,0.5714285714285714
FG36,FGR6,0,0.75,0.75
ofkbZLoB,Ofk>vOB,0,0.4,0.6666666666666666
AeUOlfBg,AeUoUfBg,0,0.75,0.875
AEDD,AEDO,0,0.75,0.75
f8I20,f8l2O,0,0.6,0.6
wuZfWIk,wuZfwIk,0,0.8571428571428571,1.0
Qx2Zs,qX2Zs,0,0.6,1.0
CU4M,cU4M,0,0.75,1.0
JxR15USt9,4R/3st9,0,0.375,0.5
JGRM,JS4M,0,0.5,0.5
7ZumqX,>Zumqx,0,0.6666666666666666,0.8333333333333334
bDlxmBLy,bolx nBLy,0,0.7058823529411765,0.7058823529411765
TeQc,TeQc,1,1.0,1.0
X67XW09H,x6VxW09H,0,0.625,0.875
ZRtxhCd,zRtxbCd,0,0.7142857142857143,0.8571428571428571
VfCbycCQ,VACBYLcQ,0,0.5,0.75
qOSp7,qOsps7,0,0.7272727272727273,0.9090909090909091
4NQ3,4NQ3,1,1.0,1.0
ZHpEl,zHpEI,0,0.6,0.8
hL21Yuk76,h2Yuk>6,0,0.75,0.75
5URa,5uRa,0,0.75,1.0
dS9Bcz7Q,ds9BCzR,0,0.5333333333333333,0.8
xD1R2SVh1y,x0JR2SVhy,0,0.7368421052631579,0.7368421052631579
AZGUH,AzcUH,0,0.6,0.8
cGorv9C,cGorv9C,1,1.0,1.0
KP8K,KPRK,0,0.75,0.75
pbWbSZw,pbwoszw,0,0.42857142857142855,0.8571428571428571
Of2kfm,2kfm,0,0.8,0.8
LQu1ke,vQuKe,0,0.5454545454545454,0.7272727272727273
n79bY,n79bY,1,1.0,1.0
BB2v,BB<2,0,0.75,0.75
iTKe,iKKe,0,0.75,0.75
Fv4E,Fv4E,1,1.0,1.0
zg3qbz,zg3qbL,0,0.8333333333333334,0.8333333333333334
Bb8cAqu,BB8CAQU,0,0.42857142857142855,1.0
r9aq86f,r9a86f,0,0.9230769230769231,0.9230769230769231
Z2fJ,Z2fJ,1,1.0,1.0
jzrLxJKnr,jPkxk3r,0,0.25,0.25
5Dmi,5Dzi,0,0.75,0.75
ApBIa,ABa,0,0.75,0.75
4ZCH,4ZCH,1,1.0,1.0
uoc1,uOc\,0,0.5,0.75
kw1sSKX4,kW'sSKx4,0,0.625,0.875
aeql,ae,0,0.6666666666666666,0.6666666666666666
fYSNd6MB,fYsnd6wB,0,0.625,0.875
bPLRN,vLRN,0,0.6666666666666666,0.6666666666666666
le6y,Ie6d,0,0.5,0.5
gBPC,gBPC,1,1.0,1.0
ay0PA,ay0pA,0,0.8,1.0
YAQQ,YQQQ,0,0.75,0.75
goVmlcPw,Ovmcw,0,0.46153846153846156,0.7692307692307693
PMJEgnTEc,PyJEgnTEC,0,0.7777777777777778,0.8888888888888888
HI4KmY,H/4Tmy,0,0.5,0.6666666666666666
vaGqEIg,vaGqEIg,1,1.0,1.0
asjYtO42,ASvTO42,0,0.4,0.8
6N4K,6AK,0,0.5714285714285714,0.5714285714285714
QfcX226NZ,QcX26Nz,0,0.75,0.875
UNAC9,UNAc9,0,0.8,1.0
7nn44,1n44,0,0.6666666666666666,0.6666666666666666
4oaWXB,OawXB,0,0.5454545454545454,0.9090909090909091
hUv3Qn,Hv3QN,0,0.5454545454545454,0.9090909090909091
PgMJO0mxI,PgMJO0mXI,0,0.8888888888888888,1.0
l39QcBMO,9QC8MO,0,0.5714285714285714,0.7142857142857143
YC8R,Yc9R,0,0.5,0.75
MKDy0q,MKdY0q,0,0.6666666666666666,1.0
Ld4LkIc,IdNlkiC,0,0.2857142857142857,0.7142857142857143
qRopD,qROpD,0,0.8,1.0
m5Z74,m5Z74,1,1.0,1.0
LI40fF2,L/AOF2,0,0.46153846153846156,0.46153846153846156
8LcnvtEhT,8LcNVFnT,0,0.5882352941176471,0.7058823529411765
C8MJ,8Mj,0,0.5714285714285714,0.8571428571428571
NKGW,NkGW,0,0.75,1.0
Rsg6,RSG6,0,0.5,1.0
YQ7E,VOIE,0,0.25,0.25
TcKeNcV,TCkENCV,0,0.42857142857142855,1.0
UYmB,UYmB,1,1.0,1.0
4Rm3S,4Rm3S,1,1.0,1.0
sWFh,SwFh,0,0.5,1.0
oXltLEgpD,Ox1LEg,0,0.4,0.6666666666666666
EvIRj,EVIRj,0,0.8,1.0
7PNb,7PNb,1,1.0,1.0
lFT6N1C,zFBn1C,0,0.46153846153846156,0.6153846153846154
HFoMH7n,HFOMH7n,0,0.8571428571428571,1.0
Myn4oMVt,My4qwkt,0,0.5333333333333333,0.5333333333333333
MXRT,MACT,0,0.5,0.5
0bStyJ,0bSyJ,0,0.9090909090909091,0.9090909090909091
74QuJZfyd,AwJzfd,0,0.4,0.5333333333333333
9Qipbbqd0,9Qipbvqa0,0,0.7777777777777778,0.7777777777777778
fqIVuL,fqIwv,0,0.5454545454545454,0.7272727272727273
BigLksz,blAKSz,0,0.15384615384615385,0.7692307692307693
B7WrzbU,B>WrvbU,0,0.7142857142857143,0.7142857142857143
RkDzKkc,RkDZkKc,0,0.7142857142857143,1.0
FWEH,FWEH,1,1.0,1.0
xxAzeB,x*A^eB,0,0.6666666666666666,0.6666666666666666
O4KtZ,O/KtZ,0,0.8,0.8
f9LvQF5jo,f9LNF5j0,0,0.7058823529411765,0.7058823529411765
zAsXBe,ZAsXBe,0,0.8333333333333334,1.0
EwvMve2,Ew vMve2,0,0.9333333333333333,0.9333333333333333
ojBECsL67,0\JBECsL67,0,0.7368421052631579,0.8421052631578947
PS8s0QUq5e,Rs00Ug5e,0,0.5555555555555556,0.5555555555555556
O833RXnR,833Rzr,0,0.5714285714285714,0.7142857142857143
3YYWj,3Y'Wj,0,0.8,0.8
juDije7,jkDiver,0,0.5714285714285714,0.5714285714285714
N767,N167,0,0.75,0.75
U8I2dz9U,U8rdZgU,0,0.5333333333333333,0.6666666666666666
wH4BAjDB,wHABAjDB,0,0.875,0.875
eqDZ1,eqUZ1,0,0.8,0.8
N7HZ,N7H2Z,0,0.8888888888888888,0.8888888888888888
5LLdA,5VLdA,0,0.8,0.8
HNXspLm,HNHSPr  m,0,0.375,0.625
zcdJqXw,zcXgtw,0,0.6153846153846154,0.6153846153846154
nF7PsAj,nf7PSAj,0,0.7142857142857143,1.0
Zjs76,zjS76,0,0.6,1.0
bK7M09o0j,bK7M090j,0,0.9411764705882353,0.9411764705882353
kXxtY,vxxtyY,0,0.5454545454545454,0.7272727272727273
ZqYHmmQ,zaYHmmQ,0,0.7142857142857143,0.8571428571428571
qDC1e4q,aDCeA9,0,0.46153846153846156,0.46153846153846156
4BFJ,ABFU,0,0.5,0.5
9L8xUJ0,gZsrUJo,0,0.2857142857142857,0.2857142857142857
DCfYiR,DCfNiR,0,0.8333333333333334,0.8333333333333334
guNqF,GUNQF,0,0.4,1.0
kE0K,kEOK,0,0.75,0.75
mJGgeOc,mJGgeOc,1,1.0,1.0
u9O4L,uO4L,0,0.8888888888888888,0.8888888888888888
HXgehTZK,HxgTzk,0,0.42857142857142855,0.8571428571428571
dX4GS,dx4Gs,0,0.6,1.0
rFgKa,vF9KA,0,0.4,0.6
Q09Rcat,q0gcat,0,0.6153846153846154,0.7692307692307693
4279S,4279s,0,0.8,1.0
7GC2,7G2,0,0.8571428571428571,0.8571428571428571
AxI13b,Ax/3b,0,0.7272727272727273,0.7272727272727273
h7rzWE,h7rZWE,0,0.8333333333333334,1.0
CkpQh0tU,CkqhotU,0,0.6666666666666666,0.8
KWNC,KWNC,1,1.0,1.0
XrLB9KJzC,x rL B 9K J 4C,0,0.6086956521739131,0.6956521739130435
5fb0DdICz,5fb0DqCZ,0,0.7058823529411765,0.8235294117647058
UNw2L,UNW2L,0,0.8,1.0
E8ggyEOm,E8ggyEOm,1,1.0,1.0
7fKsO,fTSo,0,0.2222222222222222,0.6666666666666666
KAmA,K4MA,0,0.5,0.75
qcH5A5c,qCH5ApC,0,0.5714285714285714,0.8571428571428571
3CBS,5CBS,0,0.75,0.75
gE6D,g6oD,0,0.75,0.75
1KUrI,lKuH,0,0.2222222222222222,0.4444444444444444
kRGGaL2,kRGGaL2,1,1.0,1.0
9IhaKAiF,yhaKAivF,0,0.75,0.75
WI8kBz50K,wJSkB5Ok,0,0.35294117647058826,0.5882352941176471
KqLl,kqLl,0,0.75,1.0
yPsJPgJA,YRSJPaA,0,0.4,0.6666666666666666
wqUfH,w9uH,0,0.4444444444444444,0.6666666666666666
TORD,TGQID,0,0.4444444444444444,0.4444444444444444
l450HSSpz,/45OHSspt,0,0.5555555555555556,0.6666666666666666
Y63F,Y63F,1,1.0,1.0
8E8IOty,8E%Oty,0,0.7692307692307693,0.7692307692307693
5oSALGfG,5OSALGfG,0,0.875,1.0
GHHi7jqU,GHHi7jqU,1,1.0,1.0
obLAWMZI4,ObLAWZl4,0,0.7058823529411765,0.8235294117647058
0sgRt,0Ssgrt,0,0.7272727272727273,0.9090909090909091
DfBC,DfBC,1,1.0,1.0
2iDJui,zDmui,0,0.5454545454545454,0.5454545454545454
nJ1uWpvV,nJWpV,0,0.7692307692307693,0.7692307692307693
TWC9P,Twqp,0,0.2222222222222222,0.6666666666666666
GJTtmW,GJTtnW,0,0.8333333333333334,0.8333333333333334
fRY9yKYF,fR9yKYF,0,0.9333333333333333,0.9333333333333333
SHUGDrU90,SHUgDrU90,0,0.8888888888888888,1.0
fvAEl,fVzd,0,0.2222222222222222,0.4444444444444444
R1RYGa7,RRYGa7,0,0.9230769230769231,0.9230769230769231
M4CH,M4CH,1,1.0,1.0
9DuSHX,9DU$HX,0,0.6666666666666666,0.8333333333333334
JuYZ2,YZ,0,0.5714285714285714,0.5714285714285714
RyJBcAJqF,RyBCAqF,0,0.75,0.875
3uvXJH,3ZvXjH,0,0.6666666666666666,0.8333333333333334
2zWHjW,2zWHjw,0,0.8333333333333334,1.0
wefXTOPO,wefxtOPO,0,0.75,1.0
JdZ9NK8,Jd>9\K8,0,0.7142857142857143,0.7142857142857143
0PUvg,oPUvg,0,0.8,0.8
9Vv9p,qLV9b,0,0.2,0.4
rmqBEx7,rmqBEX7,0,0.8571428571428571,1.0
DZ7bZ,D1>b<,0,0.4,0.4
3KXN,3KXN,1,1.0,1.0
