Actual Solution,Predicted Solution,Result,Similarity,Similarity (Non Case-Sensitive)
Y4wHJGIQ,Y4WGQIQ,0,0.6666666666666666,0.8
dIYN2FlcB,dLANvo1CB,0,0.3333333333333333,0.4444444444444444
d07Bh,d078h,0,0.8,0.8
SS6R,JSSR,0,0.75,0.75
teLROS,t3rroS,0,0.3333333333333333,0.6666666666666666
XlV5iA,+D5IA,0,0.36363636363636365,0.5454545454545454
FYS8,FYS8,1,1.0,1.0
7mUNzq7,1MUN97,0,0.46153846153846156,0.6153846153846154
bSxSJQ,9SXS1q,0,0.3333333333333333,0.6666666666666666
gdXk1S41,gL+kS4,0,0.5714285714285714,0.5714285714285714
mvf8,MV48,0,0.25,0.75
hBgNxZ4,hBgNXZ4,0,0.8571428571428571,1.0
B7QT,B74T,0,0.75,0.75
FAUC,FAUC,1,1.0,1.0
STBF,STBE,0,0.75,0.75
C30o9wW3d,3009WW38,0,0.5882352941176471,0.7058823529411765
VBRBwW,VerbWM,0,0.3333333333333333,0.6666666666666666
Ui4n,Ui4n,1,1.0,1.0
hQWRk,nQwRk,0,0.6,0.8
KBXPsYT,KBXpSVT,0,0.5714285714285714,0.8571428571428571
4pQeqrA,ApgcRA,0,0.3076923076923077,0.46153846153846156
ODdGrFE7,OddGri7,0,0.6666666666666666,0.8
mtipF,aStIPF,0,0.36363636363636365,0.7272727272727273
JYJO,J80,0,0.2857142857142857,0.2857142857142857
mHLit4D8m,mHittD8m,0,0.8235294117647058,0.8235294117647058
B1dV43,B1dN43,0,0.8333333333333334,0.8333333333333334
QziDUjsXIo,Q7idupXP,0,0.3333333333333333,0.5555555555555556
3lf4zOKs,3lfazoks,0,0.625,0.875
PXVL1TBO7,P+VvMBq7,0,0.47058823529411764,0.47058823529411764
LwrUWp,LwRuNp,0,0.5,0.8333333333333334
fm3Bzowx,mBZowX,0,0.5714285714285714,0.8571428571428571
CjsUKb,qSUkb,0,0.36363636363636365,0.7272727272727273
jPMdn,jPMdn,1,1.0,1.0
KXfmI,k+Fm,0,0.2222222222222222,0.6666666666666666
TvuPkh,TVupn,0,0.36363636363636365,0.7272727272727273
9MYkD0QjKB,qmkeOOjKE,0,0.3157894736842105,0.42105263157894735
N9C42IqPh1,N9C42IqPh,0,0.9473684210526315,0.9473684210526315
NXEN,MXEN,0,0.75,0.75
7gbXpv,BV+pN,0,0.18181818181818182,0.36363636363636365
c1s9J,V9cDj,0,0.2,0.4
dbnJ9,dbnJ9,1,1.0,1.0
hPgMHv,WpgMHV,0,0.5,0.8333333333333334
U9g1KRqV7,u98iKRAV7,0,0.5555555555555556,0.6666666666666666
XGRV,kzpsr,0,0.0,0.2222222222222222
HCIk,hC1k,0,0.5,0.75
RS8hx,RS8hT,0,0.8,0.8
U6Yk7uq,U6YK7UQ,0,0.5714285714285714,1.0
1Z4A,1Z4A,1,1.0,1.0
OdSv9RtVE0,OdS9RtVE0,0,0.9473684210526315,0.9473684210526315
RvTB,RVTB,0,0.75,1.0
G7K5,GrK5,0,0.75,0.75
W524,W524,1,1.0,1.0
GGPv5,GopVs,0,0.2,0.6
cgQM,C80M,0,0.25,0.5
2V3j,2V3j,1,1.0,1.0
ZmX1JIiW,Znx1JWw,0,0.5333333333333333,0.6666666666666666
QZXG,QrXG,0,0.75,0.75
jmx2KIEYX,-mx2kErt,0,0.47058823529411764,0.5882352941176471
YbHs,BHS,0,0.2857142857142857,0.8571428571428571
EGEg,EGE%,0,0.75,0.75
Z6WX,goldtowN,0,0.0,0.16666666666666666
Djc7,Djc7,1,1.0,1.0
c8O6,C806,0,0.5,0.75
TylKz8sxO,TYK&SO,0,0.4,0.6666666666666666
IJS5,JsS,0,0.5714285714285714,0.5714285714285714
ZRSJ,ZRSj,0,0.75,1.0
Vzi0y8guU,VZiq8uU,0,0.625,0.75
0XwRHQyo,0xWH0JP,0,0.26666666666666666,0.5333333333333333
RWXY,RUVXY,0,0.6666666666666666,0.6666666666666666
2d8BAid,2d8Ba1d,0,0.7142857142857143,0.8571428571428571
QFTQ,QSTO,0,0.5,0.5
zkFaGR,ZKFaGR,0,0.6666666666666666,1.0
aOrhwIkuL,aOHN7kUL,0,0.47058823529411764,0.7058823529411765
gjabK,g10ck,0,0.2,0.4
W3qAitI,W3qAiT7,0,0.7142857142857143,0.8571428571428571
WGctRkN,WGtKN,0,0.6666666666666666,0.8333333333333334
bFCV,ReWvHIsXngf,0,0.0,0.13333333333333333
lqjQA,jqQA,0,0.6666666666666666,0.6666666666666666
uYQz1YD,YQVJYD,0,0.6153846153846154,0.6153846153846154
QCMY,Q4M7,0,0.5,0.5
B1Y1Q,BIYIQ,0,0.6,0.6
8FgH3,8Ehg3,0,0.6,0.6
Yuzr,Puzr,0,0.75,0.75
5KYF,3KJF,0,0.5,0.5
ETDk55rDL,ExamOD,0,0.26666666666666666,0.26666666666666666
AGJB,ACGB,0,0.75,0.75
Mf30,M30,0,0.8571428571428571,0.8571428571428571
C1nhDSv,CMDSV,0,0.5,0.6666666666666666
RC7C,RC7C,1,1.0,1.0
7qnE,1qnF,0,0.5,0.5
MMUA1nqv,MUNG,0,0.3333333333333333,0.5
Pa6i3OyO4,P26o30o04,0,0.4444444444444444,0.5555555555555556
V9MBK,VSMBK,0,0.8,0.8
VFUL,Zv6aGXuT2IOT,0,0.0,0.25
i9xtsfTD,i9xtsrtD,0,0.75,0.875
NRFW,NREW,0,0.75,0.75
ej1YSdkuP,GIvAtUs,0,0.0,0.125
UpS0BjY3V,UPSCOBY3V,0,0.6666666666666666,0.7777777777777778
RkW98h,Rv98h,0,0.7272727272727273,0.7272727272727273
k7iaAftB,k1laAftB,0,0.75,0.75
ktzC5Yx,kTZC5VX,0,0.42857142857142855,0.8571428571428571
rkArbAYKQ,rkAYKQ,0,0.8,0.8
T2QN,f720N,0,0.4444444444444444,0.4444444444444444
CVXE,CURE,0,0.5,0.5
FcJQL2,FJQL2,0,0.9090909090909091,0.9090909090909091
loN1J,NoNj,0,0.4444444444444444,0.6666666666666666
AkFTd56,AKWTd56,0,0.7142857142857143,0.8571428571428571
T6vL,TOYL,0,0.5,0.5
utOW1,uT0w,0,0.2222222222222222,0.6666666666666666
FBQQ,PuzzlesAreFun,0,0.11764705882352941,0.11764705882352941
fOdpm02,fAdmQ2,0,0.6153846153846154,0.6153846153846154
I0sptI,10spt1,0,0.6666666666666666,0.6666666666666666
5SgG,J5gG,0,0.75,0.75
ZVnOu90y,Ynou90,0,0.5714285714285714,0.7142857142857143
DRPD,DAPD,0,0.75,0.75
uYG7nStDN,uYG7nSxDN,0,0.8888888888888888,0.8888888888888888
c7syF45,CasYF5,0,0.46153846153846156,0.7692307692307693
YYWK,DYWK,0,0.75,0.75
1I2TN4r,1I2TN4r,1,1.0,1.0
Ld8C,d8C,0,0.8571428571428571,0.8571428571428571
OtcWZ,o1C4Z,0,0.2,0.6
7bqC,skhfFHdkRAksR@,0,0.0,0.0
iROC,iROC,1,1.0,1.0
KjrEFXT,KNEFT,0,0.6666666666666666,0.6666666666666666
CuUKtr9S,GuXkR9s,0,0.26666666666666666,0.6666666666666666
K6HC,K6IC,0,0.75,0.75
VCu0BS,vCubos,0,0.3333333333333333,0.8333333333333334
nN2WVq1,RN2WVqL,0,0.7142857142857143,0.7142857142857143
Yr5D8,Yr15D8,0,0.9090909090909091,0.9090909090909091
G0NC,G0NC,1,1.0,1.0
EvYzCW,EvZcW,0,0.5454545454545454,0.9090909090909091
tST6Xzh,TSTb.xzh,0,0.5333333333333333,0.8
5gDwl0C,5gDw10C,0,0.8571428571428571,0.8571428571428571
yFOKbE,k0k6e,0,0.0,0.36363636363636365
gRFQUjYt,9RFOXtY,0,0.4,0.4
nZbx,m10x,0,0.25,0.25
hJfu3ERf,hfru3ERf,0,0.875,0.875
0IuB93,ONB93,0,0.5454545454545454,0.5454545454545454
HdNyq,Hdyq,0,0.8888888888888888,0.8888888888888888
8WRS,SWAC,0,0.25,0.25
DpeW,dAEW,0,0.25,0.75
4D3mVq,4D3mVq,1,1.0,1.0
O85Kb8P9S4,0b5kB9r5S4,0,0.4,0.6
zv0JU,zNO/3,0,0.2,0.2
ahWsW7,alGS87,0,0.3333333333333333,0.5
4cKMYTcI,4CKMYCI,0,0.6666666666666666,0.9333333333333333
QTXQ,Bicyc13,0,0.0,0.0
tVAlNJ,VATNJ,0,0.7272727272727273,0.7272727272727273
mRqb,mRqo,0,0.75,0.75
bxZs,bXZs,0,0.75,1.0
lq5Rv6oSl,15RV605,0,0.375,0.5
lri9KVU4,IworkVc4,0,0.375,0.5
c7bf,C9nf,0,0.25,0.5
V2uGFa,v2uGEa,0,0.6666666666666666,0.8333333333333334
QA02ck,QA02Ck,0,0.8333333333333334,1.0
hNijPYiW,hNjpYw,0,0.5714285714285714,0.8571428571428571
L8lwF,L8/WF,0,0.6,0.8
L2vHePp,LZHERR,0,0.3076923076923077,0.46153846153846156
nIT8u2bZ,nItgu2bz,0,0.625,0.875
6WF5X,qN5X,0,0.4444444444444444,0.4444444444444444
OnRdsmiy,OrndSnY,0,0.4,0.6666666666666666
bOAml3,b04mB3,0,0.5,0.5
M57Q,M67O,0,0.5,0.5
GYRA5,GVRA5,0,0.8,0.8
FHya,EH!vA,0,0.2222222222222222,0.4444444444444444
Q6PQ,Q6PQ,1,1.0,1.0
hcjQJ,hCjqJ,0,0.6,1.0
YDPb2YI3v,A8B2YBv,0,0.375,0.5
pjSa0m,PYSAOM,0,0.16666666666666666,0.6666666666666666
FTBP,F7BP,0,0.75,0.75
SMA5,SMA5,1,1.0,1.0
UyJWefo,uAfJeOrO,0,0.26666666666666666,0.5333333333333333
ljbwrY3A,iKnowVya,0,0.125,0.375
jzVFa1U,jzvFaU,0,0.7692307692307693,0.9230769230769231
dBP6l,dB=61,0,0.6,0.6
BLdk,BLDk,0,0.75,1.0
D7NKm,D7NKm,1,1.0,1.0
R7awX,R7awX,1,1.0,1.0
MIHD0,M1HDO,0,0.6,0.6
j5Ze,j5Ze,1,1.0,1.0
MsYcX,MsYx1,0,0.6,0.8
brJrx,brsyrx,0,0.7272727272727273,0.7272727272727273
yFxL,YfXnL,0,0.2222222222222222,0.8888888888888888
G0uR,GOUR,0,0.5,0.75
BsAihYVR,BSAizYVR,0,0.75,0.875
GmFY,GMFY,0,0.75,1.0
IPp6dy,IPP6DY,0,0.5,1.0
Q4rtfIi,Q<=Ptfi,0,0.5714285714285714,0.5714285714285714
WD4K,W04K,0,0.75,0.75
YGSH,Ycsh,0,0.25,0.75
WJvY,WJVY,0,0.75,1.0
RXAV,H3ll0W0rld!,0,0.0,0.13333333333333333
BJW7,BJWT,0,0.75,0.75
swiFbYnwB,SwiftAndBrave,0,0.36363636363636365,0.45454545454545453
3BsT3DD,3BST3DD,0,0.8571428571428571,1.0
d08jI2vHl,d0mWH!,0,0.4,0.4
ERq5QRzG,EROSZG,0,0.42857142857142855,0.5714285714285714
37lp6,3K^-6,0,0.4,0.4
552Jp1Zgq,52Mfg,0,0.42857142857142855,0.42857142857142855
8yiT,8v1t,0,0.25,0.5
G2AM,G2M,0,0.8571428571428571,0.8571428571428571
FD9W4,FD91WA,0,0.7272727272727273,0.7272727272727273
YYMY,YanC?,0,0.2222222222222222,0.2222222222222222
RN7G,RNC,0,0.5714285714285714,0.5714285714285714
Spia8,Spia8,1,1.0,1.0
TolJk1O7,Tq1w07,0,0.42857142857142855,0.42857142857142855
lHBm,kYBm,0,0.5,0.5
SHOK,Shaggy,0,0.2,0.4
3IB0v,3!BQ,0,0.4444444444444444,0.4444444444444444
NSUxU,NSUUU,0,0.8,0.8
fNqy7vl,fNwKPy,0,0.46153846153846156,0.46153846153846156
KYN4bqr,kN4b9r,0,0.6153846153846154,0.7692307692307693
y3lgS,A6S,0,0.25,0.25
IYWA,T1t4?,0,0.0,0.0
GWIZG6,QwNG6,0,0.36363636363636365,0.5454545454545454
Hfx1uZ,HxMU,0,0.4,0.6
Y2hbwv0PV,Y2hbWv0PV,0,0.8888888888888888,1.0
SJNjN,sYnNiN,0,0.36363636363636365,0.5454545454545454
CQLTk,CQL7k,0,0.8,0.8
AQSS,A08,0,0.2857142857142857,0.2857142857142857
bOSu7nhsn,b0SurpSHn,0,0.4444444444444444,0.4444444444444444
W321,W321,1,1.0,1.0
2MX8,2M8,0,0.8571428571428571,0.8571428571428571
y39m,y39m,1,1.0,1.0
nG8gM3,nG8gM3,1,1.0,1.0
OO6F,O06F,0,0.75,0.75
agIZo7p1ne,ad1Zo7pine,0,0.7,0.7
XNWma,xhtmlWasHere,0,0.23529411764705882,0.35294117647058826
mDwfnkUw,MDWANKUZ,0,0.25,0.75
AEVN,AEMN,0,0.75,0.75
4ZUNr0,41UNR0,0,0.6666666666666666,0.8333333333333334
UujjxY,UjXy,0,0.4,0.8
VpNp,vpVp,0,0.5,0.75
FyyjpE0,FYjJDE0,0,0.5714285714285714,0.7142857142857143
4AGA,AAGA,0,0.75,0.75
jbNn,jbNh,0,0.75,0.75
Mj5t6,MJ5t6,0,0.8,1.0
KV8F,KV8E,0,0.75,0.75
JRaV,JRAV,0,0.75,1.0
YeJ19,YeS19,0,0.8,0.8
u06wdrP,U06waxP,0,0.5714285714285714,0.7142857142857143
AN0X6igjg,A1x6i9g,0,0.5,0.625
5uwfcdBol,5uWfCdbQ1,0,0.4444444444444444,0.7777777777777778
NMA8,NMA8,1,1.0,1.0
bIYml,bNYm,0,0.6666666666666666,0.6666666666666666
JbBTlIV,JbBtA,0,0.5,0.6666666666666666
AWH5,AW!B,0,0.5,0.5
B4QV9,SLAIMED,0,0.0,0.0
FYAQ,FYAQ,1,1.0,1.0
C5MG,OSMA,0,0.25,0.25
irtwW0nFS,rZm07FS,0,0.5,0.5
Lji5W4vf,UjSV4A,0,0.2857142857142857,0.2857142857142857
7cGSddaP,7CgSddP,0,0.6666666666666666,0.9333333333333333
ZFMg,ZAMO,0,0.5,0.5
HMKE,FMKE,0,0.75,0.75
wUEOsiBbX,wUEOSbBx,0,0.5882352941176471,0.9411764705882353
NipCSx,NirCSk,0,0.6666666666666666,0.6666666666666666
RIt9QZB4,RIt9Qzb4,0,0.75,1.0
PMQQ1a7V,PMOq18K,0,0.4,0.5333333333333333
JZXuZ,yzxyzyzxy,0,0.0,0.42857142857142855
ZVsHlh8q,WSUh1h8a,0,0.25,0.5
a6ghLfK,boghflk,0,0.42857142857142855,0.5714285714285714
faAJ2,FAAJ2,0,0.6,1.0
XbnGbIK5,xbGbV5,0,0.5714285714285714,0.7142857142857143
36pqX,36r9t,0,0.4,0.4
ztpin1,ZCjH,0,0.0,0.2
3nud,4nd,0,0.5714285714285714,0.5714285714285714
HMFS,MAAS,0,0.5,0.5
ALYW,h229pECi,0,0.0,0.0
ibCBfFRA,iBfFRA,0,0.8571428571428571,0.8571428571428571
nFhmdOz,NoHmmaOZ,0,0.26666666666666666,0.6666666666666666
Dx9T79hF,D9T79h,0,0.8571428571428571,0.8571428571428571
oaLoSK1G,OALOSkG,0,0.4,0.9333333333333333
Lo98k2MNp,V098K2M,0,0.5,0.625
mIpTT,mIpTT,1,1.0,1.0
3FHpnKIc,3FHPnKIC,0,0.75,1.0
NZnD,NZTO,0,0.5,0.5
7aDx,aDX,0,0.5714285714285714,0.8571428571428571
kPKDE8,KDE8,0,0.8,0.8
KrJ66v9c,Kp6v9C,0,0.5714285714285714,0.7142857142857143
