Actual Solution,Predicted Solution,Result,Similarity,Similarity (Non Case-Sensitive)
5b2Paw,b2b704,0,0.3333333333333333,0.3333333333333333
0rFl,OxF1,0,0.25,0.25
K49pm,K49Pm,0,0.8,1.0
HORwXlO,HORnylO,0,0.7142857142857143,0.7142857142857143
Vm8jH,Vm8jH,1,1.0,1.0
UHrB,U**B,0,0.5,0.5
sypdL,LdYps8,0,0.18181818181818182,0.36363636363636365
gO1H9Kw,gO7MKN,0,0.46153846153846156,0.46153846153846156
E1VA63D,ELLb4D,0,0.3076923076923077,0.3076923076923077
PPuDM,PRQbM,0,0.4,0.4
Awd6VfvJs,Aw0vfvJS,0,0.5882352941176471,0.8235294117647058
tTF2q4m0,t7F2914am0,0,0.6666666666666666,0.6666666666666666
Nggn7,N8Sn7,0,0.6,0.6
KJBW,k4ErW007,0,0.16666666666666666,0.3333333333333333
AHIlN,4IIN,0,0.4444444444444444,0.4444444444444444
jURzFiZ,jURKeiL,0,0.5714285714285714,0.5714285714285714
DqPvXG,DQPVXG,0,0.6666666666666666,1.0
qG8U,9G8u,0,0.5,0.75
bROjMFX62,BR9JMF362,0,0.5555555555555556,0.7777777777777778
R2jx0Gsu,R2jX0Gsu,0,0.875,1.0
oIHsjRkR,OTHSjRkR,0,0.625,0.875
yJHH,JFHA,0,0.5,0.5
8V6S,8V6S,1,1.0,1.0
ZW9a,Ny9a,0,0.5,0.5
34Vgnh9,3AVGNH9,0,0.42857142857142855,0.8571428571428571
HY6M,XY6M,0,0.75,0.75
Vj2rEh,V2I6H4,0,0.3333333333333333,0.5
gJJrZmT9X,gJ1KzmT9X,0,0.6666666666666666,0.7777777777777778
VQCY,bAQP6,0,0.2222222222222222,0.2222222222222222
CTYO,Gx3e9,0,0.0,0.0
RTJD,R3ad1t,0,0.2,0.4
DWHDx,0WH0X,0,0.4,0.6
xXkSEm1,XK4SEm,0,0.6153846153846154,0.7692307692307693
nIwr,NyNc,0,0.0,0.25
11NZ,1N2,0,0.5714285714285714,0.5714285714285714
13hyt5vFe,BhysVEe,0,0.375,0.5
UhnK,dh0K,0,0.5,0.5
ApkQ9kd,t29Q9kd,0,0.5714285714285714,0.5714285714285714
RTneuj,R7HeLj,0,0.5,0.5
Ub8M,e3D8gMi,0,0.36363636363636365,0.36363636363636365
By8ajnMG5O,BJ8Lvmq5O,0,0.42105263157894735,0.5263157894736842
sRHkMGbV,sRHxMGbV,0,0.875,0.875
4VX3,4VX3,1,1.0,1.0
OC4eGXb,ocEgXb6,0,0.2857142857142857,0.8571428571428571
cf4Yhh39,CfWh39,0,0.5714285714285714,0.7142857142857143
CKBBbgl,cKBBbs7I,0,0.5333333333333333,0.6666666666666666
gOK2nnnt,g0K2zN1t,0,0.5,0.625
bluvnw,bKNwW,0,0.36363636363636365,0.5454545454545454
NG1KA,mGIkA,0,0.4,0.6
YE3BvN,YEE3B-VN,0,0.7142857142857143,0.8571428571428571
445X,KsXI,0,0.25,0.25
cgpcZSaE,c8pcSQeE,0,0.625,0.625
DRN2G,DRN4G,0,0.8,0.8
hWvu,hWVu,0,0.75,1.0
ibCBfFRA,ibcBffRA,0,0.75,1.0
HgO9ie,H2Ogje,0,0.5,0.5
uW2d8qNYc,uW2d89vYc,0,0.7777777777777778,0.7777777777777778
Mfd17,Mfd1V,0,0.8,0.8
Pt1yjMgM2,PALyMgM2,0,0.7058823529411765,0.7058823529411765
h5TAWp,h5T^wWp,0,0.7692307692307693,0.7692307692307693
7A6R,T4QRd,0,0.2222222222222222,0.2222222222222222
y5nyjc1,5MyJc1,0,0.46153846153846156,0.7692307692307693
6TVB,6TFVB,0,0.8888888888888888,0.8888888888888888
7xmwH27R3,XWvH27R8,0,0.47058823529411764,0.7058823529411765
XVOvdcx16,XVoXaCX6,0,0.35294117647058826,0.7058823529411765
pGZ04u,pGzL04v,0,0.6153846153846154,0.7692307692307693
I355oL,2J5X7,0,0.18181818181818182,0.18181818181818182
9FZltyau,9z1V3dI,0,0.13333333333333333,0.26666666666666666
vzPeoxvj,z2pe0Nj,0,0.4,0.5333333333333333
jmcuS6JXD,mcvs6JxD,0,0.5882352941176471,0.8235294117647058
PqDMF0Wk,p9dAOwKk,0,0.125,0.5
JDhS,JDhs,0,0.75,1.0
p0OjD9t,aO0D9t,0,0.6153846153846154,0.6153846153846154
QGI7S2,QG7Sv,0,0.7272727272727273,0.7272727272727273
HWEK,HWEK,1,1.0,1.0
av1MT23lf,xyMTR3f,0,0.5,0.5
EqpDtfXx2,EpOtX42,0,0.625,0.625
1axk9C,1Mx9C,0,0.7272727272727273,0.7272727272727273
9DiuoSl,9VloS1,0,0.46153846153846156,0.46153846153846156
puT2O,puM20,0,0.6,0.6
HzIE7,B3aE7,0,0.4,0.4
uZQF,JZQF,0,0.75,0.75
p18Zo,g180,0,0.4444444444444444,0.4444444444444444
J6jH7r,J6yRX,0,0.36363636363636365,0.5454545454545454
4OTp,9oTP,0,0.25,0.75
tLEoB6,tW0B06,0,0.5,0.5
11dIbR7THr,VdVbR7HK,0,0.5555555555555556,0.5555555555555556
svSezmD,ISeZmD,0,0.6153846153846154,0.7692307692307693
YE9uHe1E,yE9zHEE,0,0.5333333333333333,0.8
o5u8nJk,O5u8nK,0,0.6153846153846154,0.9230769230769231
AGUkN,AGckN,0,0.8,0.8
B37ynC9E,B3JymC9E,0,0.75,0.75
U9vAc,bAC9,0,0.2222222222222222,0.4444444444444444
MXa9W,M4G1c,0,0.2,0.2
OlvWI5uk,QvW1Svk,0,0.4,0.4
Uu21bi,u2b3i,0,0.7272727272727273,0.7272727272727273
vEa9eX4Z,KageK1dZ,0,0.375,0.25
izeR,i1vCr,0,0.2222222222222222,0.4444444444444444
19hXEp7,19nXEp7,0,0.8571428571428571,0.8571428571428571
iIA4Ckl,iI^4CY,0,0.6153846153846154,0.6153846153846154
IRgKr,XPG6Yr,0,0.18181818181818182,0.18181818181818182
865Yi,8o5H1,0,0.4,0.4
mJdzYlB8i,mJqVlBg1,0,0.47058823529411764,0.47058823529411764
0YJDUn,oYUoWn,0,0.5,0.5
lz8y,b69y,0,0.25,0.25
BhZ5,BH7S,0,0.25,0.5
2ZQH,2eQH,0,0.75,0.75
QVNV,QV9MD,0,0.4444444444444444,0.4444444444444444
4VBG,qVBCg,0,0.4444444444444444,0.6666666666666666
74e489,7AC4899,0,0.6153846153846154,0.6153846153846154
wKZIWt8h,WZdW78n,0,0.4,0.5333333333333333
3Y1Jb4B,5YJ784B,0,0.5714285714285714,0.5714285714285714
eVZOyOH,eY>oH,0,0.3333333333333333,0.6666666666666666
Dis9TkF,Ds9kF,0,0.8333333333333334,0.8333333333333334
FQnlUOFj,F4nCyJ,0,0.2857142857142857,0.42857142857142855
wnKfmH,Wh1t3H4t,0,0.14285714285714285,0.2857142857142857
MY53,MY53,1,1.0,1.0
E4zpHdeK,E4zNHdK,0,0.8,0.8
USAK,b5Ak,0,0.25,0.5
HsxbmNfZC,HSxbmNfzC,0,0.7777777777777778,1.0
87JZUmAY,87JZUmAY,1,1.0,1.0
NaNX2qY,7q92NaN,0,0.42857142857142855,0.42857142857142855
f3YdDq,f3YdD9,0,0.8333333333333334,0.8333333333333334
6nGOc1np,6nGOC1mP,0,0.625,0.875
w4riGzS,WrG7ZS,0,0.46153846153846156,0.7692307692307693
pIMvDiG,P1MNDiG,0,0.5714285714285714,0.7142857142857143
pciT41dR,aCKV1aR,0,0.26666666666666666,0.4
axBTd,aXbYcD,0,0.18181818181818182,0.7272727272727273
UUrZ,twz,0,0.0,0.2857142857142857
DEFZC,DfZC,0,0.6666666666666666,0.8888888888888888
nzqtS8HKZ,n9tS8HKz,0,0.7058823529411765,0.8235294117647058
qMb7m067,9Mb7061,0,0.6666666666666666,0.6666666666666666
MQa1OHz,Hello2023,0,0.125,0.125
fsW65DY1F,fSW65PQ1F,0,0.6666666666666666,0.7777777777777778
cn4eF80,qn4eF80,0,0.8571428571428571,0.8571428571428571
WJpfeW3,W3pP3W3,0,0.2857142857142857,0.2857142857142857
SIPb,SvPb,0,0.75,0.75
T5YERLk9,T5YvRE9,0,0.6666666666666666,0.6666666666666666
ZN5u,zN5U,0,0.5,1.0
HISZ,HAGz,0,0.25,0.5
azFVt,aZFLt,0,0.6,0.8
M7CNT,M7CNT,1,1.0,1.0
UXEU,L0v3F1sh,0,0.0,0.0
VahwYzM,vaWwYJM,0,0.5714285714285714,0.7142857142857143
Tum6oolI,Yum600II,0,0.5,0.5
pczS2fb7,PqLsS2xB3,0,0.23529411764705882,0.47058823529411764
3EA5,3EAS5,0,0.8888888888888888,0.8888888888888888
JvRibKboy3,JvRb60v3,0,0.5555555555555556,0.5555555555555556
FCcvivo,FCQjL0,0,0.3076923076923077,0.3076923076923077
kWvQM19,zWVQM19,0,0.7142857142857143,0.8571428571428571
UKDV,UkD9oo,0,0.4,0.6
Pkhw0B,KhWQ8B,0,0.3333333333333333,0.6666666666666666
6FnrTZuS,6FmrZUs,0,0.5333333333333333,0.8
DvFn,DVN3,0,0.25,0.75
9YQD,9vOD,0,0.5,0.5
wMzG,Wx2G,0,0.25,0.5
RUP5m,Kp5m,0,0.4444444444444444,0.6666666666666666
BphM,B4M1,0,0.5,0.5
9KSyKN,9K3KN,0,0.7272727272727273,0.7272727272727273
cZfcv,CZfCV,0,0.4,1.0
9RzOu,RxC0u,0,0.4,0.4
SROzOhS,sROzOs,0,0.6153846153846154,0.9230769230769231
lHRQ8XK,MroQAK,0,0.3076923076923077,0.46153846153846156
AOxEgTY7,A0xE8TY1,0,0.625,0.625
EAQM,F2AoM4,0,0.4,0.4
bqbywzbT,BQbYWZBT,0,0.25,1.0
kOmbAw,AbCd123,0,0.15384615384615385,0.15384615384615385
Bk1RHaO,BkRHA00,0,0.5714285714285714,0.7142857142857143
z4Utftk,4Jv_tk,0,0.46153846153846156,0.46153846153846156
vKWMRA,D3M4RA,0,0.5,0.5
iqXnsRDlvc,RX1n0RDVC,0,0.42105263157894735,0.631578947368421
AEKD,B5X4Q9,0,0.0,0.0
bODjD5,boDjD5,0,0.8333333333333334,1.0
zJsgisv,ZS9isV,0,0.3076923076923077,0.7692307692307693
cLvn3,Lln3,0,0.6666666666666666,0.6666666666666666
9DE1KU67U,pQE1kU7z,0,0.47058823529411764,0.5882352941176471
7YWK,7YMK,0,0.75,0.75
60JkT,60%Tj,0,0.6,0.6
WPhwRx,WPNWR4J,0,0.46153846153846156,0.6153846153846154
3oZO,3020,0,0.25,0.25
7X1sVxu,1X8Vxru,0,0.5714285714285714,0.5714285714285714
n6Pdb72H8,N0PAb7zH8,0,0.5555555555555556,0.6666666666666666
K3ma,K3raD,0,0.6666666666666666,0.6666666666666666
DeEHT,THEft,0,0.2,0.4
z8Ja2rlI,b9a2rr1,0,0.4,0.4
8Rjp40KF,8Rp4OkF,0,0.6666666666666666,0.8
XPRW,XPRwW,0,0.8888888888888888,0.8888888888888888
ugKWYqc,UQKWYGqC,0,0.5333333333333333,0.8
75JqVr1iL4,5YqzrlilA,0,0.42105263157894735,0.5263157894736842
I6ff,16ff,0,0.75,0.75
6V3S,6V3S,1,1.0,1.0
dj5J5,bVSJS,0,0.2,0.2
lQ89T9dQy,18979PY,0,0.375,0.5
HOON,t9eethX24,0,0.0,0.15384615384615385
Kbc1dC,KXc1cXc,0,0.46153846153846156,0.6153846153846154
DFWVrIt,DFWVRMT,0,0.5714285714285714,0.8571428571428571
XB7K9,X7K9,0,0.8888888888888888,0.8888888888888888
a9h2,a9h2,1,1.0,1.0
RiluQ,R1bQ,0,0.4444444444444444,0.4444444444444444
6WCX,6AWCX,0,0.8888888888888888,0.8888888888888888
dJfV,C4tJ9v,0,0.2,0.4
FhFEE1rBM,ApNFVE17BM,0,0.5263157894736842,0.5263157894736842
cKyX,GK4Nj,0,0.2222222222222222,0.2222222222222222
nNVc7J,2KMJNq,0,0.16666666666666666,0.16666666666666666
9TzR6jCkM,9TzRCk1Km,0,0.6666666666666666,0.7777777777777778
2ZRRa,2TRRa,0,0.8,0.8
KQAboZBBl,KqA07z8B,0,0.35294117647058826,0.47058823529411764
Q8db8tl,Q9dN98tI1,0,0.5,0.5
UUHTnN1Ln,UHPM7n,0,0.4,0.4
LPIB,Xa3BnM6,0,0.18181818181818182,0.18181818181818182
X1T35Aj3,X1T3B5Y3,0,0.75,0.75
TCKR,T3sT1nG123,0,0.14285714285714285,0.14285714285714285
YSAIY3JW,Y0AlBjZ,0,0.26666666666666666,0.4
DLhN6xrG,DL7NO6G,0,0.6666666666666666,0.6666666666666666
oO1g2,QOg2,0,0.6666666666666666,0.6666666666666666
l3d0301no,BzqO01xo,0,0.35294117647058826,0.35294117647058826
EVWzgqzvg,EV7Z9qZg,0,0.35294117647058826,0.47058823529411764
8YSC,8YSC,1,1.0,1.0
XFTM,K3AMM,0,0.2222222222222222,0.2222222222222222
rZzcb,RZ3CB,0,0.2,0.8
DWs8O4mb,DWs804nb,0,0.75,0.75
X114H,X14H,0,0.8888888888888888,0.8888888888888888
468W,468W,1,1.0,1.0
bUvq,9qVUb,0,0.2222222222222222,0.2222222222222222
hrH7ENnR,AH7E4NR,0,0.6666666666666666,0.6666666666666666
fmK9fBw,fnkQgBw,0,0.42857142857142855,0.5714285714285714
rqSttpS,r9stPS,0,0.3076923076923077,0.7692307692307693
PwPiR0,pWpziRO,0,0.3076923076923077,0.7692307692307693
2Da6zReQ,200Req,0,0.42857142857142855,0.5714285714285714
PhDO,pHDo,0,0.25,1.0
REAF,READ,0,0.75,0.75
EmSVz,g7nS7Z,0,0.18181818181818182,0.36363636363636365
oF96w,9F96w,0,0.8,0.8
NJvFnBz,NeVeRGoBaCkZ,0,0.21052631578947367,0.42105263157894735
DYVB,DwEt3R,0,0.2,0.2
eUO8,eU08,0,0.75,0.75
H2Iwwj,H2XNWj,0,0.5,0.6666666666666666
VdR4U,bAdRAt,0,0.36363636363636365,0.36363636363636365
P915,R915,0,0.75,0.75
xpn7jVe8m,XqhVjC8n,0,0.11764705882352941,0.23529411764705882
G61A3yTSDN,GK3Y7ODN,0,0.4444444444444444,0.5555555555555556
4yeT,AyeT,0,0.75,0.75
x6WQe7ES,X6wOcTEs,0,0.25,0.625
CUFmGRM,CUFmQRm,0,0.7142857142857143,0.8571428571428571
Za0NWL,ZaQ0WV,0,0.6666666666666666,0.6666666666666666
S28b,S2g8p,0,0.6666666666666666,0.6666666666666666
nMMA,MMMAA,0,0.6666666666666666,0.6666666666666666
1SPJij1F,VsDjYKF,0,0.26666666666666666,0.4
xMSE,XMs3E,0,0.4444444444444444,0.8888888888888888
MIGEekw,M7Gekw,0,0.7692307692307693,0.7692307692307693
jw6AK,jw6AK,1,1.0,1.0
AWPC,AWPG,0,0.75,0.75
b9USg,bgUS8g,0,0.7272727272727273,0.7272727272727273
U23jWQhkXe,U3WQhxe,0,0.7058823529411765,0.8235294117647058
BT8N,BTSN8,0,0.6666666666666666,0.6666666666666666
Yh89F,yh8g5,0,0.4,0.6
bzqiKUn9,bYQjKbN9,0,0.375,0.625
wA6QK,N40QK,0,0.4,0.4
ct3zMBgEMN,c3ZMBGEMN,0,0.7368421052631579,0.9473684210526315
lDLpIR,l0V3IR,0,0.5,0.5
QxKE2s,QKE2S,0,0.7272727272727273,0.9090909090909091
zKmitH,ZKm7K4,0,0.3333333333333333,0.5
3BF8,3B68,0,0.75,0.75
t9hPsK,t9hPSK,0,0.8333333333333334,1.0
4VGgoeSu,4VG8oe5N,0,0.625,0.625
53We,S3WE,0,0.5,0.75
1Ug9uxyo,7VG9UX10,0,0.125,0.5
SSRJym61N,S4JYm61N,0,0.7058823529411765,0.8235294117647058
vDtUHOm,VtPsiOm,0,0.42857142857142855,0.5714285714285714
SJ3J,5RJ,0,0.2857142857142857,0.2857142857142857
22EH8q7lj,2YEH89J7b,0,0.5555555555555556,0.5555555555555556
BpSq2SLn,BqS2SVz,0,0.5333333333333333,0.5333333333333333
HypY,HJpY,0,0.75,0.75
bjv1ocpmA,bNoCpmA,0,0.625,0.75
cbyd2k9,cbyd29,0,0.9230769230769231,0.9230769230769231
MCB3,MCE3,0,0.75,0.75
K6N5N,Kq8N1,0,0.4,0.4
7cEznG0,1CEzn8,0,0.46153846153846156,0.6153846153846154
KgWq,KgWgq,0,0.8888888888888888,0.8888888888888888
EhAOc,ChA0s,0,0.4,0.4
WfP1Gcx,WfP1cC,0,0.7692307692307693,0.7692307692307693
VU5w,Nu5W,0,0.25,0.75
cVkLWmI5,cVWn7n5,0,0.5333333333333333,0.5333333333333333
D4LC4,DALQ4,0,0.4,0.4
3V6a4,3v6a4,0,0.8,1.0
ipGWN8ylI,UPGwN8YH,0,0.35294117647058826,0.7058823529411765
Wlqv2Q9S8,W9L2Q9S8,0,0.7058823529411765,0.8235294117647058
iMclp,iMC1p,0,0.6,0.8
oH0UybP,oHOYbp,0,0.46153846153846156,0.7692307692307693
zzJVa,ZLJVa,0,0.6,0.8
RypBd8QI4N,RJpPbDg0Az,0,0.2,0.4
bpN4,bPvA4,0,0.4444444444444444,0.6666666666666666
4tYGTiL,sYgTiL,0,0.6153846153846154,0.7692307692307693
2VwdUBh,NVwdoCBn,0,0.5333333333333333,0.5333333333333333
juMGyx,juMGX,0,0.7272727272727273,0.9090909090909091
MJ1T,MjNT,0,0.5,0.75
ILKbH,rL4bH,0,0.6,0.6
LXDX7,LXQ7,0,0.6666666666666666,0.6666666666666666
fKwqoZZt,fKw90VZt,0,0.625,0.625
2LJ12vco,oC2IN1YM2,0,0.35294117647058826,0.35294117647058826
HXT8gDtT,HT89DtT,0,0.8,0.8
RJXwsm4ei,RXzSm4ei,0,0.7058823529411765,0.8235294117647058
zMPc1,Z4PC1,0,0.4,0.8
B5VmE,B5VmtE,0,0.9090909090909091,0.9090909090909091
0HXYNbBI,0HxYnBi,0,0.5333333333333333,0.9333333333333333
LI1l,uN1,0,0.2857142857142857,0.2857142857142857
6O0gDRpI,600%RI,0,0.5714285714285714,0.5714285714285714
CCHF,C9bHT,0,0.4444444444444444,0.4444444444444444
FRA3,FRA3J,0,0.8888888888888888,0.8888888888888888
7tBgDeS,1tBgdeS,0,0.7142857142857143,0.8571428571428571
yRg9LLM,VR89LM,0,0.6153846153846154,0.6153846153846154
X77FA,X17A,0,0.6666666666666666,0.6666666666666666
K9wNwbQ,K9WNMQQ,0,0.5714285714285714,0.7142857142857143
LKPFd,LKPfd,0,0.8,1.0
t8Y8,7SY8,0,0.5,0.5
pD85UNU,pQ85wNu,0,0.5714285714285714,0.7142857142857143
UBcVeRE3n7,UB3w4rE3m7,0,0.5,0.6
hNqOBl,w9QBl,0,0.36363636363636365,0.5454545454545454
jZXOE3fLS,jZXOEffCS,0,0.7777777777777778,0.7777777777777778
WJhyeSPy2,MhyEsP2,0,0.5,0.75
HzyJ,HDJ,0,0.5714285714285714,0.5714285714285714
qgwl,9gBzWJ,0,0.2,0.4
oPMtV,OPMvV,0,0.6,0.8
MFW4,MAW4,0,0.75,0.75
vXeI1E1vT,VjEjEjN1,0,0.11764705882352941,0.35294117647058826
pt2YXKxZ,r2YXx7L,0,0.5333333333333333,0.5333333333333333
sYnT494FI,SyAg94FI,0,0.47058823529411764,0.7058823529411765
674GSfrj,b4GSzJ,0,0.42857142857142855,0.5714285714285714
T3TtczJs,T3xCZ1s,0,0.4,0.6666666666666666
a7Qq,aZQ9q,0,0.6666666666666666,0.6666666666666666
7uxTi1i,>!HRrVi,0,0.14285714285714285,0.14285714285714285
Yf8Hga,Yf8H9a,0,0.8333333333333334,0.8333333333333334
TWh3QiJ,TWh3QiJ,1,1.0,1.0
XgxVXn,fgNn,0,0.4,0.4
iNndgMmYvI,iNn0GmM1,0,0.4444444444444444,0.6666666666666666
oAVm,oAVm,1,1.0,1.0
XE5J,Xe6J,0,0.5,0.75
O8G56v,08G56b,0,0.6666666666666666,0.6666666666666666
nn08fHJ,JH8g0nKz,0,0.13333333333333333,0.13333333333333333
jibUeqB,ibUee98B,0,0.6666666666666666,0.6666666666666666
FSYzjn1m,FSyZln1m,0,0.625,0.875
yCuu,yCuyJ,0,0.6666666666666666,0.6666666666666666
H1crXzQ,Hcrx~Q,0,0.6153846153846154,0.7692307692307693
BXtim,BKim,0,0.6666666666666666,0.6666666666666666
CNUXK,QNUK,0,0.6666666666666666,0.6666666666666666
XkWU876t,XkWU8ot,0,0.8,0.8
YUMsn1g,YU5k3o,0,0.3076923076923077,0.3076923076923077
yMIntU,M1ntU,0,0.7272727272727273,0.7272727272727273
9LJF,9LF,0,0.8571428571428571,0.8571428571428571
xGOCPc,G0CPC,0,0.5454545454545454,0.7272727272727273
ERPv8V,ERPL8V,0,0.8333333333333334,0.8333333333333334
v6UB,Y0U8,0,0.25,0.25
I46xC,H6xC,0,0.6666666666666666,0.6666666666666666
uqX719IMO,uqx719lMO,0,0.7777777777777778,0.8888888888888888
CyBA02,CyBA02,1,1.0,1.0
Xufh3tx,Xufh3tX,0,0.8571428571428571,1.0
lvJ0,0yIV,0,0.25,0.25
ZUBN,ZUBN,1,1.0,1.0
mCSMnY,MSCsNY,0,0.3333333333333333,0.8333333333333334
LDANixa,DANixxq,0,0.7142857142857143,0.7142857142857143
ghd5z,8haD5,0,0.4,0.6
ZjMjvZ8W,ZMjVZ8N,0,0.6666666666666666,0.8
Cn3terew,SN3EREW,0,0.13333333333333333,0.8
XECG,KFCC,0,0.25,0.25
IHyC,HYC,0,0.5714285714285714,0.8571428571428571
ttf7DLn,XtF4DHn,0,0.42857142857142855,0.5714285714285714
WHpE33O,WHPE330,0,0.7142857142857143,0.8571428571428571
M3hpxVuaf,M3nPXXVaf,0,0.5555555555555556,0.7777777777777778
fftI,fftv,0,0.75,0.75
WATx8W,WAXS8WN,0,0.6153846153846154,0.7692307692307693
v5S3DII,VS3O1I,0,0.46153846153846156,0.6153846153846154
zlRlFIB,ZRI1FB,0,0.46153846153846156,0.6153846153846154
8YaJ,8YAwJ,0,0.6666666666666666,0.8888888888888888
FGqj,FG9J,0,0.5,0.75
WHtvSy,WHVvqJ,0,0.5,0.5
K5zJs,K5JyS,0,0.6,0.8
biNvvj5SSs,biVVk5So,0,0.4444444444444444,0.6666666666666666
h3V0,h3v0,0,0.75,1.0
JlNrNXP,JNANP,0,0.6666666666666666,0.6666666666666666
5w6RkYqb,5w6Rkyqb,0,0.875,1.0
5uF5,5uF5,1,1.0,1.0
R7eIW,RxelW,0,0.6,0.6
hMWWp57o,hMWP570,0,0.6666666666666666,0.8
l1YkdFYg,1NFqFk18,0,0.25,0.25
QSOy,q5oY,0,0.0,0.75
ht0rMB,1toY6mB,0,0.3076923076923077,0.46153846153846156
gE54,9E54,0,0.75,0.75
5UXK,5JXK,0,0.75,0.75
pwTmJ6kHc,PWTz64Hc,0,0.47058823529411764,0.7058823529411765
PsVFxd,PSW4rd,0,0.3333333333333333,0.5
gSDTmm,DSQTMM,0,0.3333333333333333,0.6666666666666666
R378,R3J8,0,0.75,0.75
pqnNXEsH,pqnxXSH,0,0.6666666666666666,0.8
UPUN,L9bNcO07,0,0.16666666666666666,0.16666666666666666
FATX,F4rx,0,0.25,0.5
f4JWV2,AWR,0,0.2222222222222222,0.2222222222222222
CMDQ,CMYk,0,0.5,0.5
FGViMLvFL,FGhMWFLL,0,0.5882352941176471,0.5882352941176471
Q2IJa0nd,9v3N0Md,0,0.26666666666666666,0.26666666666666666
Nms0T2,N0ms0T2,0,0.9230769230769231,0.9230769230769231
95qOU,95A0C6,0,0.36363636363636365,0.36363636363636365
y6kCoL,J9COV,0,0.18181818181818182,0.36363636363636365
xXVR,M4VR,0,0.5,0.5
tjhg,T7Hq,0,0.0,0.5
QLGL,Q4eT,0,0.25,0.25
depNw,dEP^W,0,0.2,0.8
TxgAm,Txg8Am,0,0.9090909090909091,0.9090909090909091
B8dK9N5j,B8dK9N5j,1,1.0,1.0
69b1oX3rvU,bq0XFIV3,0,0.3333333333333333,0.3333333333333333
LT1Akks,L7AAk4S,0,0.42857142857142855,0.5714285714285714
EJUmjiiyu,FJyminYJ,0,0.35294117647058826,0.35294117647058826
RXK59,RXk59,0,0.8,1.0
SrXM1,S3yXM1,0,0.7272727272727273,0.7272727272727273
92T3A,92T3A,1,1.0,1.0
1SSXP,L6Xp,0,0.2222222222222222,0.4444444444444444
P9mogys,P9mogysS,0,0.9333333333333333,0.9333333333333333
8woFJj,8W0fJj,0,0.5,0.8333333333333334
1NKI8r41sR,N1cE4JSR,0,0.3333333333333333,0.4444444444444444
1uoKxNF,Y0WSNF,0,0.3076923076923077,0.3076923076923077
gHBFm,gHBFm,1,1.0,1.0
WLOK,M3oK,0,0.25,0.5
w0x9,9X0W,0,0.25,0.25
R3A9S,Rb49s,0,0.4,0.6
f113vao,ZV3Vd00,0,0.14285714285714285,0.2857142857142857
HSIn,HSn,0,0.8571428571428571,0.8571428571428571
ChHI9W,ChN9W,0,0.7272727272727273,0.7272727272727273
sY2gpA2,SY2gqDA,0,0.5714285714285714,0.7142857142857143
9NMF,9N4F,0,0.75,0.75
GVgqv,G78dAN,0,0.18181818181818182,0.18181818181818182
ybNIz,y6MI1,0,0.4,0.4
