Actual Solution,Predicted Solution,Result,Similarity,Similarity (Non Case-Sensitive)
QZYt0z8b,azYc08,0,0.42857142857142855,0.5714285714285714
AkvdwyRgG,AkVoN1vAgG,0,0.5263157894736842,0.5263157894736842
7NAg,Triage,0,0.2,0.4
MYRS,M17R5,0,0.4444444444444444,0.4444444444444444
sfIB9Yj,s1e9d,0,0.3333333333333333,0.3333333333333333
1SBZ45,LBX5,0,0.4,0.4
TGM5,TOM5,0,0.75,0.75
Kzv9,KZV9,0,0.5,1.0
XRGXv,XRGXV,0,0.8,1.0
EC8W,eS5wI,0,0.0,0.4444444444444444
0q9GLm,U99GLm,0,0.6666666666666666,0.6666666666666666
vSxlXE,V6XLEE,0,0.3333333333333333,0.6666666666666666
c6nlb9L9,c0nt0l9,0,0.5333333333333333,0.5333333333333333
26Q1dm2J,26Q1rme,0,0.6666666666666666,0.6666666666666666
PTTz,PUT4,0,0.5,0.5
j2R6,j2R6,1,1.0,1.0
pd3JZY8n,pQ3jY8n,0,0.6666666666666666,0.8
8ePnJUM4,qewtcv17,0,0.125,0.125
Y5q8L,ysq8L,0,0.6,0.8
SBGI,Q4T5L9J5M3,0,0.0,0.0
1e7Kou4,7Gr@k0U!4,0,0.25,0.5
GQAW,eG4Aw,0,0.4444444444444444,0.6666666666666666
zhxHFJ,ZKFHJU,0,0.3333333333333333,0.5
8MpyVs,BR8MPVVFS,0,0.4,0.6666666666666666
dZEHF,EHHC,0,0.4444444444444444,0.4444444444444444
wz2nN7W1A,w2Q7WvA,0,0.625,0.625
BTYE,btve,0,0.0,0.75
82J3,82j3,0,0.75,1.0
DWyeYb,DWYEvb,0,0.6666666666666666,0.8333333333333334
yO4v5oFA,Y04V50fA,0,0.375,0.75
8P55yywCeR,WP5YWCE,0,0.35294117647058826,0.7058823529411765
RXY2,flag,0,0.0,0.0
lLmEw0P7no,ILLMEWOP7NO,0,0.38095238095238093,0.8571428571428571
bFgvsY,BFGVSY,0,0.3333333333333333,1.0
qHbM,04b2A7e1,0,0.16666666666666666,0.16666666666666666
oVQU28t,OIV28,0,0.5,0.6666666666666666
UCaEiTb,UcWeITb,0,0.42857142857142855,0.8571428571428571
RWVE,aviT42n,0,0.0,0.18181818181818182
nRk7L,")I will extract the text from the image and provide you with the alphanumeric code. Based on the image you provided the text appears to be WRFIL"". Please use this code as instructed by your doctors.",0,0.029556650246305417,0.029556650246305417
DAWP,B34t5,0,0.0,0.0
7zbw52Gj,7ZB9S2Gi,0,0.375,0.625
CHAP,CHAP123,0,0.7272727272727273,0.7272727272727273
Zyvx,AJYX,0,0.0,0.5
oIpF,O-P-E,0,0.0,0.4444444444444444
V2A6,V2G4,0,0.5,0.5
YFYM,ATFYM1,0,0.6,0.6
RXjiP,RWIP,0,0.4444444444444444,0.6666666666666666
Zynt6Q,DZ16Q,0,0.5454545454545454,0.5454545454545454
ARC09lE,ARCODE,0,0.6153846153846154,0.6153846153846154
OhRvZwp9U,YC9Z5Celang0y,0,0.09090909090909091,0.09090909090909091
KjQnMLI,K1QL1,0,0.5,0.5
HAFT7gJbo,Ha17sy80,0,0.23529411764705882,0.35294117647058826
pAzFcvEL1,PAZKCVE1L,0,0.3333333333333333,0.7777777777777778
29Bn2,9B22,0,0.6666666666666666,0.6666666666666666
UArE5LsI6,EASY516S,0,0.35294117647058826,0.35294117647058826
eoJfkMO,E0JfkMO,0,0.7142857142857143,0.8571428571428571
ubix64xRW,Ub3y4ARW,0,0.47058823529411764,0.5882352941176471
KK5F,krn3,0,0.0,0.25
PqQD,P4P9,0,0.25,0.25
yWc1XT5,YWQX5,0,0.5,0.6666666666666666
7mN0Gp2P,7mNOGP2P,0,0.75,0.875
li4mMzG,AFMZG,0,0.3333333333333333,0.5
aa23,Goose7Lyrics,0,0.0,0.0
AYy0mTok,A1Z2Y3O4t5k6,0,0.3,0.4
eVuWeX,evuwex,0,0.5,1.0
aXXCIo,ac0,0,0.2222222222222222,0.4444444444444444
6t53,453,0,0.5714285714285714,0.5714285714285714
N3ljnbyiIe,N3_L1N_BYN3,0,0.19047619047619047,0.5714285714285714
KxZcX,krJCX,0,0.2,0.6
e4DjSM7,E4DJSM1,0,0.5714285714285714,0.8571428571428571
a6IsrTel,a6srtel,0,0.8,0.9333333333333333
5OVA,5OVA,1,1.0,1.0
d3QpaU9,bQpA9,0,0.5,0.6666666666666666
oiMwpms,OMW4RT5,0,0.14285714285714285,0.42857142857142855
fV2c,FN2C,0,0.25,0.75
ISxjn6dFx,sstjnodrfx,0,0.42105263157894735,0.631578947368421
OSP9ZsEMg,ospreym9,0,0.11764705882352941,0.47058823529411764
6CNK,6CNk,0,0.75,1.0
fp5jGQsUz,ibyjGpsUZ,0,0.4444444444444444,0.5555555555555556
0MjBU,OMJBU,0,0.6,0.8
72RX7,RBX7,0,0.6666666666666666,0.6666666666666666
q2fUwlb,92fuWb,0,0.46153846153846156,0.7692307692307693
nvfvT,nvvt,0,0.6666666666666666,0.8888888888888888
6LO3QQBz,love62,0,0.14285714285714285,0.2857142857142857
gd73S,G973s,0,0.4,0.8
JXg3,Jx93,0,0.5,0.75
deJp,D4JP,0,0.25,0.75
m58Ul,ms8VL,0,0.4,0.6
AiHn,N3K4J4L7,0,0.0,0.16666666666666666
P8ex8CFT,POXQCET,0,0.4,0.4
7jog330,Tip8330,0,0.42857142857142855,0.42857142857142855
RWXY,WMY12A,0,0.4,0.4
6JKuRa0YX,ckyr80V+,0,0.11764705882352941,0.35294117647058826
19TjQcrg,I9TJQcrg,0,0.75,0.875
UQPET,UOPE1,0,0.6,0.6
4OYxXh,40FXXh,0,0.5,0.6666666666666666
QlkIBS7,QVrBS1,0,0.46153846153846156,0.46153846153846156
3RY5,RVS,0,0.2857142857142857,0.2857142857142857
hz0g60,hz0g60,1,1.0,1.0
IjiH,U8F6J,0,0.0,0.2222222222222222
cNgtYLs3,CNGTRLS3,0,0.375,0.875
C6KF,C6YF,0,0.75,0.75
TK6M,TKoM,0,0.75,0.75
CkrxW1,OXXW1,0,0.36363636363636365,0.5454545454545454
YMHU,VLM6UY9,0,0.18181818181818182,0.18181818181818182
CXiE8lbV,GPZSBlY,0,0.13333333333333333,0.13333333333333333
WFMU,CodeWells25b,0,0.125,0.125
lzas3,LZAS3,0,0.2,1.0
IT3cAq,93293,0,0.18181818181818182,0.18181818181818182
FHtAqpr,PYLACUP,0,0.14285714285714285,0.2857142857142857
39QX7Zdu,3904781,0,0.4,0.4
k5h9yh5O,kshgy450,0,0.25,0.25
ypZ9REEc,Y.A.W.T.S.9.T.E.R.C,0,0.14814814814814814,0.2962962962962963
Kav1fFM,KavFiTM,0,0.7142857142857143,0.7142857142857143
h2xjSv1h,ch2x1smh,0,0.625,0.625
hJTNfsZ,hJnSZ,0,0.5,0.8333333333333334
WM8J,P1W80,0,0.4444444444444444,0.4444444444444444
CPBH,AktionDefinitionUmsetzung,0,0.0,0.0
Y7Q6,YD6B,0,0.5,0.5
YUF5,YULF5,0,0.8888888888888888,0.8888888888888888
7R97,R07,0,0.2857142857142857,0.2857142857142857
OlfgcXkp9,Offcukpo,0,0.5882352941176471,0.5882352941176471
mYN5hLk,jk5bsh,0,0.3076923076923077,0.3076923076923077
URaQ,U8Aq,0,0.25,0.75
NHEV,Madley18,0,0.0,0.16666666666666666
PsaxbPX,Psasbpx,0,0.5714285714285714,0.8571428571428571
7SdxeCT,C2E1E1C7,0,0.13333333333333333,0.13333333333333333
5PWJ,EPMUO,0,0.2222222222222222,0.2222222222222222
Cimk,CMK7,0,0.25,0.75
IoCMu2,OCMU2,0,0.5454545454545454,0.9090909090909091
xRYqhwd,XRLq3wd,0,0.5714285714285714,0.7142857142857143
9b7ZmfrU,96ZmfVU,0,0.6666666666666666,0.6666666666666666
YD8pC0YrT,XD8PC0vir,0,0.5555555555555556,0.6666666666666666
jwMrM,jwmrm,0,0.6,1.0
M9onIlm,M90ni1m,0,0.5714285714285714,0.7142857142857143
Ww4NNunJ,W4NN17,0,0.5714285714285714,0.5714285714285714
uct12,qCtP,0,0.2222222222222222,0.4444444444444444
q6QI7jJ,pD1J,0,0.18181818181818182,0.18181818181818182
ipvA9nVM,ipvAgNm,0,0.5333333333333333,0.8
BYPM,Code: cr3d1bl3d,0,0.0,0.10526315789473684
rg8YB,res8yb,0,0.36363636363636365,0.7272727272727273
5Upj1B5,5UP0N5,0,0.46153846153846156,0.6153846153846154
SFf982eS,E98Z5,0,0.3076923076923077,0.3076923076923077
gZjWLAvg21,GZWLAVG21,0,0.631578947368421,0.9473684210526315
hiprYS,Hiodyrs9,0,0.2857142857142857,0.5714285714285714
xXx3x66,PAX3X66,0,0.5714285714285714,0.7142857142857143
aC4x,ac4r,0,0.5,0.75
QJSX,Code: 473652,0,0.0,0.0
5R5P,CureA2b5,0,0.16666666666666666,0.16666666666666666
eCKGi,ecka,0,0.2222222222222222,0.6666666666666666
pxAiExG,hTjA[iEsg,0,0.375,0.5
NCkmad,ACTINA2,0,0.15384615384615385,0.3076923076923077
xtLkCvn6lH,KLACVINGS,0,0.21052631578947367,0.42105263157894735
guhU,dUHU,0,0.25,0.75
rMErb6F,mer66f,0,0.3076923076923077,0.7692307692307693
OIofUX,OIO-UX,0,0.6666666666666666,0.8333333333333334
HQMfHEmg,LmShmElmo,0,0.23529411764705882,0.47058823529411764
C5EP,C43K97,0,0.2,0.2
Wkr782JM,Wkhas2m,0,0.4,0.5333333333333333
Kf3la9,KF3P9,0,0.5454545454545454,0.7272727272727273
IKMc2,K4C2,0,0.4444444444444444,0.6666666666666666
H8JYo3ohjt,H814O3041,0,0.3157894736842105,0.42105263157894735
kjcbLb91,kicbnd,0,0.42857142857142855,0.42857142857142855
Foiz,FOI2Z,0,0.2222222222222222,0.8888888888888888
bbhOfnCm,bbh0in9cm,0,0.5882352941176471,0.7058823529411765
gyI3imao,Cv13fulness,0,0.10526315789473684,0.10526315789473684
DAKfAdh,DA1A4H,0,0.46153846153846156,0.6153846153846154
apvoW,ap70w,0,0.4,0.6
ZFHd,LH4D,0,0.25,0.5
XSCC,K30C,0,0.25,0.25
6UPk,s6UPk,0,0.8888888888888888,0.8888888888888888
CZ89FdH,C1g9Fdh,0,0.5714285714285714,0.7142857142857143
w8Pgrbyjl,w8pG@B1vL,0,0.2222222222222222,0.6666666666666666
i33y,tubesy,0,0.2,0.2
jKiDJ3,KD13,0,0.6,0.6
9PJS,qUsFD3Tf,0,0.0,0.16666666666666666
AK7R,Q5tW7vDq2Xc9BjNz3zPfWs0LmE1A,0,0.0625,0.0625
F9TI,rotenon,0,0.0,0.18181818181818182
MedE9F,MED19F,0,0.6666666666666666,0.8333333333333334
TMRWR,TMRNR,0,0.8,0.8
a2Qf,a2f,0,0.8571428571428571,0.8571428571428571
SnKY,SKYP,0,0.75,0.75
JDDE,DDE,0,0.8571428571428571,0.8571428571428571
6L9Maje,lo9maie,0,0.42857142857142855,0.7142857142857143
CdilJPC3U,KJ2sV,0,0.14285714285714285,0.14285714285714285
mtY1r,mTAr,0,0.4444444444444444,0.6666666666666666
4UYuL6,AUV16,0,0.36363636363636365,0.36363636363636365
drYy,drvV,0,0.5,0.5
Ezpf,EZPs,0,0.25,0.75
jTSv,jt5k,0,0.25,0.5
sOnjpX,S0xPX,0,0.18181818181818182,0.5454545454545454
2C6pJZ1PQ,2C6P4Z1P0C,0,0.631578947368421,0.7368421052631579
9CsNr,GC5NR,0,0.4,0.6
UUar,Uvar,0,0.75,0.75
DXVR,CRYPTOCURE123,0,0.11764705882352941,0.11764705882352941
E8JX,Q3k,0,0.0,0.0
3AfYnPn,B4fyN0n,0,0.2857142857142857,0.5714285714285714
M3lR,MKIR317R,0,0.5,0.5
ozhBI0pb,Ozhbl0pb,0,0.625,0.875
s0rTRh1,$0rr$1,0,0.46153846153846156,0.6153846153846154
AY5M,AY5M,1,1.0,1.0
sIx7MS,S1T1M3S,0,0.3076923076923077,0.46153846153846156
v51e,v5le,0,0.75,0.75
kmmijAEe,kms1ace,0,0.4,0.5333333333333333
a12lec,K9nEP0V7,0,0.0,0.14285714285714285
6Hv8,HVNV68,0,0.4,0.6
HZAC,OG34A2,0,0.2,0.2
T6hwWPQY,T6WWPY,0,0.7142857142857143,0.8571428571428571
5l4I336bW,543364w,0,0.625,0.75
GD8ZM,GdZm,0,0.4444444444444444,0.8888888888888888
GeLB2,GebZ2,0,0.6,0.8
tWXdEgE,HADAge,0,0.15384615384615385,0.46153846153846156
4eXM2w,AEX120,0,0.3333333333333333,0.5
fw56rBs,FS62PS,0,0.15384615384615385,0.46153846153846156
sEZlf7Q,Sen170,0,0.15384615384615385,0.46153846153846156
EMKX,EAMX,0,0.75,0.75
iVvf6N,iviv16n,0,0.46153846153846156,0.7692307692307693
5vSS,SVPS,0,0.5,0.5
nfjfLJrA,nrflypa,0,0.26666666666666666,0.5333333333333333
BttYmEk,B2Z4m3k,0,0.42857142857142855,0.42857142857142855
Jy5O7SM,JY507SM,0,0.7142857142857143,0.8571428571428571
iJwg2fb2uC,JW521BD21C,0,0.4,0.6
GS3C,OVC,0,0.2857142857142857,0.2857142857142857
8sGpmess,SGpmeSs8,0,0.625,0.875
NMnJPYQ,NMPYQ,0,0.8333333333333334,0.8333333333333334
Jh2M,Jh2v,0,0.75,0.75
WDZwu,WDZWU,0,0.6,1.0
wrNsq7SP,W3NSA9SP,0,0.375,0.625
gRvaR5,chars5,0,0.3333333333333333,0.5
Q7HYmpN,7_YmPw,0,0.46153846153846156,0.6153846153846154
Usinkt1tR,U5'NK17LR,0,0.3333333333333333,0.5555555555555556
2Y3gZM,2Y3gZM,1,1.0,1.0
A7M5Y3Zo,A1N5I3L0,0,0.375,0.375
DywXxJj,DYW4XJJU,0,0.4,0.8
Xg33RNxh,AG933RNXh,0,0.5882352941176471,0.8235294117647058
0evFaD,oEvFAD,0,0.5,0.8333333333333334
INZt,w7C,0,0.0,0.0
88ONkkQ,G880N779P,0,0.375,0.375
5Riv0BjzY,B41V0B1Z,0,0.23529411764705882,0.47058823529411764
0zGJn,Ozwin,0,0.4,0.4
WHQiFMsjV,WHATMSV,0,0.5,0.625
jxQYo,jqVyO,0,0.2,0.8
sF5mLQ,sFm1w,0,0.5454545454545454,0.5454545454545454
sS2Wx5,SS2WX5,0,0.6666666666666666,1.0
sJdNsVhH,sjswsyh,0,0.4,0.5333333333333333
Sei9NFeC,SeignFec,0,0.625,0.875
v0A8M,VOA8M,0,0.6,0.8
5xtW,5XLW,0,0.5,0.75
CAuIGBFUW,CmngBrUw,0,0.35294117647058826,0.5882352941176471
jwSQl7N,wSAt7n,0,0.46153846153846156,0.6153846153846154
ZaH0,AH0,0,0.5714285714285714,0.8571428571428571
MPpbzUb,Mpp6Ub,0,0.6153846153846154,0.7692307692307693
znbOa,ZNBOA,0,0.2,1.0
u0RHggs,Y0RHGG5,0,0.42857142857142855,0.7142857142857143
mgtf,mp0tf,0,0.6666666666666666,0.6666666666666666
T9f4x,944,0,0.5,0.5
MP5A,mw5a,0,0.25,0.75
174CFY,174ce4,0,0.5,0.6666666666666666
EkOkKq,EkOkKq,1,1.0,1.0
4MF5fgX,FaS9x,0,0.16666666666666666,0.3333333333333333
vWklI5,VWResolution5,0,0.3157894736842105,0.5263157894736842
FLfj,FPOL,0,0.5,0.5
K5SfkR,KES5FKR,0,0.46153846153846156,0.7692307692307693
i3AMBwZR8,iAMBnWZR8,0,0.7777777777777778,0.8888888888888888
8Z04,8Z0x,0,0.75,0.75
6MMAWogLU,AMOkLU,0,0.4,0.5333333333333333
bbxZ,bbX,0,0.5714285714285714,0.8571428571428571
cQGv,CQGV,0,0.5,1.0
8Z6EVZds,8NOEVADS,0,0.375,0.625
nNlBpxb6,NBPX6,0,0.46153846153846156,0.7692307692307693
wh93,wh03,0,0.75,0.75
WN6HrVA,whoN4i,0,0.15384615384615385,0.3076923076923077
UB5A,UB5A,1,1.0,1.0
KvP7LyIqt,KVD7LY19R,0,0.3333333333333333,0.5555555555555556
yaY0,YAO0,0,0.5,0.75
HhToT,HW1OT,0,0.4,0.6
PQojbq32,PQOj6q3,0,0.6666666666666666,0.8
HArbk,HAR6K,0,0.4,0.8
lKHiQ14e8,KH10Ae8,0,0.625,0.625
iDq2,D92,0,0.5714285714285714,0.5714285714285714
WkXNreB7l,whynreb7,0,0.35294117647058826,0.7058823529411765
gACmTP,gACmTP,1,1.0,1.0
PaxTq,PAXT,0,0.4444444444444444,0.8888888888888888
irMtPzBJ,imtal pouv,0,0.2222222222222222,0.4444444444444444
vLgU,lgc,0,0.2857142857142857,0.5714285714285714
NGxy,CGKV,0,0.25,0.25
F5vyX,E5VK,0,0.2222222222222222,0.4444444444444444
TOSD,wcew0005,0,0.0,0.0
lW3W7,Io3W7,0,0.6,0.6
oJUcwdq0,0jcw4d,0,0.42857142857142855,0.5714285714285714
OeFJhMUj,OejBmUj,0,0.5333333333333333,0.8
D3Jr6,D1rack6,0,0.5,0.5
vyDz5,YDZ,0,0.25,0.75
gRFLUFg,srfcf8,0,0.0,0.46153846153846156
UgefBrN,ugefbr1n,0,0.5333333333333333,0.9333333333333333
DZXZ,DZ1Z2,0,0.6666666666666666,0.6666666666666666
K53E,K53F,0,0.75,0.75
8Js6Zb,Jsgb,0,0.6,0.6
71gM1BS,TGM1SB,0,0.46153846153846156,0.6153846153846154
JZdG,jzdG,0,0.5,1.0
ZNI9fRg,ZP6FRoa,0,0.2857142857142857,0.42857142857142855
yfyef,tryef,0,0.6,0.6
YwitW4l19V,Ywc1a1n411gc,0,0.36363636363636365,0.36363636363636365
zwdtq7,zprdt9,0,0.5,0.5
2qNXR,2QNR,0,0.6666666666666666,0.8888888888888888
TM63Gqf,TM0869,0,0.46153846153846156,0.46153846153846156
F9lEm,F9Em,0,0.8888888888888888,0.8888888888888888
RXB3,RVE,0,0.2857142857142857,0.2857142857142857
n4iYjqXWb,n4irpxwv,0,0.35294117647058826,0.5882352941176471
ZV4SxS,ZV4Sr3,0,0.6666666666666666,0.6666666666666666
sWRVOo,SWRVOO,0,0.6666666666666666,1.0
TCFK,T0K,0,0.5714285714285714,0.5714285714285714
KOBW,K5TW1Q4,0,0.36363636363636365,0.36363636363636365
yd4Q,wdf42q,0,0.4,0.6
qCer,arce,0,0.25,0.5
bNAW9suIx,DNAms9s0ts,0,0.42105263157894735,0.42105263157894735
DBdCH,LBOHL7,0,0.36363636363636365,0.36363636363636365
rEXKKZsL9,jrRTs19,0,0.375,0.375
XEmn,Em01,0,0.5,0.5
x4at9yxPn,XSAYPN,0,0.13333333333333333,0.6666666666666666
YODD,ABac5cb,0,0.0,0.0
J6JY,d5nF7kT7q,0,0.0,0.0
WfyPsv,WYP$V,0,0.36363636363636365,0.7272727272727273
Zw4Od3m,Zn40d3m,0,0.7142857142857143,0.7142857142857143
AXCplnQ,ZXCPLNQ,0,0.42857142857142855,0.8571428571428571
6tovV,670vV,0,0.6,0.6
1s4Go,EGAGO,0,0.2,0.4
CyEjCO,cyeEco,0,0.3333333333333333,0.8333333333333334
33FF,3Released.,0,0.14285714285714285,0.14285714285714285
1xUNEi7Z,XUNE7Z,0,0.7142857142857143,0.8571428571428571
VqbNqw,V9bnw,0,0.5454545454545454,0.7272727272727273
R2sIN7H,BP5MH,0,0.16666666666666666,0.16666666666666666
8pxnY8k,SPXm8gk,0,0.2857142857142857,0.5714285714285714
KWNC,KWNC,1,1.0,1.0
W3T8,W3T8,1,1.0,1.0
sL07e6,s107co,0,0.5,0.5
kv5mmCF,kB5mcF,0,0.6153846153846154,0.7692307692307693
hmiD,HEAD,0,0.25,0.5
IpVTuPw,PUTPIN,0,0.15384615384615385,0.15384615384615385
kUrbL,K7RBL,0,0.2,0.8
ArSq2ef,arsa2en,0,0.42857142857142855,0.7142857142857143
vEcLJkX2z,VFCWJX2Z,0,0.35294117647058826,0.7058823529411765
DiG1d2ZMi,Dr Code2zmi,0,0.2,0.6
JM6luuW9,Mojave9,0,0.26666666666666666,0.26666666666666666
W3vdg4fH,WJDS4SH,0,0.4,0.5333333333333333
32XHFkU,32XHVU,0,0.7692307692307693,0.7692307692307693
HBYK,HBYK,1,1.0,1.0
bo6LQKIQ,![](code_to_help.png)This image contains the alphanumeric code: b00Lq49,0,0.05063291139240506,0.0759493670886076
i77KE5PUu6,esp32,0,0.0,0.26666666666666666
ZckB,ZClkB,0,0.6666666666666666,0.8888888888888888
9ME6,9MEO,0,0.75,0.75
EKHT,EKHIT,0,0.8888888888888888,0.8888888888888888
w8gibm,W8G1Bm,0,0.3333333333333333,0.8333333333333334
sLIvLP7h,snylp7h,0,0.4,0.6666666666666666
Ebo0,eb00,0,0.5,0.75
YQYH,YD5H,0,0.5,0.5
RiLp,R<P,0,0.2857142857142857,0.5714285714285714
qe2H,p2zH9s,0,0.4,0.4
BYMV,BYW9,0,0.5,0.5
2iMHXFC,XMXFC,0,0.6666666666666666,0.6666666666666666
V6IIhG7,V01A01C1,0,0.13333333333333333,0.13333333333333333
zDhz,ZDbZ,0,0.25,0.75
ulA0,Wirog0,0,0.2,0.2
Ds8d,Ds8d,1,1.0,1.0
YmXFD,KL23N6,0,0.0,0.0
puzUAz,PCEVA7Z,0,0.15384615384615385,0.3076923076923077
PQGA,p0p4,0,0.0,0.25
BRKF,KZ2PJ1T,0,0.18181818181818182,0.18181818181818182
BNc0yYuVVI,BNC0HU61,0,0.3333333333333333,0.5555555555555556
iQ92,i*092,0,0.6666666666666666,0.6666666666666666
3oZO,30ZO,0,0.75,0.75
NvaT,Nvrt,0,0.5,0.75
AmVW,AnVVw,0,0.4444444444444444,0.6666666666666666
JPBS,Error,0,0.0,0.0
es6iTri,tesatri,0,0.5714285714285714,0.7142857142857143
81T36zy,8K36L5,0,0.46153846153846156,0.46153846153846156
9MTL7,917,0,0.5,0.5
W47X,A7T0Z,0,0.2222222222222222,0.2222222222222222
HJfkd4,Hyf4,0,0.6,0.6
ZA9DZr,za0d=1,0,0.0,0.5
gYVL,gvl,0,0.2857142857142857,0.8571428571428571
WaSVzS,mAsZs,0,0.0,0.7272727272727273
TLqwOZ,TqroZ,0,0.5454545454545454,0.7272727272727273
kzCxEw,KZCRAW,0,0.16666666666666666,0.6666666666666666
sUpNcJpr,SUPERCUP,0,0.125,0.625
iLIQoVkKw,tt0rfw,0,0.13333333333333333,0.13333333333333333
lAwcYddj,lAZCzdj,0,0.5333333333333333,0.6666666666666666
7Jdd,VJ06,0,0.25,0.25
G9l7P,G9jp,0,0.4444444444444444,0.6666666666666666
iK8CGlq,jK8cC/q,0,0.5714285714285714,0.5714285714285714
OtxD,OT8D,0,0.5,0.75
sw9P,ssw9p,0,0.6666666666666666,0.8888888888888888
kIB7Y,KB7F,0,0.4444444444444444,0.6666666666666666
BzVablMH,ZL7_Vab4_ZHH,0,0.4,0.5
GHyA4ZER,CH14-PB,0,0.26666666666666666,0.26666666666666666
kt6fKTV,Kt03kTV,0,0.42857142857142855,0.7142857142857143
80KSBh,GSKBH80,0,0.3076923076923077,0.3076923076923077
cyv9ORd,CVG9ord,0,0.2857142857142857,0.8571428571428571
jsyftf,jvsf7,0,0.5454545454545454,0.5454545454545454
v90Dv,v20dv,0,0.6,0.8
3EM6,Emir1980,0,0.16666666666666666,0.3333333333333333
Q3YK,cjf4k,0,0.0,0.2222222222222222
FFHv,FHVY,0,0.5,0.75
8uC14,8VC14,0,0.8,0.8
zsjOfhN559,ZS0IAN559,0,0.42105263157894735,0.631578947368421
