Actual Solution,Predicted Solution,Cross Checked Solution,Result,Similarity,Similarity (Non Case-Sensitive)
Drtq,DrQ,DrQ,0,0.5714285714285714,0.8571428571428571
uE2w7K,UET2WT7,UE2W7K,0,0.6666666666666666,1.0
iPRjIP,IPRP,iPrP,0,0.6,0.8
U5uH,USUH,USUH,0,0.5,0.75
hyL1a,hl1a,hxl1a,0,0.6,0.8
3KJHE5DwWv,3KyHE5DNxV,3Ky5EDWn,0,0.5555555555555556,0.5555555555555556
RI5N,RI5N,RI5N,1,1.0,1.0
FWAe3t9,FWAe3t9,FWAe3t9,1,1.0,1.0
sNRzI9r,SN1R19r,SN1R19r,0,0.5714285714285714,0.7142857142857143
OjzrO0,Ojr,Ojlroo,0,0.5,0.6666666666666666
KuLisQ,kuLiSQ,kuLiSQ,0,0.6666666666666666,1.0
j7JA,jJyA,jJyA,0,0.75,0.75
0jw1ZgxK,wj^1zgtk,0jV7ZgKk,0,0.625,0.625
AWYV,aWKY,aWKY,0,0.5,0.75
6Wjv8da,6ljv8dq,6wjv8da,0,0.8571428571428571,1.0
JuAjee,JuAeEe,JuAeEe,0,0.8333333333333334,0.8333333333333334
AL3E,AL3E,AL3E,1,1.0,1.0
e39v,e3gV,e3gV,0,0.5,0.75
sFmJzfBP,sFmIZfBP,sFmIzfBP,0,0.875,0.875
rn6xPU,vnn6xpU,v6n0xpU,0,0.46153846153846156,0.6153846153846154
zvraLcRJI,ZVaLCRJI,ZVaLCRJI,0,0.5882352941176471,0.9411764705882353
zH8aRa,ZH8aRda,ZH8ara,0,0.6666666666666666,1.0
2tgOv,2TGOv,2TGOv,0,0.6,1.0
9S3mE28,9s3mE28,9s3mE28,0,0.8571428571428571,1.0
P5uuIXgC,P5uU1X9C,P5uU1X9C,0,0.625,0.75
Anqsdxb,Ahsxb,nAsoxb,0,0.6153846153846154,0.6153846153846154
ZtiJO,zti0,zti0,0,0.4444444444444444,0.6666666666666666
WdbC,Wdbc,Wdbc,0,0.75,1.0
3npXrJt,3hpxXrt,3hpxXrt,0,0.7142857142857143,0.7142857142857143
Anqsdxb,Ahasaxb,Ahasaxb,0,0.5714285714285714,0.5714285714285714
nPKR,NPRR,nPRR,0,0.75,0.75
nX9WSBM,H9wSB,h19wSBM,0,0.5714285714285714,0.7142857142857143
37UBR0J,37UBROJ,37UBROJ,0,0.8571428571428571,0.8571428571428571
C8Vz4QX,C8VZ4QX,C8VZ4QX,0,0.8571428571428571,1.0
nm5sttj,nm5Sttj,nm5Sttj,0,0.8571428571428571,1.0
0vgGRZB,ONGRGRB,ONGRGRB,0,0.42857142857142855,0.42857142857142855
SCmmuZM,SCnmuZM,SCrmuZM,0,0.8571428571428571,0.8571428571428571
WI2HlKtzZb,W2HktZ1b,WnHktZ1b,0,0.5555555555555556,0.6666666666666666
g3JLmI,g3ml,g3ml,0,0.6,0.6
YKtFOLQY4,YkTFOk@YA,YkTFOk@YA,0,0.4444444444444444,0.6666666666666666
ZDUSpG,zDUSPG,DUSPG,0,0.7272727272727273,0.9090909090909091
nPKR,nPkR,nPrR,0,0.75,0.75
tbAfM,tbF7,tbfn,0,0.6666666666666666,0.6666666666666666
hf0qz,Hfo2Z,hfo2Z,0,0.4,0.6
e39v,e3gV9,e3gV9,0,0.6666666666666666,0.6666666666666666
Hd0A8sry,HoNABsry,HqOABsRY,0,0.375,0.625
49SfN3Ff,49sfN3Ff,49sfN3Ff,0,0.875,1.0
eICrS1u,eCrSkl,eCrSh,0,0.6666666666666666,0.6666666666666666
l3Xu9SD2j0,Bx49SD2x0,Bxu9SD2x0,0,0.631578947368421,0.7368421052631579
h6xuu1sw,h6ruU15w,h6ruU15w,0,0.625,0.75
V0rD,V0XD,V0rD,1,1.0,1.0
exgs,exgs,ExgS,0,0.5,1.0
ShpRsJ,SHAPRSIJ,SPRSHJ,0,0.5,0.8333333333333334
m0llnC,moVhc,mVhc,0,0.2,0.4
MQxU6D,MPXU6D,MPxU6D,0,0.8333333333333334,0.8333333333333334
F5Y6,F5Y6,F5y6,0,0.75,1.0
AVp1,Avvp,AAvp,0,0.5,0.75
6Wjv8da,6wJV8dq,6wJV8dq,0,0.42857142857142855,0.8571428571428571
6Wjv8da,6w4jV8da,6w4jV8da,0,0.6666666666666666,0.9333333333333333
rSGjoOj,rSG00j,rSG00j,0,0.6153846153846154,0.6153846153846154
mtTALkA,mtAKkA,mtAKkA,0,0.7692307692307693,0.7692307692307693
CpvO,CpL0,cpL0,0,0.25,0.5
6gwW,6GWw,6GWw,0,0.5,1.0
oyb7W,ob7W,o7bW,0,0.6666666666666666,0.6666666666666666
ygQp,ygqp,gqap,0,0.5,0.75
SJTU,sTU,sTU,0,0.5714285714285714,0.8571428571428571
8Vd2G,8vd2G,8d2G,0,0.8888888888888888,0.8888888888888888
xGgbRD,xGgbRD,xGgbRD,1,1.0,1.0
RzBl6Vix,RZBL6V\x,RZBL6Vix,0,0.75,1.0
6aEy,6A3Y,6A3Y,0,0.25,0.75
bGMTq,bgMTq,bGmTq,0,0.8,1.0
VoYEM,vOXEM,vOXEM,0,0.4,0.8
92ADqO,92ADaO,92ADa0,0,0.6666666666666666,0.6666666666666666
m7WcainRa,M7cavinRa,m7wcainRa,0,0.8888888888888888,1.0
fqgYZxL,fqsYzxL,fqbYzxL,0,0.7142857142857143,0.8571428571428571
lf0VFmza0,v0vFmzxuO,v0vFnzxuO,0,0.3333333333333333,0.4444444444444444
xgphOyo,xgp hOy0,xgphO0,0,0.7692307692307693,0.7692307692307693
Ad25YTCQ,A25TC,A25yTCQ,0,0.8,0.9333333333333333
AVp1,AVP,A4P,0,0.2857142857142857,0.5714285714285714
uhQruYw,4b0ruw,h0QruW,0,0.6153846153846154,0.7692307692307693
4vitovy5N,4N1O5N,4N1O5N,0,0.4,0.5333333333333333
6DzZHJQX,6sZ1HVOx,6dZ1HVOx,0,0.375,0.625
rZINbRpr,RNBrR,rEinbRor,0,0.5,0.75
NemBlK,NeMBK,NeMBK,0,0.7272727272727273,0.9090909090909091
G38Tg,G387T8,G38T8,0,0.8,0.8
PXt2PvhH,pX2pvvhH,pX2pvvhH,0,0.625,0.875
0r6OInox,0r6OVnot,0r6OVno+,0,0.75,0.75
Xtbt1O,ttbX1O,htb10O,0,0.6666666666666666,0.6666666666666666
qq4em6iN,a94em6/N,a94em6iN,0,0.75,0.75
rSGjoOj,rsGyoo;,rSG00j,0,0.6153846153846154,0.6153846153846154
foWNL1JU,FOLLOWJU,FOUNDJU,0,0.4,0.6666666666666666
bFTgA,BFTGA,BFTGA,0,0.6,1.0
WdbC,Wdbc,Wdbc,0,0.75,1.0
YQ1aTO5,YQ1aTO5,gIatOs5,0,0.42857142857142855,0.5714285714285714
WwDSSAR,wwDSsAR,wwDSsAR,0,0.7142857142857143,1.0
Eye66HW6HI,E66H6H,Ee6H6H6H,0,0.7777777777777778,0.7777777777777778
xgphOyo,xgo phoyo,xgphO0,0,0.7692307692307693,0.7692307692307693
pHaa,PHAA,PHAA,0,0.25,1.0
awKJUj7ox,aWkJU7i7OX,aWkJU7i7OX,0,0.42105263157894735,0.8421052631578947
TBlNXcxk,TBMyXcK,TBMyXcK,0,0.5333333333333333,0.6666666666666666
XjlUssD,xjksSd,xkUSSd,0,0.15384615384615385,0.7692307692307693
tUIhl,tUIhp,tUIhp,0,0.8,0.8
dLWlz2o,qLw1z20,dLw20,0,0.5,0.6666666666666666
tiIpE,ExampleText,tPEy,0,0.4444444444444444,0.6666666666666666
J6Zg,J6Z9,J6zg,0,0.75,1.0
fVkX,fvK+,fvK+,0,0.25,0.75
o8ziqH,08iqH,08ziqH,0,0.8333333333333334,0.8333333333333334
D0QvbF3j,dOQvbf3j,dOQvbf3j,0,0.625,0.875
ITD4k07,ITD4KO7,ITD4KO7,0,0.7142857142857143,0.8571428571428571
MSVMr4N,M<sub>S</sub>r<sup>4N</sup>,MSr4N,0,0.8333333333333334,0.8333333333333334
qqJRl,Q2JRA,q2JRA,0,0.6,0.6
smzaPxwH,smzapxrWH,smzapxrWH,0,0.7058823529411765,0.9411764705882353
oUzfO,OzfO,OzfO,0,0.6666666666666666,0.8888888888888888
KKpojbkW,Kkpoibkw,Kkpoibkw,0,0.625,0.875
tiIpE,TEXT1PE,TEXT1PE,0,0.16666666666666666,0.5
oh1bq2Nas,On1b92Nacs,Oh1b92Na2s,0,0.7368421052631579,0.8421052631578947
hybu,hyou,hyou,0,0.75,0.75
OoNZedA,OONzE0A4,OonZEDa,0,0.42857142857142855,1.0
tm3GJ,TM3GJ,TM3BJ,0,0.4,0.8
PvGlnZ,PVG7NZ,PVG7NZ,0,0.5,0.8333333333333334
6DzZHJQX,6DZIHLQX,6DZIHLQX,0,0.75,0.75
tHjeE,HjeE,HjeE,0,0.8888888888888888,0.8888888888888888
rc8G3EZ,rc8G3EZ,rc8G3EZ,1,1.0,1.0
YJ74,YY74,YYA7,0,0.5,0.5
AVp1,Avp<,Avp<,0,0.5,0.75
H6dM,H6dM,H6dM,1,1.0,1.0
GQ4eDrM6,G4edM6,Gq4eDM6,0,0.8,0.9333333333333333
78z5Dc,78z5D&,78z5D&,0,0.8333333333333334,0.8333333333333334
K0QBsgp6,K0QBsgp6,K0QBsgp6,1,1.0,1.0
Q57u1up7O,Q57ukuP7O,Q57ukuP7O,0,0.7777777777777778,0.8888888888888888
voTP,vOTp,vOTp,0,0.5,1.0
SfgTT3,S5FGTT3,SFGT3,0,0.5454545454545454,0.9090909090909091
IHsBxfYuD,IHSBXYWo,IHSBXYWo,0,0.47058823529411764,0.7058823529411765
3RWT,3RWt,3RWt,0,0.75,1.0
h6tnpzy1,h6tnpZzA,h6tnpZzA,0,0.75,0.75
XhKfUplot,xhkfU,xhkfU,0,0.42857142857142855,0.7142857142857143
SG494l,SGAGAL,SGA9AL,0,0.5,0.6666666666666666
Jj1L1wE,JjVxwWE,JjVxwWE,0,0.5714285714285714,0.5714285714285714
uaDd,u'Dd,u'caDd,0,0.8,0.8
YJ74,YJY4,YJY4,0,0.75,0.75
gR659D7r7h,gR659D7Xn,gr659D7Xn,0,0.631578947368421,0.7368421052631579
kY53,ky53,ky53,0,0.75,1.0
o8ziqH,ziqH,08ziqH,0,0.8333333333333334,0.8333333333333334
upyb0,upyzo0,upyzo0,0,0.7272727272727273,0.7272727272727273
xMxM,x4txM,x4txM,0,0.4444444444444444,0.4444444444444444
KE3vnXd,KE3VnXd,kE3VnXd,0,0.7142857142857143,1.0
SfgTT3,SFGT3,SFGT3,0,0.5454545454545454,0.9090909090909091
09y5e,09y5e,09y5e,1,1.0,1.0
5euEN,5exEN,5euB,0,0.6666666666666666,0.6666666666666666
aWc483Jtw,aWC483jtW,aWC483jtW,0,0.6666666666666666,1.0
6FVNu8,6FUNU8,6FUNU8,0,0.6666666666666666,0.8333333333333334
Buouc,BUVOZ,BuouC,0,0.8,1.0
x59GdWBJM,x5GwBJM,x5GqWBJ,0,0.75,0.75
fRtmmql2T,fRAmz9k2T,rAmz9k2T,0,0.35294117647058826,0.47058823529411764
wCwdZc,WCWDZS,WCWDZS,0,0.3333333333333333,0.8333333333333334
fPyQqodU,fpYq0dU,fpYq0dU,0,0.5333333333333333,0.8
iPRjIP,iPrjPp,iPrjPp,0,0.6666666666666666,0.8333333333333334
AkFxea,AkFtea,AkFtea,0,0.8333333333333334,0.8333333333333334
5euEN,5euN,5euN,0,0.8888888888888888,0.8888888888888888
nPKR,nPR,nPR,0,0.8571428571428571,0.8571428571428571
mvA5tHjI,mvA5tHAjiI,mvA5tHJiI,0,0.8235294117647058,0.9411764705882353
32JSKMs,32SKMS,32SKMS,0,0.7692307692307693,0.9230769230769231
iesDGlS,IESDGCLS,IESDGCLS,0,0.4,0.9333333333333333
SG494l,SG49AL,SGA9AL,0,0.5,0.6666666666666666
IHsBxfYuD,IHSPXKDW,IHSBXYW0,0,0.47058823529411764,0.7058823529411765
1tZb3BxJo,1yL63BXJO,17l63BXJO,0,0.4444444444444444,0.6666666666666666
6xMGb,6XMG3,6XMCB,0,0.4,0.8
Mmuz,MmvuZ,MmvuZ,0,0.6666666666666666,0.8888888888888888
fm0p1o,fm0p10,fm0p10,0,0.8333333333333334,0.8333333333333334
hp8h8,hp8h8,hp8g8,0,0.8,0.8
HsaYejlFQ,HSAyeFQ,HsaYeiFQ,0,0.8235294117647058,0.8235294117647058
qbIDEDCR,qblDEDCR,abiDEDCR,0,0.75,0.875
QDNsh6q,qDNSh69,qDNSN69,0,0.42857142857142855,0.7142857142857143
GrPr,Gpr,Gpr,0,0.5714285714285714,0.8571428571428571
SWm8,SWm8,SWm8,1,1.0,1.0
rBZdVRWw,rBZdYRw,rBZdYRWNw,0,0.8235294117647058,0.8235294117647058
rxEl,rxeI,rxeI,0,0.5,0.75
65exi,65exi,65exi,1,1.0,1.0
lBorT,ABORrT,ABORrT,0,0.5454545454545454,0.7272727272727273
Lq5bS,La5bs,La6bs,0,0.4,0.6
FBEqqEv,FBEaqENv,FBEaENv,0,0.7142857142857143,0.7142857142857143
XzTZ,XzTz,XzTz,0,0.75,1.0
q2dw3FI,q2dw3FA,q2dW3F,0,0.7692307692307693,0.9230769230769231
fnKm,fkKm,fkKm,0,0.75,0.75
D2zu315bh,D2zu3t56h,D2Lu3h56h,0,0.6666666666666666,0.6666666666666666
MQsDbxdHL,MOSDbxCHL,MqSDbxdH,0,0.7058823529411765,0.9411764705882353
ZlFkJ5m,zlFk/5m,zlFk/5m,0,0.7142857142857143,0.8571428571428571
nVhtWY,NHTWY,NHTWY,0,0.36363636363636365,0.9090909090909091
VbKpu,Vbkpu,Vbkpu,0,0.8,1.0
wXzk4p,2Lxk4p,zXk4p,0,0.7272727272727273,0.7272727272727273
ZtiJO,ztivo,ztioo,0,0.4,0.8
qiUH,aICU,aICU,0,0.25,0.5
OTjrM,OJVrP,OJVrP,0,0.4,0.6
3Ei2FWxB,3i2FWXB,3i2FWXB,0,0.8,0.9333333333333333
RzBl6Vix,RZBL6VX,RZBL6VIX,0,0.5,1.0
DiON51ylQ,DiON51y\Q,DiON51yQ,0,0.9411764705882353,0.9411764705882353
DywOia5,dYWoia5,dYkNOi5,0,0.42857142857142855,0.7142857142857143
yFHJqzXd,yFHJqZrd,yFHJaZrd,0,0.625,0.75
L1Qd4X,LOAD4X,L0DAx,0,0.18181818181818182,0.5454545454545454
MQxU6D,MQxU6D,MxU6D,0,0.9090909090909091,0.9090909090909091
U1Ouj,U70uV,v0uV,0,0.2222222222222222,0.2222222222222222
tOdarIL,XodarLV,XodarIL,0,0.7142857142857143,0.8571428571428571
eKLJx,eLJx,eKLJx,1,1.0,1.0
Eye66HW6HI,E6H6H,Ee6H6H,0,0.625,0.625
PjzDk,PjLDK,PdLDk,0,0.6,0.6
U5uH,USUHS,USUHS,0,0.4444444444444444,0.6666666666666666
iOCgFN9,zOCsFN9,iOC8FN9,0,0.8571428571428571,0.8571428571428571
qiUH,QIUH,QIUH,0,0.5,1.0
Ltq1,Lta1,I can't extract text from images.,0,0.05405405405405406,0.05405405405405406
qfww,qfwHzl,afWZ,0,0.25,0.5
UlOCoH,U10CH,u10COH,0,0.3333333333333333,0.6666666666666666
o4BXO,OBXO,OB,0,0.2857142857142857,0.5714285714285714
foWNL1JU,fOwNlJU,fOwNlJU,0,0.5333333333333333,0.9333333333333333
pHIgS,pH1gS,pHgS,0,0.8888888888888888,0.8888888888888888
Asw8,ASw8,ASw8,0,0.75,1.0
cCMdmgV,cGMan28aL,cCMan28aL,0,0.375,0.375
8MFs,8MFs,8MFs,1,1.0,1.0
kYJ6,kY6,kY6,0,0.8571428571428571,0.8571428571428571
AkFxea,AkFtea,AkFtea,0,0.8333333333333334,0.8333333333333334
CAlHMk,CAzHMk,CAzHMk,0,0.8333333333333334,0.8333333333333334
H78hczN7,H18CzN7,H18CzN7,0,0.6666666666666666,0.8
AweT,AWeT,AWeT,0,0.75,1.0
i7iZ7u0,^iZuo,iZuo,0,0.5454545454545454,0.5454545454545454
k4uXNK,K4UXNK,K4UXNK,0,0.6666666666666666,1.0
CxKIsu,CXISU,cXisU,0,0.18181818181818182,0.9090909090909091
J4c0D2K,J4COD2k,j4COD2K,0,0.5714285714285714,0.8571428571428571
rSGjoOj,rSGooOj,rSGooOj,0,0.8571428571428571,0.8571428571428571
To3AFQzN,T03AFQZN,T03AFQZN,0,0.75,0.875
JIILSp,jIVSp,jIVSp,0,0.5454545454545454,0.7272727272727273
tUascgT,twasc9T,twascgT,0,0.8571428571428571,0.8571428571428571
CAlHMk,CAHmk,CAHmk,0,0.7272727272727273,0.9090909090909091
Uxpget,xpget,xpget,0,0.9090909090909091,0.9090909090909091
65exi,65ex1,6eXk,0,0.4444444444444444,0.6666666666666666
XzTZ,X2Tz,X2Tz,0,0.5,0.75
iDE29S,iD29s,iD29s,0,0.7272727272727273,0.9090909090909091
lPhog,lP^0g,lP0g,0,0.6666666666666666,0.6666666666666666
V005,V005,V005,1,1.0,1.0
KE3vnXd,kE3Vnxd,kE3Vnxd,0,0.5714285714285714,1.0
sbZpPNvhY,sbZPpNvY,sbZpNwY,0,0.75,0.75
ncJFVkno,nCKFVkno,nCJFVkno,0,0.875,1.0
2PlSNNa2,2VSNNa2,2VSNNa2,0,0.8,0.8
5stvfX,5sTVFfx,5sTVFfx,0,0.46153846153846156,0.9230769230769231
FNd5Rw5f5B,FNd5R5W5f5B,FNd5R5W5f5B,0,0.8571428571428571,0.9523809523809523
TLwoh,mwOh,mwOh,0,0.4444444444444444,0.6666666666666666
yXVDSW,YxNDsw,YxNDsW,0,0.3333333333333333,0.8333333333333334
7ula8,7uvas,tuvas,0,0.4,0.4
u8t5c,u8t5c,u8t5c,1,1.0,1.0
nNO5,hnV05,hnV05,0,0.4444444444444444,0.4444444444444444
N2lcvPbP,N2lcVp6P,N2lC6Pp,0,0.5333333333333333,0.8
7l3T,l3T,73T,0,0.8571428571428571,0.8571428571428571
nZe598xq,n1e598x9,n1e598x9,0,0.75,0.75
S7wtR,S>wtR,SwtR,0,0.8888888888888888,0.8888888888888888
0oWtNMw,0owKNMz,0oWNMz,0,0.7692307692307693,0.7692307692307693
Eye66HW6HI,Ee66HW6H\,Ee6H6H6H1,0,0.7368421052631579,0.7368421052631579
QGw2,QGw2,QGn2,0,0.75,0.75
zxWcW,zxwcW,zxwcW,0,0.8,1.0
oAVpt,oAvpt,oAvt,0,0.6666666666666666,0.8888888888888888
WwDSSAR,WDSPAR,wDSSAR,0,0.9230769230769231,0.9230769230769231
wCwdZc,WCDZ,WCDZC,0,0.36363636363636365,0.9090909090909091
lAjO,VAjo,VAjo,0,0.5,0.75
SrP7,SR?7,SR7,0,0.5714285714285714,0.8571428571428571
jBXnst,jBxnSt,jBxnSt,0,0.6666666666666666,1.0
osjevtv,osjevrv,osjevrv,0,0.8571428571428571,0.8571428571428571
XhKfUplot,xhKfUpOx,xhKfUpOx,0,0.5882352941176471,0.8235294117647058
9iOuWKs,giowks,giowKS,0,0.3076923076923077,0.7692307692307693
m0llnC,m0Vhc,m0Vhc,0,0.36363636363636365,0.5454545454545454
tiIpE,TYPE,tPE,0,0.5,0.75
zH8aRa,ZH8arRa,ZH8arRa,0,0.7692307692307693,0.9230769230769231
uIkHn5ue,UknHn5Ue,UknHn5Ue,0,0.625,0.875
SouXSyoPE,SO4X5Y0PE,SO4X5Y0PE,0,0.4444444444444444,0.6666666666666666
rQFe,rOFee,rOFee,0,0.6666666666666666,0.6666666666666666
BmmnVmY,3mn<my,3mn<my,0,0.46153846153846156,0.6153846153846154
iTsk,itSk,itSk,0,0.5,1.0
