Actual Solution,Predicted Solution,Result,Similarity,Similarity (Non Case-Sensitive)
CQPP,CQPX,0,0.75,0.75
ALQD,ALOD,0,0.75,0.75
7ula8,Juvas,0,0.4,0.4
MRXWS,MqXs,0,0.4444444444444444,0.6666666666666666
s2KkQ,S2Kkq,0,0.6,1.0
aa9z,aa9z,1,1.0,1.0
H2P9j,H2P9j,1,1.0,1.0
M7Xjg1,mXj8l,0,0.36363636363636365,0.5454545454545454
tPkf,rPk,0,0.5714285714285714,0.5714285714285714
g4fMAsnM,g4fMA,0,0.7692307692307693,0.7692307692307693
JNXJ,yw,0,0.0,0.0
APRVOxN7lh,AOxN7,0,0.6666666666666666,0.6666666666666666
o48L,048L,0,0.75,0.75
RrP5D7H,RrP5D1H,0,0.8571428571428571,0.8571428571428571
TKAFo81mf,FKAFO88x0k,0,0.42105263157894735,0.5263157894736842
9dA4sh,gdASh,0,0.5454545454545454,0.7272727272727273
qZoMWk,"qZO
M
WN",0,0.5714285714285714,0.7142857142857143
htJ96ES,ntJ96ES,0,0.8571428571428571,0.8571428571428571
sWQIbmC,swQ1bmC,0,0.7142857142857143,0.8571428571428571
2aYg4,2aYg4,1,1.0,1.0
OWXnwuL,owxwuv,0,0.3076923076923077,0.7692307692307693
tO5L,tO5L,1,1.0,1.0
xsh6fmv,xsH6fn2,0,0.5714285714285714,0.7142857142857143
VMKH,VMKJH,0,0.8888888888888888,0.8888888888888888
iP1BtDA,zB1DDA,0,0.46153846153846156,0.46153846153846156
2rnb,rb,0,0.6666666666666666,0.6666666666666666
eUSxACdm,eUs-Acm,0,0.5333333333333333,0.8
pw8Tdu,pwTdU,0,0.7272727272727273,0.9090909090909091
N9TH,N9tH,0,0.75,1.0
ZXZCM,ZXLCML,0,0.7272727272727273,0.7272727272727273
6Wjv8da,6zjw8da,0,0.7142857142857143,0.7142857142857143
RzbQ3zql,Rzv0Q3Z9^,0,0.47058823529411764,0.5882352941176471
lbEeJo,lBEeJo,0,0.8333333333333334,1.0
jGHXDI,>GHXDI,0,0.8333333333333334,0.8333333333333334
G9aed,G9ae,0,0.8888888888888888,0.8888888888888888
g65vwF,865VWWF,0,0.46153846153846156,0.7692307692307693
F8JL,F8jL,0,0.75,1.0
d3hg,d3Ng,0,0.75,0.75
i0N834AJ,lQON834A,0,0.625,0.625
48lq,4q,0,0.6666666666666666,0.6666666666666666
VyzAo9,AOm,0,0.2222222222222222,0.4444444444444444
PlKy0CChU,Pi l K Y J O C C W U,0,0.41379310344827586,0.4827586206896552
Vi5SEd1Ed1,V_i5sSEd^Ed1,0,0.8181818181818182,0.6363636363636364
7K7xoJtB,K7xO)e1xB,0,0.47058823529411764,0.5882352941176471
KAJM,?:*A?Jw,0,0.36363636363636365,0.36363636363636365
CBRQ,CBO,0,0.5714285714285714,0.5714285714285714
sZKh,sLknh,0,0.4444444444444444,0.6666666666666666
dFwRYt,d FWRt,0,0.6666666666666666,0.8333333333333334
oVLp0QgCa,OvLRP00gCa,0,0.5263157894736842,0.8421052631578947
nqX75Nc,nqz75Nc,0,0.8571428571428571,0.8571428571428571
z6PwB,z6pwB,0,0.8,1.0
Bn5Q2,B h5Q2,0,0.7272727272727273,0.7272727272727273
sgn56qt,Sgnt569qt,0,0.75,0.875
OOo6DK,OOO6DK,0,0.8333333333333334,1.0
ub8oW,ub80w,0,0.6,0.8
gDhViph,gDhv iph,0,0.8,0.9333333333333333
DX9B,DX9B,1,1.0,1.0
SVj8w6,sVj8w,0,0.7272727272727273,0.9090909090909091
atzdo,axZda0,0,0.36363636363636365,0.5454545454545454
FH3V,AHBV,0,0.5,0.5
7HXM,YXNM,0,0.5,0.5
JhHn,JHtYn,0,0.6666666666666666,0.6666666666666666
JKJSDk,KJSdDK,0,0.6666666666666666,0.8333333333333334
9mnZ2LT,"g""nZ2kT",0,0.5714285714285714,0.5714285714285714
oAVpt,oAVpt,1,1.0,1.0
FxMAR,FxrMAr,0,0.7272727272727273,0.9090909090909091
yMa7HYfx,"r

yMAaH\x",0,0.5555555555555556,0.5555555555555556
JCLSn1AYs,rlsn1AYS,0,0.47058823529411764,0.8235294117647058
ahMl9NNFL,qaM9N,0,0.5714285714285714,0.5714285714285714
MCJq9q8Z,MCJg98z,0,0.6666666666666666,0.8
GFWB,CFW B,0,0.6666666666666666,0.6666666666666666
KYAU,KYqU,0,0.75,0.75
6QwK,6QwK,1,1.0,1.0
IeqGwj80,Ie9G WZi 80,0,0.5263157894736842,0.631578947368421
jOyipvTq,xoyzTq,0,0.42857142857142855,0.5714285714285714
d4ZLbvd4,dXLb6w4,0,0.5333333333333333,0.5333333333333333
9m37,9m31,0,0.75,0.75
SzWy5,S2WJ5,0,0.6,0.6
CBCR,CBCR,1,1.0,1.0
vbqIflgp,b0q>f~g,0,0.5333333333333333,0.5333333333333333
yI4rv,yA4rZ,0,0.6,0.6
VXWT,vxwT,0,0.25,1.0
gk0tZMti,s0kZ^{mt}i,0,0.3333333333333333,0.5555555555555556
TWPH,TnDP,0,0.5,0.5
SC9Gf,sC9GF,0,0.6,1.0
BdAG5Ng,BOA55NG,0,0.5714285714285714,0.7142857142857143
1i0bh,1i\0b h,0,0.8333333333333334,0.8333333333333334
bGMTq,bgM Tq,0,0.7272727272727273,0.9090909090909091
dplW,qP1W,0,0.25,0.5
Sf9OES3,sF990E5s3B,0,0.35294117647058826,0.7058823529411765
iMP6,iM P6,0,0.8888888888888888,0.8888888888888888
pZdpRXJXpg,pz>drRXJXpg,0,0.7619047619047619,0.8571428571428571
RYXkr,Xxwr,0,0.4444444444444444,0.2222222222222222
QFLV,QFvWvK,0,0.4,0.6
jQQIZoz,jQ20Z,0,0.5,0.5
4Lfx,4Lyn,0,0.5,0.5
YmAsGU,YmAs Gu,0,0.7692307692307693,0.9230769230769231
SBOb,$B0b,0,0.5,0.5
RYub7,RYwub7,0,0.9090909090909091,0.9090909090909091
P5WC,B5^WC,0,0.6666666666666666,0.6666666666666666
yLj4T,YlJAT,0,0.2,0.8
YQ1aTO5,Vq1aT05,0,0.5714285714285714,0.7142857142857143
sEbQl,sE\bol,0,0.7272727272727273,0.7272727272727273
pkL0VZ,pkL0vZ,0,0.8333333333333334,1.0
mNDW,"mN_s
**w
```
mND
```
**",0,0.2222222222222222,0.2222222222222222
6DzZHJQX,6s z1HZQx,0,0.47058823529411764,0.5882352941176471
Rj8Eygh,Rj8Egh,0,0.9230769230769231,0.9230769230769231
RG3N,RG3N,1,1.0,1.0
Y8AE,Y'8AE,0,0.8888888888888888,0.8888888888888888
zBtBzY,zBxBxZzY,0,0.7142857142857143,0.7142857142857143
NM85,M&G,0,0.2857142857142857,0.2857142857142857
gnYnbWYss,"gnY 
wNv
wZY
SS",0,0.3333333333333333,0.6666666666666666
TlJ4,J4,0,0.6666666666666666,0.6666666666666666
HY6Q,AYbo,0,0.25,0.25
cCMdmgV,CcMdbb,0,0.46153846153846156,0.6153846153846154
osjevtv,osjevry,0,0.7142857142857143,0.7142857142857143
GQNE,ROME,0,0.25,0.25
hSzgGOpn,hrSZgZGOopn,0,0.7368421052631579,0.8421052631578947
SouXSyoPE,S0OzX syoRE ,0,0.47619047619047616,0.6666666666666666
Bzca,BZca,0,0.75,1.0
RzBl6Vix,rZBL6W\x,0,0.375,0.75
dY2k4,dY2KA,0,0.6,0.8
Zgwn,"GW""N",0,0.0,0.75
UNB5B," I am still analysing.
UNB",0,0.1935483870967742,0.1935483870967742
lqOkrTAr,vqOk/ rTA,0,0.7058823529411765,0.7058823529411765
rJo7x6NRko,r07^X6NtkO,0,0.5,0.7
3v5I,3N51,0,0.5,0.5
VCGK,vCCkZ,0,0.2222222222222222,0.6666666666666666
WNSF,WNSF,1,1.0,1.0
VVBY8tY,AVBY8tY,0,0.8571428571428571,0.8571428571428571
dFwm6y,dEwm6y,0,0.8333333333333334,0.8333333333333334
8XoHBCAv,8x0HBCAN,0,0.625,0.75
FUPy,FUPY,0,0.75,1.0
xgSpBw,xoasSpB Wz,0,0.5,0.625
vn3j5,lV23j5,0,0.5454545454545454,0.7272727272727273
I809hjtyWr,I809hjtv,0,0.7777777777777778,0.7777777777777778
EbjrSQvE,Fbi r s qLE,0,0.10526315789473684,0.10526315789473684
bLrVC,bLrc,0,0.6666666666666666,0.8888888888888888
fZ1dZLC6r,f z1 qE vc 6r,0,0.36363636363636365,0.5454545454545454
4v4uc,4LzUc,0,0.4,0.6
cIxrO,CxrO,0,0.6666666666666666,0.8888888888888888
M0V3,MOV3,0,0.75,0.75
mBDBMYD,mbBBMYD,0,0.8571428571428571,0.8571428571428571
J7KR,JMR,0,0.5714285714285714,0.5714285714285714
oSEwPw,O EWPw,0,0.5,0.8333333333333334
lpJvlQz3,\pJUv1QlZ3,0,0.5555555555555556,0.6666666666666666
IQSKe,qSKe,0,0.6666666666666666,0.8888888888888888
W6C5,W6C5,1,1.0,1.0
ym6c0v5,ymca5,0,0.6666666666666666,0.6666666666666666
8RPJCr5y,8RP1Cr5y,0,0.875,0.875
nJCy,n)C,0,0.5714285714285714,0.5714285714285714
5euEN,5uEN,0,0.8888888888888888,0.8888888888888888
DGKqb,D G K 9 b,0,0.5714285714285714,0.5714285714285714
VF6T,VF6T,1,1.0,1.0
CPME,CAE,0,0.5714285714285714,0.5714285714285714
AHSB6,AHzB6,0,0.8,0.8
7JS6,7JS6,1,1.0,1.0
wjXi,WjX.i,0,0.6666666666666666,0.8888888888888888
GZ5d,Gz5d,0,0.75,1.0
J5Rl6,J5R\6,0,0.8,0.8
vdttxGOz,lotthz oz,0,0.35294117647058826,0.47058823529411764
y1LfpD0gD,Y\LfpD0gD,0,0.7777777777777778,0.8888888888888888
6lfHIbSd,6fH\VOd,0,0.5333333333333333,0.5333333333333333
lqYGdyGF,19YGdtv3,0,0.375,0.375
fQiXfMNVs8,fixfMN-VS8,0,0.7,0.9
gGKOcbV5,gGkOkOb5,0,0.625,0.75
lNBb,lNBb,1,1.0,1.0
OEWT,OEWT,1,1.0,1.0
sIEKRF4G,SIE <R F4G,0,0.6666666666666666,0.7777777777777778
YRWT,YRWT,1,1.0,1.0
tIM2a3,tM2a3,0,0.9090909090909091,0.9090909090909091
RE83,RFE83,0,0.8888888888888888,0.8888888888888888
cDQu3y,GDasl3,0,0.3333333333333333,0.3333333333333333
SCmmuZM,$C^mmuZM,0,0.8,0.8
LAXM,taM,0,0.2857142857142857,0.5714285714285714
CmeuMH,CmcmuEuMH,0,0.6666666666666666,0.8
q7so708,q8,0,0.4444444444444444,0.4444444444444444
ZjH90WekY2,zHjH0weKk2,0,0.6,0.8
XClafgfT,c1a,0,0.18181818181818182,0.36363636363636365
FKKg,TRK9,0,0.25,0.25
40obs,4OBS,0,0.2222222222222222,0.8888888888888888
4HWS,4HWS,1,1.0,1.0
ZTnYSGg3,zTn1sGg3,0,0.625,0.875
m7WF,fat7yx,0,0.2,0.2
qoMvaYz7,qaOmVt7,0,0.4,0.6666666666666666
rL5SzTTx,L5S ZT1X,0,0.5,0.75
IJAF,IJTArA0,0,0.5454545454545454,0.5454545454545454
JcXz,cXZ,0,0.5714285714285714,0.8571428571428571
GfHBiE4mYg,GHBIE4mys,0,0.631578947368421,0.8421052631578947
REVA,REVA,1,1.0,1.0
KwvbL,KwLbl,0,0.6,0.8
tbAfM,tbfM,0,0.8888888888888888,0.8888888888888888
pnlr,phl1r,0,0.6666666666666666,0.6666666666666666
JKVS,JKwS,0,0.75,0.75
rBsp,rBSp,0,0.75,1.0
AduEkr,Adq uEx  r,0,0.625,0.625
IqPvWkgJ,lqP V W k g J,0,0.5714285714285714,0.6666666666666666
Srzz,srZz,0,0.5,1.0
gfFf,gff,0,0.8571428571428571,0.8571428571428571
w1Hn2c3T,wHv2xCB3T,0,0.5882352941176471,0.7058823529411765
5R1VJ,5R/\VJ,0,0.7272727272727273,0.7272727272727273
WON9z9GW,WoN79G,0,0.5714285714285714,0.7142857142857143
XyC8,+XC8,0,0.75,0.75
ymnAF5F,ymnAFj,0,0.7692307692307693,0.7692307692307693
1vs55YmR3,wS55Kmr3,0,0.47058823529411764,0.7058823529411765
Ryudj6w,Ryudi6w,0,0.8571428571428571,0.8571428571428571
UH2ETwlaH,UH2ETWH,0,0.75,0.875
iDE29S,iDEE29s,0,0.7692307692307693,0.9230769230769231
33qcYv5yI,33aCYv5d,0,0.5882352941176471,0.7058823529411765
x59GdWBJM,x59GaWBjM,0,0.7777777777777778,0.8888888888888888
sNRzI9r,Srv1I9r,0,0.42857142857142855,0.7142857142857143
EpxKSis,EpxK,0,0.7272727272727273,0.7272727272727273
N5Y5,NS5,0,0.5714285714285714,0.5714285714285714
TODh,TODh,1,1.0,1.0
U5uH,U5vH,0,0.75,0.75
k8HoYq9,k8H0Yq9,0,0.8571428571428571,0.8571428571428571
ps88cEn8L,pSssecCE8L,0,0.631578947368421,0.631578947368421
AjyhT,Ajy hnT,0,0.8333333333333334,0.8333333333333334
DgPMC5AED,DgpmC54ED,0,0.6666666666666666,0.8888888888888888
EpEmCg,EpE ,0,0.6,0.6
SKcHTpU,SkCHTau,0,0.42857142857142855,0.8571428571428571
6OeUV0j0,6Oec1v0,0,0.5333333333333333,0.6666666666666666
Rqmc,R9mc,0,0.75,0.75
g0CK,GOCK,0,0.5,0.75
oGjnpsjc,OGv nps.c ,0,0.5555555555555556,0.6666666666666666
dReh,dkReh,0,0.8888888888888888,0.8888888888888888
aA76,qA76,0,0.75,0.75
8or1719v,80Z719L,0,0.5333333333333333,0.5333333333333333
bx7dp,bK7dp,0,0.8,0.8
FSN6,FSNG,0,0.75,0.75
KSDN,KSDN,1,1.0,1.0
3Ws5S,3w5S,0,0.6666666666666666,0.8888888888888888
bSgZ,bs9z,0,0.25,0.75
kH6cl5sfs,fH6clsfs,0,0.8235294117647058,0.8235294117647058
KRPPA,KRPA,0,0.8888888888888888,0.8888888888888888
CwF9,Cw49,0,0.75,0.75
XiS8fEWMj,xls8fEWNj,0,0.5555555555555556,0.7777777777777778
BenYGqth,BenyGqth,0,0.875,1.0
6FVNu8,6FvNn8,0,0.6666666666666666,0.8333333333333334
UC2ifX38,uC2/ft38,0,0.625,0.75
Y6gqbh40,Y6gQbh40,0,0.875,1.0
ydTNnI,jdTNmY,0,0.5,0.5
9ezvGXPU,9ezvGxPy,0,0.75,0.875
FBNK,EBAX,0,0.25,0.25
k88dLNJ,k8dLNJ,0,0.9230769230769231,0.9230769230769231
ABRM,ABRM,1,1.0,1.0
Jp23eLPXrB,p23e<PxrB,0,0.7368421052631579,0.8421052631578947
6u3K31Xnw,K31+nw,0,0.6666666666666666,0.6666666666666666
IBdVQwy,"I
BdvQ
QqW",0,0.47058823529411764,0.7058823529411765
AMueajv,Anlqav,0,0.46153846153846156,0.46153846153846156
wwl3D,wN13D,0,0.6,0.6
8P3X,rBv,0,0.0,0.0
G5tb,G5t,0,0.8571428571428571,0.8571428571428571
HpEARALqqT,HPEAR qT ,0,0.631578947368421,0.7368421052631579
TuGP4tQ,TugGPAz,0,0.5714285714285714,0.5714285714285714
mRgypK,mRgyPK,0,0.8333333333333334,1.0
6IEna,6fE^nA,0,0.5454545454545454,0.7272727272727273
GKRbvMA,GKRbLmMA,0,0.8,0.8
WD3QN,WD3QN,1,1.0,1.0
Vo2AVo,v02A40,0,0.3333333333333333,0.5
WWVKn,wWvKkn,0,0.5454545454545454,0.9090909090909091
MWS8,Mws8,0,0.5,1.0
MMCB,MMaB,0,0.75,0.75
6f3hZ5pO,6f3hZ5pO,1,1.0,1.0
3vwsRk,3vwsRk,1,1.0,1.0
PmIy8OKG,PmhIly8oKG,0,0.7777777777777778,0.8888888888888888
wX7Qffy5,Wxorryl5,0,0.25,0.5
VWrguxc,KWrggUxc,0,0.6666666666666666,0.8
N2NGuYFAM,N2*Gt~wGmA,0,0.42105263157894735,0.42105263157894735
FJwjjQG,FJzjiQG,0,0.7142857142857143,0.7142857142857143
XCQ7hBr,xCQhBr,0,0.7692307692307693,0.9230769230769231
B2UN,B2W,0,0.5714285714285714,0.5714285714285714
QDNsh6q,qD NSn 6q,0,0.5,0.75
DI46XwO,D146XwO,0,0.8571428571428571,0.8571428571428571
CoFx,C O E X ,0,0.16666666666666666,0.5
UANY,UANY,1,1.0,1.0
MNRE,NRE,0,0.8571428571428571,0.8571428571428571
D2zu315bh,D2lu3l56h,0,0.6666666666666666,0.6666666666666666
RBjtq,RBjty,0,0.8,0.8
FdGixj,Fdg.Xj,0,0.5,0.8333333333333334
rzhc,VhC,0,0.2857142857142857,0.5714285714285714
Ojko9qP4m,Ojk09qP4m,0,0.8888888888888888,0.8888888888888888
CpvO,CpL0,0,0.5,0.5
TR8U,TR8U,1,1.0,1.0
CGJC,OGC,0,0.2857142857142857,0.2857142857142857
hp8h8,hp8n8,0,0.8,0.8
IB1c1,lB1\C',0,0.36363636363636365,0.5454545454545454
SVNE,SVNE,1,1.0,1.0
4SWB,NSC5,0,0.25,0.25
FUHJqX,FSHJOX,0,0.6666666666666666,0.6666666666666666
Oe1udo,oexVdo,0,0.5,0.6666666666666666
JRFYZ,JRFZ,0,0.8888888888888888,0.8888888888888888
4KEX,DKEJX,0,0.6666666666666666,0.6666666666666666
M2KeQDg,n2keQdg,0,0.5714285714285714,0.8571428571428571
jVzpIfX9S,jzvzplf,0,0.5,0.625
5dF0z7,5d-0Z1,0,0.5,0.6666666666666666
NR8E,NR8E,1,1.0,1.0
4D3mVq,4D3m,0,0.8,0.8
88yQU,s8yQv,0,0.6,0.6
AikMjGz,A1K,0,0.2,0.4
yWSt0J,WsXoJ,0,0.36363636363636365,0.5454545454545454
KV8AB,KV8AB,1,1.0,1.0
5XY4,5XY4,1,1.0,1.0
r3p3xr,r03xR,0,0.5454545454545454,0.7272727272727273
PS3fd3,PS3r d3,0,0.7692307692307693,0.7692307692307693
RjE88m,"Rj
Fj E8s8m",0,0.7058823529411765,0.7058823529411765
Anqsdxb,AhaSa.xb,0,0.4,0.5333333333333333
aNitvvr3,AN/TfV`R3,0,0.23529411764705882,0.7058823529411765
ivVkCW,/v 7kC,0,0.5,0.5
Zpkp,Zyxp,0,0.5,0.5
PvGlnZ,PvGnNz,0,0.6666666666666666,0.8333333333333334
lEH1W7,lEHi_w7,0,0.6153846153846154,0.7692307692307693
PXHY,PtLLy,0,0.2222222222222222,0.4444444444444444
nrq5h0B0D,xr95~0OBOD,0,0.5263157894736842,0.5263157894736842
2vJ1Hz,2VJ/HZ,0,0.5,0.8333333333333334
FkA9eg3gD,Fk4A9e8z8D,0,0.631578947368421,0.631578947368421
45Da,45Da,1,1.0,1.0
FSJH,FSSx,0,0.5,0.5
ccet,CcCet,0,0.6666666666666666,0.8888888888888888
iywaLdr,iywaldr,0,0.8571428571428571,1.0
3gA2X,3gA2+,0,0.8,0.8
LEECY,LEECY,1,1.0,1.0
B1KojXgTW,BK0i\X,0,0.4,0.4
GZTRM,CZRM,0,0.6666666666666666,0.6666666666666666
quUh4,qUk hA,0,0.5454545454545454,0.5454545454545454
SnPKQ7p,snPK7Qp,0,0.7142857142857143,0.8571428571428571
Buouc,BuOc,0,0.6666666666666666,0.8888888888888888
mz7Gh4,mZ7Gh4,0,0.8333333333333334,1.0
WfoqW2,wfOqW2,0,0.6666666666666666,1.0
dKXJZXE,dHxZjZxE,0,0.4,0.8
FgQ5,F9Q5,0,0.75,0.75
MrTEiqKj1,mWEiqAKj1,0,0.6666666666666666,0.7777777777777778
E8ijkx9niQ,E8i .j kx9n;Q,0,0.782608695652174,0.782608695652174
FNd5Rw5f5B,FNq5w5f5B,0,0.8421052631578947,0.8421052631578947
jjYd8Xy4Pc,jjXd8XY4p,0,0.631578947368421,0.8421052631578947
KNNY,KAAyY,0,0.4444444444444444,0.4444444444444444
9I4Sa7,9I4S a7,0,0.9230769230769231,0.9230769230769231
HssJZPy0F,HShsJzJ,0,0.375,0.625
rF66oF7CB,rF66oCB,0,0.875,0.875
YFg5,YFg5,1,1.0,1.0
K3aFU3,K3AFU3,0,0.8333333333333334,1.0
mZaaR5w,mzaaR5w,0,0.8571428571428571,1.0
L7DRmZ,7ORMz,0,0.36363636363636365,0.7272727272727273
VSju,vSjU,0,0.5,1.0
V8ZP,V8P,0,0.8571428571428571,0.8571428571428571
lEx98o,LEX980,0,0.5,0.8333333333333334
1cgDbZmDL,k g o d D k Z m D L,0,0.42857142857142855,0.42857142857142855
rBZdVRWw,yBZw,0,0.5,0.5
RNEG,R^EG,0,0.75,0.75
JXMk9h,JzAh,0,0.4,0.4
QyxP56f,qyxXp56f,0,0.6666666666666666,0.9333333333333333
2JGC,2JGC,1,1.0,1.0
34STo,34S7O,0,0.6,0.8
ruHE,ruHFE,0,0.8888888888888888,0.8888888888888888
17eTPeP,eTpeP,0,0.6666666666666666,0.8333333333333334
LcPJl,LC R/,0,0.2,0.4
t1zX,t1zx,0,0.75,1.0
LVZNs6,Ly1zNs6,0,0.6153846153846154,0.7692307692307693
