Actual Solution,Predicted Solution,Result,Similarity,Similarity (Non Case-Sensitive)
6Wjv8da,64jV8da,0,0.7142857142857143,0.8571428571428571
RzbQ3zql,RbQ3Z9A,0,0.5333333333333333,0.6666666666666666
lbEeJo,1beEJo,0,0.6666666666666666,0.8333333333333334
jGHXDI,>GHXDI,0,0.8333333333333334,0.8333333333333334
G9aed,G9aed,1,1.0,1.0
g65vwF,g6sNVWF,0,0.46153846153846156,0.7692307692307693
F8JL,F8jL,0,0.75,1.0
d3hg,d3ng,0,0.75,0.75
i0N834AJ,lQN834AJ,0,0.75,0.75
48lq,48fq,0,0.75,0.75
VyzAo9,rtAOc,0,0.18181818181818182,0.36363636363636365
PlKy0CChU,PIKYOCCWU,0,0.5555555555555556,0.6666666666666666
Vi5SEd1Ed1,Vi5sEdAE01,0,0.6,0.7
7K7xoJtB,VK7xOetB,0,0.625,0.75
KAJM,XAJw,0,0.5,0.5
CBRQ,CERO,0,0.5,0.5
sZKh,sLKnh,0,0.6666666666666666,0.6666666666666666
dFwRYt,dWxRt,0,0.5454545454545454,0.7272727272727273
oVLp0QgCa,OVLr0QgCa,0,0.7777777777777778,0.8888888888888888
nqX75Nc,hqx75Nc,0,0.7142857142857143,0.8571428571428571
z6PwB,z6pwB,0,0.8,1.0
Bn5Q2,Bx5Q2,0,0.8,0.8
sgn56qt,Sgmn56qt,0,0.8,0.9333333333333333
OOo6DK,OOO6DK,0,0.8333333333333334,1.0
ub8oW,ub8oW,1,1.0,1.0
gDhViph,gDhviph,0,0.8571428571428571,1.0
DX9B,DX9bR,0,0.6666666666666666,0.8888888888888888
SVj8w6,sV8w,0,0.6,0.8
atzdo,axZd0,0,0.4,0.6
FH3V,AHBV,0,0.5,0.5
7HXM,XA12M,0,0.4444444444444444,0.4444444444444444
JhHn,hHn,0,0.8571428571428571,0.8571428571428571
JKJSDk,KJSDk,0,0.9090909090909091,0.9090909090909091
9mnZ2LT,gmnZ2kT,0,0.7142857142857143,0.7142857142857143
oAVpt,oAvpt,0,0.8,1.0
FxMAR,FxMAR,1,1.0,1.0
yMa7HYfx,vMa>Hvfx,0,0.625,0.625
JCLSn1AYs,rLsn1AYS,0,0.5882352941176471,0.8235294117647058
ahMl9NNFL,aM19NNFV,0,0.7058823529411765,0.7058823529411765
MCJq9q8Z,MCJg9987,0,0.625,0.625
GFWB,QFWB,0,0.75,0.75
KYAU,KYqU,0,0.75,0.75
6QwK,6QwK,1,1.0,1.0
IeqGwj80,Ie9GWj80,0,0.75,0.875
jOyipvTq,xYzVtTq,0,0.26666666666666666,0.5333333333333333
d4ZLbvd4,dXLbvd4,0,0.8,0.8
9m37,9m31,0,0.75,0.75
SzWy5,s2WJ5,0,0.4,0.6
CBCR,CBCR,1,1.0,1.0
vbqIflgp,ybqvfgp,0,0.6666666666666666,0.6666666666666666
yI4rv,4XA2N,0,0.2,0.2
VXWT,vxwtT,0,0.2222222222222222,0.8888888888888888
gk0tZMti,skOzMti,0,0.5333333333333333,0.6666666666666666
TWPH,TNT8Xh,0,0.2,0.4
SC9Gf,sC9GF,0,0.6,1.0
BdAG5Ng,BDA5NG,0,0.6153846153846154,0.9230769230769231
1i0bh,1i0bh,1,1.0,1.0
bGMTq,bGMTq,1,1.0,1.0
dplW,qPIW,0,0.25,0.5
Sf9OES3,SF9OES3,0,0.8571428571428571,1.0
iMP6,iMP6,1,1.0,1.0
pZdpRXJXpg,P2drXJXpg,0,0.631578947368421,0.8421052631578947
RYXkr,rXrVr,0,0.4,0.6
QFLV,QFEvK,0,0.4444444444444444,0.6666666666666666
jQQIZoz,jQ20z,0,0.5,0.5
4Lfx,4Lyx,0,0.75,0.75
YmAsGU,YmAsGU,1,1.0,1.0
SBOb,$BOb,0,0.75,0.75
RYub7,RYwb7,0,0.8,0.8
P5WC,BSWIC,0,0.4444444444444444,0.4444444444444444
yLj4T,yLvJAT,0,0.5454545454545454,0.7272727272727273
YQ1aTO5,v9aTo5,0,0.46153846153846156,0.6153846153846154
sEbQl,sEbql,0,0.8,1.0
pkL0VZ,pkLOvZ,0,0.6666666666666666,0.8333333333333334
mNDW,mNDw,0,0.75,1.0
6DzZHJQX,6sZLHVQX,0,0.625,0.625
Rj8Eygh,Rj8EYgh,0,0.8571428571428571,1.0
RG3N,RG3N,1,1.0,1.0
Y8AE,Y8AE,1,1.0,1.0
zBtBzY,zBxBzY,0,0.8333333333333334,0.8333333333333334
NM85,M8S,0,0.5714285714285714,0.5714285714285714
gnYnbWYss,gnYNwbzYSs,0,0.631578947368421,0.8421052631578947
TlJ4,TlJA,0,0.75,0.75
HY6Q,AYVo,0,0.25,0.25
cCMdmgV,ccMdmn8gL,0,0.625,0.75
osjevtv,osjevrv,0,0.8571428571428571,0.8571428571428571
GQNE,RQNE,0,0.75,0.75
hSzgGOpn,hrSZgGopn,0,0.7058823529411765,0.9411764705882353
SouXSyoPE,S0uzXSY0RE,0,0.5263157894736842,0.631578947368421
Bzca,BZca,0,0.75,1.0
RzBl6Vix,RZBL6V\x,0,0.625,0.875
dY2k4,dV2kA,0,0.6,0.6
Zgwn,7GW4N,0,0.0,0.6666666666666666
UNB5B,UN8B,0,0.6666666666666666,0.6666666666666666
lqOkrTAr,VQaOkrTAv,0,0.5882352941176471,0.7058823529411765
rJo7x6NRko,rJ07X6NRko,0,0.8,0.9
3v5I,3W5I,0,0.75,0.75
VCGK,VC6KZ,0,0.6666666666666666,0.6666666666666666
WNSF,WNSF,1,1.0,1.0
VVBY8tY,zVBY8tY,0,0.8571428571428571,0.8571428571428571
dFwm6y,dEwm6y,0,0.8333333333333334,0.8333333333333334
8XoHBCAv,8X0HBCAV,0,0.75,0.875
FUPy,FUPY,0,0.75,1.0
xgSpBw,xoaSpBW,0,0.6153846153846154,0.7692307692307693
vn3j5,L23j5,0,0.6,0.6
I809hjtyWr,I8o9hjtvwr,0,0.7,0.8
EbjrSQvE,EbiRSqLE,0,0.5,0.75
bLrVC,bLrNC,0,0.8,0.8
fZ1dZLC6r,fZ1qkvC6r,0,0.6666666666666666,0.6666666666666666
4v4uc,4LzUC,0,0.2,0.6
cIxrO,CixrO,0,0.6,1.0
M0V3,M0Vv3,0,0.8888888888888888,0.8888888888888888
mBDBMYD,mBBMYD,0,0.9230769230769231,0.9230769230769231
J7KR,JKR,0,0.8571428571428571,0.8571428571428571
oSEwPw,OSEWDW,0,0.3333333333333333,0.8333333333333334
lpJvlQz3,\pJVIQz3,0,0.625,0.75
IQSKe,qSke,0,0.4444444444444444,0.8888888888888888
W6C5,WtcC5,0,0.6666666666666666,0.6666666666666666
ym6c0v5,ymoca5,0,0.6153846153846154,0.6153846153846154
8RPJCr5y,8rP1Cr5y,0,0.75,0.875
nJCy,nCY,0,0.5714285714285714,0.8571428571428571
5euEN,5uEN,0,0.8888888888888888,0.8888888888888888
DGKqb,DGK9b,0,0.8,0.8
VF6T,VF6T,1,1.0,1.0
CPME,CAEC,0,0.5,0.5
AHSB6,AhSB6,0,0.8,1.0
7JS6,7JSb6,0,0.8888888888888888,0.8888888888888888
wjXi,WjX1,0,0.5,0.75
GZ5d,Gz5d,0,0.75,1.0
J5Rl6,J5R\6,0,0.8,0.8
vdttxGOz,LottKG0z,0,0.5,0.5
y1LfpD0gD,Y\LfpD0gD,0,0.7777777777777778,0.8888888888888888
6lfHIbSd,6fHbSd,0,0.8571428571428571,0.8571428571428571
lqYGdyGF,19YGdyGF,0,0.75,0.75
fQiXfMNVs8,fQixfMNVS8,0,0.8,1.0
gGKOcbV5,gGkOrcbV5,0,0.8235294117647058,0.9411764705882353
lNBb,lNBb,1,1.0,1.0
OEWT,OEWT,1,1.0,1.0
sIEKRF4G,SIEKR4G,0,0.8,0.9333333333333333
YRWT,YRVVT,0,0.6666666666666666,0.6666666666666666
tIM2a3,tM2a3,0,0.9090909090909091,0.9090909090909091
RE83,RE83,1,1.0,1.0
cDQu3y,GDausY,0,0.3333333333333333,0.5
SCmmuZM,SCmU2ZM,0,0.7142857142857143,0.8571428571428571
LAXM,LAVM,0,0.75,0.75
CmeuMH,CmeuMH,1,1.0,1.0
q7so708,q7s0708,0,0.8571428571428571,0.8571428571428571
ZjH90WekY2,yH90wek2,0,0.6666666666666666,0.7777777777777778
XClafgfT,tc1agfrT,0,0.5,0.625
FKKg,TRK9,0,0.25,0.25
40obs,4OBS,0,0.2222222222222222,0.8888888888888888
4HWS,4HWS,1,1.0,1.0
ZTnYSGg3,zTnysGg3,0,0.625,1.0
m7WF,r6J7wiY,0,0.18181818181818182,0.36363636363636365
qoMvaYz7,qOMvazx7,0,0.75,0.875
rL5SzTTx,L5SZTX,0,0.5714285714285714,0.8571428571428571
IJAF,1JA6006,0,0.36363636363636365,0.36363636363636365
JcXz,cXZ,0,0.5714285714285714,0.8571428571428571
GfHBiE4mYg,GHBiE4mys8,0,0.7,0.8
REVA,REVA,1,1.0,1.0
KwvbL,KwLbL,0,0.8,0.8
tbAfM,tbfM,0,0.8888888888888888,0.8888888888888888
pnlr,ph1r,0,0.5,0.5
JKVS,JKvS,0,0.75,1.0
rBsp,rBSp,0,0.75,1.0
AduEkr,AduEKr,0,0.8333333333333334,1.0
IqPvWkgJ,lqPVWgkgJ,0,0.7058823529411765,0.8235294117647058
Srzz,srzZ,0,0.5,1.0
gfFf,9fFn,0,0.5,0.5
w1Hn2c3T,WHN2cB3T,0,0.625,0.875
5R1VJ,5RJVJ,0,0.8,0.8
WON9z9GW,WON9Z9GW,0,0.875,1.0
XyC8,tXCs8,0,0.6666666666666666,0.6666666666666666
ymnAF5F,ymnAFj,0,0.7692307692307693,0.7692307692307693
1vs55YmR3,wS55KmR3,0,0.5882352941176471,0.7058823529411765
Ryudj6w,RYudi6w,0,0.7142857142857143,0.8571428571428571
UH2ETwlaH,UH2ETWah,0,0.7058823529411765,0.9411764705882353
iDE29S,iD29s,0,0.7272727272727273,0.9090909090909091
33qcYv5yI,33aCYv5j,0,0.5882352941176471,0.7058823529411765
x59GdWBJM,x5GaWBjM,0,0.7058823529411765,0.8235294117647058
sNRzI9r,SnRV1/9r,0,0.4,0.6666666666666666
EpxKSis,EpxKsiS,0,0.7142857142857143,1.0
N5Y5,NSF5,0,0.5,0.5
TODh,T0Dh,0,0.75,0.75
U5uH,USUH,0,0.5,0.75
k8HoYq9,KH8OYq9,0,0.5714285714285714,0.8571428571428571
ps88cEn8L,pSsCEh8L,0,0.5882352941176471,0.7058823529411765
AjyhT,AjyhT,1,1.0,1.0
DgPMC5AED,DgpMC5AED,0,0.8888888888888888,1.0
EpEmCg,EPErMG,0,0.3333333333333333,0.8333333333333334
SKcHTpU,SKCHTau,0,0.5714285714285714,0.8571428571428571
6OeUV0j0,60ecv0vo,0,0.375,0.5
Rqmc,R9mc,0,0.75,0.75
g0CK,GOCK,0,0.5,0.75
oGjnpsjc,OGvnpsYC,0,0.5,0.75
dReh,dreh,0,0.75,1.0
aA76,qA76,0,0.75,0.75
8or1719v,80K719V,0,0.5333333333333333,0.6666666666666666
bx7dp,bX7dp,0,0.8,1.0
FSN6,FSN6,1,1.0,1.0
KSDN,KsDN,0,0.75,1.0
3Ws5S,3w65S,0,0.6,0.8
bSgZ,bs9Z,0,0.5,0.75
kH6cl5sfs,kH6cLsFS,0,0.5882352941176471,0.9411764705882353
KRPPA,KRPRA,0,0.8,0.8
CwF9,cw9,0,0.5714285714285714,0.8571428571428571
XiS8fEWMj,xIsSfEWNj,0,0.5555555555555556,0.7777777777777778
BenYGqth,BenyGqvh,0,0.75,0.875
6FVNu8,6FVNU8,0,0.8333333333333334,1.0
UC2ifX38,xC2ift38,0,0.75,0.75
Y6gqbh40,Y6sgabh40,0,0.8235294117647058,0.8235294117647058
ydTNnI,jd7NNV,0,0.3333333333333333,0.5
9ezvGXPU,9ezvGXP,0,0.9333333333333333,0.9333333333333333
FBNK,FBAX,0,0.5,0.5
k88dLNJ,k8sdLNJ,0,0.8571428571428571,0.8571428571428571
ABRM,ABRM,1,1.0,1.0
Jp23eLPXrB,vpa3ePxrB,0,0.631578947368421,0.7368421052631579
6u3K31Xnw,6u3K31nW,0,0.8235294117647058,0.9411764705882353
IBdVQwy,IBdvQWy,0,0.7142857142857143,1.0
AMueajv,ANueaV,0,0.6153846153846154,0.7692307692307693
wwl3D,wN13D,0,0.6,0.6
8P3X,BRNX,0,0.25,0.25
G5tb,G5tb,1,1.0,1.0
HpEARALqqT,HPfARAlq9T,0,0.6,0.8
TuGP4tQ,TuGPA4tQ,0,0.9333333333333333,0.9333333333333333
mRgypK,mRgxpK,0,0.8333333333333334,0.8333333333333334
6IEna,6TEna,0,0.8,0.8
GKRbvMA,GKR6LMA,0,0.7142857142857143,0.7142857142857143
WD3QN,WD3QN,1,1.0,1.0
Vo2AVo,v02A4O,0,0.3333333333333333,0.6666666666666666
WWVKn,wW4kn,0,0.4,0.8
MWS8,Mws8,0,0.5,1.0
MMCB,MNQB,0,0.5,0.5
6f3hZ5pO,6f3hzL5pO,0,0.8235294117647058,0.9411764705882353
3vwsRk,3VwsRk,0,0.8333333333333334,1.0
PmIy8OKG,PmIy8OKG,1,1.0,1.0
wX7Qffy5,wx>affyLs,0,0.47058823529411764,0.5882352941176471
VWrguxc,KWrguXxc,0,0.8,0.8
N2NGuYFAM,N2GyAM,0,0.6666666666666666,0.8
FJwjjQG,FJzixQG,0,0.5714285714285714,0.5714285714285714
XCQ7hBr,XCQ7hbBr,0,0.9333333333333333,0.9333333333333333
B2UN,B2NW,0,0.75,0.75
QDNsh6q,qDNSn6q,0,0.5714285714285714,0.8571428571428571
DI46XwO,D146XwO,0,0.8571428571428571,0.8571428571428571
CoFx,cOEx,0,0.25,0.75
UANY,UANY,1,1.0,1.0
MNRE,MNRE,1,1.0,1.0
D2zu315bh,D2zu3t56h,0,0.7777777777777778,0.7777777777777778
RBjtq,RBjty,0,0.8,0.8
FdGixj,FdgXj,0,0.5454545454545454,0.9090909090909091
rzhc,KzhC,0,0.5,0.75
Ojko9qP4m,Ojk09qP4M,0,0.7777777777777778,0.8888888888888888
CpvO,CPzo,0,0.25,0.75
TR8U,TR8U,1,1.0,1.0
CGJC,CGC,0,0.8571428571428571,0.8571428571428571
hp8h8,hp8n8,0,0.8,0.8
IB1c1,lB1Cl,0,0.4,0.6
SVNE,SVlNE,0,0.8888888888888888,0.8888888888888888
4SWB,NSC5,0,0.25,0.25
FUHJqX,FShJox,0,0.3333333333333333,0.6666666666666666
Oe1udo,oexdo,0,0.5454545454545454,0.7272727272727273
JRFYZ,JRFZ,0,0.8888888888888888,0.8888888888888888
4KEX,AKE2X,0,0.6666666666666666,0.6666666666666666
M2KeQDg,m2keQpg,0,0.5714285714285714,0.8571428571428571
jVzpIfX9S,jvzp1fx9S,0,0.6666666666666666,0.8888888888888888
5dF0z7,5df0z1,0,0.6666666666666666,0.8333333333333334
NR8E,NR8E,1,1.0,1.0
4D3mVq,4D3mVq,1,1.0,1.0
88yQU,s8yQvU,0,0.7272727272727273,0.7272727272727273
AikMjGz,AxKMjGZ,0,0.5714285714285714,0.8571428571428571
yWSt0J,YWStO'J,0,0.6153846153846154,0.7692307692307693
KV8AB,KV8AB,1,1.0,1.0
5XY4,5XY4,1,1.0,1.0
r3p3xr,m303xt,0,0.5,0.5
PS3fd3,PS3rd3,0,0.8333333333333334,0.8333333333333334
RjE88m,RjE8som,0,0.7692307692307693,0.7692307692307693
Anqsdxb,Anasaxb,0,0.7142857142857143,0.7142857142857143
aNitvvr3,ANtVVR3,0,0.4,0.9333333333333333
ivVkCW,1vVkCW,0,0.8333333333333334,0.8333333333333334
Zpkp,Zyxkp,0,0.6666666666666666,0.6666666666666666
PvGlnZ,PVGLNz,0,0.3333333333333333,1.0
lEH1W7,/EH1w7,0,0.6666666666666666,0.8333333333333334
PXHY,Polly,0,0.2222222222222222,0.4444444444444444
nrq5h0B0D,zr95n0B0D,0,0.5555555555555556,0.5555555555555556
2vJ1Hz,2VJHZ,0,0.5454545454545454,0.9090909090909091
FkA9eg3gD,FkA9eg3sD,0,0.8888888888888888,0.8888888888888888
45Da,45Da,1,1.0,1.0
FSJH,FS3hX,0,0.4444444444444444,0.6666666666666666
ccet,cCet,0,0.75,1.0
iywaLdr,iywaldr,0,0.8571428571428571,1.0
3gA2X,3gA2x,0,0.8,1.0
LEECY,LEECY,1,1.0,1.0
B1KojXgTW,Btk0ixgtW,0,0.3333333333333333,0.6666666666666666
GZTRM,CZTRM,0,0.8,0.8
quUh4,uKhA,0,0.4444444444444444,0.4444444444444444
SnPKQ7p,SnpkQ7p,0,0.7142857142857143,1.0
Buouc,BUoVC,0,0.4,0.8
mz7Gh4,mZ7Gh4,0,0.8333333333333334,1.0
WfoqW2,wfOqW2,0,0.6666666666666666,1.0
dKXJZXE,dhJzXE,0,0.6153846153846154,0.7692307692307693
FgQ5,F9qS5,0,0.4444444444444444,0.6666666666666666
MrTEiqKj1,MVEiqKji1,0,0.7777777777777778,0.7777777777777778
E8ijkx9niQ,E8ijkx9niQ,1,1.0,1.0
FNd5Rw5f5B,FNd5Rw5f5B,1,1.0,1.0
jjYd8Xy4Pc,jjkdSXy4pc,0,0.7,0.8
KNNY,KAAAY,0,0.4444444444444444,0.4444444444444444
9I4Sa7,9I4sa7,0,0.8333333333333334,1.0
HssJZPy0F,HSsJzxyOF,0,0.5555555555555556,0.7777777777777778
rF66oF7CB,rF6607cB,0,0.7058823529411765,0.8235294117647058
YFg5,YFg5,1,1.0,1.0
K3aFU3,k3AFUB3,0,0.6153846153846154,0.9230769230769231
mZaaR5w,mzaaR5w,0,0.8571428571428571,1.0
L7DRmZ,N70rmz,0,0.3333333333333333,0.6666666666666666
VSju,vsjiu,0,0.4444444444444444,0.8888888888888888
V8ZP,V8z7P,0,0.6666666666666666,0.8888888888888888
lEx98o,lEX980,0,0.6666666666666666,0.8333333333333334
1cgDbZmDL,kgDzkmdL,0,0.47058823529411764,0.7058823529411765
rBZdVRWw,rBzaVRWw,0,0.75,0.875
RNEG,B4EZG,0,0.4444444444444444,0.4444444444444444
JXMk9h,J49h,0,0.6,0.6
QyxP56f,qyXp56f,0,0.5714285714285714,1.0
2JGC,2JGC,1,1.0,1.0
34STo,34S7O,0,0.6,0.8
ruHE,rUHE,0,0.75,1.0
17eTPeP,7eTp6P,0,0.6153846153846154,0.7692307692307693
LcPJl,LCRV,0,0.2222222222222222,0.4444444444444444
t1zX,t1zx,0,0.75,1.0
LVZNs6,Ly1Ns6,0,0.6666666666666666,0.6666666666666666
fMLYcAH,fMLvCAH,0,0.7142857142857143,0.8571428571428571
EETS3,E8S3,0,0.6666666666666666,0.6666666666666666
THHN,tYHWs3,0,0.2,0.4
lU0QFV4,t0QFVL4,0,0.7142857142857143,0.7142857142857143
k4KOuMXj,kAroUm4j,0,0.375,0.625
FKNA,FKNA,1,1.0,1.0
SWcYxiUlCe,SwCYhzUCe,0,0.5263157894736842,0.7368421052631579
mbXFZaW9,mbxFZaW9,0,0.875,1.0
c2JJB,cr2JB,0,0.8,0.8
3FXG,3FXG,1,1.0,1.0
rZINbRpr,r2iNbRpr,0,0.75,0.875
tOdarIL,todqrlL,0,0.5714285714285714,0.7142857142857143
JyJ68K,JyS68pK,0,0.7692307692307693,0.7692307692307693
dRgB,aRgB,0,0.75,0.75
UXT7U,UXI7U,0,0.8,0.8
NHPT5,NHR5,0,0.6666666666666666,0.6666666666666666
QmSg,Qms9,0,0.5,0.75
Ltq1,Lta1,0,0.75,0.75
YRT3,YRT3,1,1.0,1.0
8wIyQ,8w1YQ,0,0.6,0.8
O7LN71,oKNA71,0,0.5,0.6666666666666666
