Actual Solution,Predicted Solution,Result,Similarity,Similarity (Non Case-Sensitive)
vUCCtS,vUCc*s,0,0.5,0.8333333333333334
4vva,4VNa2,0,0.4444444444444444,0.6666666666666666
ccVstN30,ccwStn3O,0,0.5,0.75
0s00,0S00,0,0.75,1.0
GlfEmEZTy,GKmeEVJ,0,0.25,0.375
w0rGSi,W0rG5i,0,0.6666666666666666,0.8333333333333334
Di6kz,Di6KZ,0,0.6,1.0
NQ2F,NQ2F,1,1.0,1.0
UJQ9r,CYQqr,0,0.4,0.4
UwodEgtv,UwDd8gV2,0,0.5,0.625
K5FAXK,koFAXl,0,0.5,0.6666666666666666
GHNRVT,gHNRVT,0,0.8333333333333334,1.0
foY4,N0Y4,0,0.5,0.5
q8NPV,98jPV,0,0.6,0.6
4KLh,AKKh,0,0.5,0.5
aoEd,aQFd,0,0.5,0.5
5S4MC2V,5S4mC2V,0,0.8571428571428571,1.0
hqbAVS,haDxS,0,0.36363636363636365,0.5454545454545454
IDbi5ZM,rb6ZM,0,0.5,0.5
8Q54V,894Af,0,0.4,0.4
kpwxPJe,kQWXPe,0,0.46153846153846156,0.7692307692307693
JCYG,LYG,0,0.5714285714285714,0.5714285714285714
XbNsx,XbNSX,0,0.6,1.0
f8bjSFy,f8bjsfy,0,0.7142857142857143,1.0
QiaUp3qv,QiAvp36V,0,0.5,0.75
rNGh0,rWGhO,0,0.6,0.6
87hwh,gMhWhh,0,0.36363636363636365,0.5454545454545454
3H3M,3BNL,0,0.25,0.25
siigfH,Szi8ofH,0,0.46153846153846156,0.6153846153846154
8s84ttbA,8S8XtAA,0,0.5333333333333333,0.6666666666666666
VK9B,VK9B,1,1.0,1.0
47ALBEFX,ALBEX,0,0.7692307692307693,0.7692307692307693
KGrF,KGFF,0,0.75,0.75
zXOIcd,zkqCd,0,0.36363636363636365,0.5454545454545454
Y4QF,YqQF,0,0.75,0.75
r7433jTB,P43Jj7b,0,0.4,0.5333333333333333
UEEV,6EsB9T,0,0.2,0.2
H4N8,FH4B8,0,0.6666666666666666,0.6666666666666666
HPSUb,Hp54kb,0,0.36363636363636365,0.5454545454545454
hjhA4,YjhA4,0,0.8,0.8
quWBwN,qwBWN,0,0.5454545454545454,0.9090909090909091
3qhCiVK,3qh6iL4,0,0.5714285714285714,0.5714285714285714
a6DOh,a6DQ,0,0.6666666666666666,0.6666666666666666
ubA9i7,UBA917,0,0.5,0.8333333333333334
WFJY,WqT3f2,0,0.2,0.4
tlB5,t4B5,0,0.75,0.75
HOiqU,w0iqU,0,0.6,0.6
sVQ3Q,Sv3Qq,0,0.4,0.8
MeBE21m,meB2m,0,0.6666666666666666,0.8333333333333334
m5HAoNy,m5HNOJL,0,0.5714285714285714,0.5714285714285714
pb0x383Wo,p60Y38wo,0,0.5882352941176471,0.7058823529411765
8RZb4V78,8RzD4V78,0,0.75,0.875
xrgE6ldaU,Xr8EbdlL,0,0.35294117647058826,0.47058823529411764
N4jB3b,Mxi3b,0,0.36363636363636365,0.36363636363636365
sq7SD,sq>sD,0,0.6,0.8
3ba4ot,w3cD4Mx,0,0.3076923076923077,0.3076923076923077
F2BhMmxn,F2BhmMn,0,0.8,0.9333333333333333
97Rlyj,97RIYJ,0,0.5,0.8333333333333334
eO9TO,eQ7QO,0,0.4,0.4
WbJ6,W6y6,0,0.5,0.5
P2nYQRo,P2nY6P0,0,0.5714285714285714,0.5714285714285714
lfeza3qp,1feA3q0,0,0.5333333333333333,0.6666666666666666
mm3y,mm3yJ,0,0.8888888888888888,0.8888888888888888
F05d6,FQ5d6,0,0.8,0.8
yyHb,YjT4b9,0,0.2,0.4
ga6iC3SAF,gq6iC3SAF,0,0.8888888888888888,0.8888888888888888
qnSJHpilp,9nSApilp,0,0.7058823529411765,0.7058823529411765
Ibudos2i,Y6udos2i,0,0.75,0.75
UKHAAPIqC,UKHAAPpC,0,0.8235294117647058,0.8235294117647058
4wkNyg,4Nkyy8,0,0.5,0.5
thIAfRx6,tZ1Ax36,0,0.5333333333333333,0.5333333333333333
L3lbs,ABbs,0,0.4444444444444444,0.4444444444444444
3ui8iGe,PV8iGe,0,0.6153846153846154,0.6153846153846154
W687,W687T,0,0.8888888888888888,0.8888888888888888
UL3jk,U3Nk4,0,0.6,0.6
LI2PxhV3,CVP7hk3,0,0.4,0.4
fvfauIzx,fvNuzX,0,0.5714285714285714,0.7142857142857143
2iNaR1XlX,2inQKkN,0,0.375,0.375
D4qgXteS,D498Kes,0,0.4,0.5333333333333333
rqrYqA,r9YqA,0,0.7272727272727273,0.7272727272727273
FM3XT,FMPXI,0,0.6,0.6
Hdw1owX,HqvJ0NX,0,0.2857142857142857,0.2857142857142857
POiy8Ioo,POi7pO0,0,0.4,0.5333333333333333
KPwV,KPwLd,0,0.6666666666666666,0.6666666666666666
tya0hRX,tya0hrx,0,0.7142857142857143,1.0
tQw81ga,rQw8Bq,0,0.46153846153846156,0.46153846153846156
Rolx,R0lX,0,0.5,0.75
HGGF,Hc6EF,0,0.4444444444444444,0.4444444444444444
YOHS,YqHS,0,0.75,0.75
kRpW6y,k4Pp46Y,0,0.46153846153846156,0.6153846153846154
U4MV,U4MW,0,0.75,0.75
Ckt7XKL,Ck7TKv,0,0.6153846153846154,0.6153846153846154
7h9U,7n9U,0,0.75,0.75
S8G6,8866,0,0.5,0.5
K3GZS,K3GZS,1,1.0,1.0
95QMR,95QRR,0,0.8,0.8
uwx3,uwXc3,0,0.6666666666666666,0.8888888888888888
CXRC,DXRC,0,0.75,0.75
CfuHLf,GTHLf,0,0.5454545454545454,0.5454545454545454
sBiB,0B8iB,0,0.6666666666666666,0.6666666666666666
2e1L,2eJL,0,0.75,0.75
uKktdKG2C,UKKfG2C,0,0.625,0.75
ejrzZ,e7nH2,0,0.2,0.2
5CRB,5CRB,1,1.0,1.0
Et26,Rt26,0,0.75,0.75
ETKyYXwfF5,ETYyYKNfP,0,0.5263157894736842,0.5263157894736842
dBkI3,qDBkL3,0,0.5454545454545454,0.7272727272727273
rnf7a,vkf1a,0,0.4,0.4
cYpbLzo,cYpVLo0,0,0.7142857142857143,0.7142857142857143
DU7X,DUX7,0,0.75,0.75
dv8Uf2,9XwYR2,0,0.16666666666666666,0.16666666666666666
jVAQ,Xw9Q,0,0.25,0.25
uh23,uh23,1,1.0,1.0
CPXj,DpxiJ,0,0.0,0.6666666666666666
51Sk7nUwYr,5ISkANuNr,0,0.42105263157894735,0.631578947368421
LMCnUUG,xMCnUUG,0,0.8571428571428571,0.8571428571428571
YiNbjjjVRi,YbjjNR,0,0.625,0.625
17SVD,17SvD,0,0.8,1.0
xpkUwP,ydkUWp,0,0.3333333333333333,0.6666666666666666
R2CR,R2CR,1,1.0,1.0
N0z6wEG,N0Z6wEG,0,0.8571428571428571,1.0
XH7N,XyTN,0,0.5,0.5
bfOHbp6bW,bOHb6bW,0,0.875,0.875
mQsG8f,MQSg8,0,0.36363636363636365,0.9090909090909091
1HoT,M4Q7,0,0.0,0.0
AOQTx,A0QTH,0,0.6,0.6
afkrDxhtl,afkD4Ntl,0,0.7058823529411765,0.7058823529411765
8BVU,8BVU,1,1.0,1.0
xJql5g,XJq/5g,0,0.6666666666666666,0.8333333333333334
AjpPuvXV,AVPouN1,0,0.4,0.4
VXAW,vKAW,0,0.5,0.75
kunaBr,Kuma8r,0,0.5,0.6666666666666666
R1g8yv1,q18yV7,0,0.46153846153846156,0.6153846153846154
QVERfdhu,QVERrdM1,0,0.625,0.625
rUX9ugV,RUx9ugV,0,0.7142857142857143,1.0
QHKYq,QHNy9q,0,0.5454545454545454,0.7272727272727273
3YK4,3YK4,1,1.0,1.0
MiwlG2,MiWG62,0,0.6666666666666666,0.8333333333333334
73SP,T8QP,0,0.25,0.25
Ffo6,F06,0,0.5714285714285714,0.5714285714285714
ljtZAqmO,Nt7Agq00,0,0.375,0.375
WeH6sDnB,wEH6gDNb,0,0.375,0.875
UxDd,uX9d,0,0.25,0.75
FGiisu,FGisu,0,0.9090909090909091,0.9090909090909091
k8yFYDG,k9fYDG,0,0.6153846153846154,0.7692307692307693
C0Un1IfX8e,c0Un7X88,0,0.5555555555555556,0.6666666666666666
BNS0u,BNSou,0,0.8,0.8
K2K3Dp,K2K30P,0,0.6666666666666666,0.8333333333333334
9YKmg,9Kn8,0,0.4444444444444444,0.4444444444444444
Eeat,EeaX,0,0.75,0.75
l9bE,9bEE,0,0.75,0.75
LgGg,EGG8,0,0.25,0.5
qugO12Pb,9vGQY2PB,0,0.25,0.5
rKgg6hzd,rK86hzd,0,0.8,0.8
onHDcW,OzHDCW,0,0.5,0.8333333333333334
XCH2m,XCH2m,1,1.0,1.0
ILYN,TL4N8,0,0.4444444444444444,0.4444444444444444
zVfq4sV,ZMfq4Sv,0,0.42857142857142855,0.8571428571428571
LMUW,LMUW,1,1.0,1.0
gEI5,G3E7B3,0,0.2,0.4
AuNS,AuVS,0,0.75,0.75
TuHx,yTHx,0,0.75,0.75
Yp4BY,Y04BX,0,0.6,0.6
Rrh6Q4t,Rm6Q4t,0,0.7692307692307693,0.7692307692307693
5y55NMWVkh,5X5wM4Vh,0,0.5555555555555556,0.5555555555555556
3I3N2JO0f0,3ENzOOtO,0,0.3333333333333333,0.3333333333333333
SwTRXZ,SwTRXz,0,0.8333333333333334,1.0
2y4Fl,24F7,0,0.6666666666666666,0.6666666666666666
1OID,1QlD,0,0.5,0.5
EoXUDD,EaUDd,0,0.5454545454545454,0.7272727272727273
BTjhIc,BTjMC,0,0.5454545454545454,0.7272727272727273
GlYKVM,G1yKVM,0,0.6666666666666666,0.8333333333333334
c3wdw,3WDW,0,0.2222222222222222,0.8888888888888888
oSpevD8o,9SPEND80,0,0.375,0.625
o9lWO,0gWO,0,0.4444444444444444,0.4444444444444444
rnOOAod,zh00%01,0,0.0,0.0
0dyjeW,0dyjeW,1,1.0,1.0
Sw35,Sw3S,0,0.75,0.75
gopJ,80pJ,0,0.5,0.5
RPmTA,RPM7A,0,0.6,0.8
E9ggv2,Egg8n2,0,0.6666666666666666,0.6666666666666666
JRSZ0K0,JRSz0k0,0,0.7142857142857143,1.0
36IQywo,36bYXN0,0,0.2857142857142857,0.42857142857142855
QM6X,QvHf,0,0.25,0.25
wAbJsqDYs,wAdS9dS,0,0.25,0.625
leLEP,lelEP,0,0.8,1.0
AJJL,wX5f9T,0,0.0,0.0
TvEIfB,7Nef3B,0,0.3333333333333333,0.5
ooj6Tm,00j6Tm,0,0.6666666666666666,0.6666666666666666
C8cp5GF,C8cP5Gx,0,0.7142857142857143,0.8571428571428571
JmE8R5,JmE8RS5,0,0.9230769230769231,0.9230769230769231
22J8Y,2Y8Y,0,0.6666666666666666,0.6666666666666666
OWVkS,OWVt5,0,0.6,0.6
Na0y,NaOY,0,0.5,0.75
Z4KV,V4kN3,0,0.2222222222222222,0.4444444444444444
sDIgYGy,sD8yQL,0,0.46153846153846156,0.46153846153846156
8vKe,gVkE,0,0.0,0.75
LMqP,LJyQR,0,0.2222222222222222,0.4444444444444444
liEiybsmPi,MibSmPi,0,0.5882352941176471,0.7058823529411765
6Zoj2,bZ0jn,0,0.4,0.4
0AilUI,OAiM1,0,0.36363636363636365,0.36363636363636365
i9oH8nxe1,i90H8nxG7I,0,0.631578947368421,0.631578947368421
sAXP0U,SxppoU,0,0.16666666666666666,0.6666666666666666
JJVS,JVs9,0,0.5,0.75
q6RLVEHt,96RLvEHT,0,0.625,0.875
CMl5,CM15,0,0.75,0.75
Dbak9,DBAK9,0,0.4,1.0
6xoR,6XOR,0,0.5,1.0
7Xbb,7Xsdb9,0,0.6,0.6
2KoZWpQ,2K0LWPp,0,0.5714285714285714,0.5714285714285714
bkRcCTe,bkRCYe,0,0.7692307692307693,0.7692307692307693
SS0y,SSO4,0,0.5,0.5
59vgmjZp,gV8mjZP,0,0.5333333333333333,0.6666666666666666
pb2J,PBq7,0,0.0,0.5
hICC,hHcC,0,0.5,0.75
bM5hMbqE,DMhJmB9R,0,0.25,0.5
XPSBy,XPSBy,1,1.0,1.0
opq05bG2,opq05bGQ,0,0.875,0.875
ksu2,kSun,0,0.5,0.75
hlZJj,hX7jJ,0,0.4,0.6
oreZ8MD,ore184D,0,0.7142857142857143,0.7142857142857143
bqdUU,bgdW4,0,0.4,0.4
XJUk6,EVJk6,0,0.6,0.6
Cyw7AK,cLwXA4,0,0.3333333333333333,0.5
I1VM,AKJM,0,0.25,0.25
L71E,L7AF,0,0.5,0.5
qDuf3LHe,9DuJIE3,0,0.4,0.4
1349lH,1349H,0,0.9090909090909091,0.9090909090909091
enFc,ehxC,0,0.25,0.5
My4vfNgH,MYDfNgH,0,0.6666666666666666,0.8
xF9U,Xf9U,0,0.5,1.0
YbTaFFEU,YbTqFEU,0,0.8,0.8
ku8dw,K8dw,0,0.6666666666666666,0.8888888888888888
EPfJiih,PPFivb,0,0.3076923076923077,0.46153846153846156
EPS5,EPJ5,0,0.75,0.75
ZWV4oJ,ZwV40,0,0.5454545454545454,0.7272727272727273
7tUPIEdb,XUo7Ee6,0,0.26666666666666666,0.26666666666666666
pgJVTq8,gJVT98,0,0.7692307692307693,0.7692307692307693
p7JJrKg,pJJYkG,0,0.46153846153846156,0.7692307692307693
y9LfUb9ej,yofU9eE.,0,0.5882352941176471,0.5882352941176471
Hl5H8JIn,H5H8JIn,0,0.9333333333333333,0.9333333333333333
JB9Kg,JB9g8,0,0.8,0.8
JI0G,JYQG,0,0.5,0.5
1XW53,1XMb3,0,0.6,0.6
YUNU,rY7AAJ,0,0.2,0.2
P0hVp,PQWVQ,0,0.4,0.4
fIEIu0SI,fEuoS1,0,0.5714285714285714,0.5714285714285714
r3pTY7Y,r3pNyy,0,0.46153846153846156,0.7692307692307693
QUGR4YR,QUGrAR,0,0.6153846153846154,0.7692307692307693
IwnVP8VIfy,WwWP8XfJ,0,0.4444444444444444,0.4444444444444444
fecKo,feC**0,0,0.36363636363636365,0.5454545454545454
T5A1,T5AI,0,0.75,0.75
2eWKFbq,2eWkAbq,0,0.7142857142857143,0.8571428571428571
U3KR,UBKR,0,0.75,0.75
dyofgBH,dyQf9BH,0,0.7142857142857143,0.7142857142857143
DGMU,D5RAH,0,0.2222222222222222,0.2222222222222222
FCQA,FQQ4,0,0.5,0.5
o2pnQafZ,QqPpafz,0,0.4,0.5333333333333333
2KUN,2kUNw,0,0.6666666666666666,0.8888888888888888
4xCh,rxch,0,0.5,0.75
EOLG,E3vQ6,0,0.2222222222222222,0.2222222222222222
FRAN,FRAN,1,1.0,1.0
WN2HE,WN2HE,1,1.0,1.0
y3RQQti,bRQ6i,0,0.5,0.5
dfpd,dxpd,0,0.75,0.75
R484,R484,1,1.0,1.0
YBT0,YBTO,0,0.75,0.75
NENa,TNEhaN,0,0.6,0.6
MRJA,MRFJA,0,0.8888888888888888,0.8888888888888888
vbBP,vbBP,1,1.0,1.0
3X0614kmBM,3XQ4knbM,0,0.5555555555555556,0.6666666666666666
CRFHefHK,CxFxefHk,0,0.625,0.75
bw9k,bWK,0,0.2857142857142857,0.8571428571428571
I1uLOLgsxW,PLQgSXW,0,0.35294117647058826,0.5882352941176471
6MgaPN,6Mg2pN,0,0.6666666666666666,0.8333333333333334
DYFFwEyi,DYFFW7N,0,0.5333333333333333,0.6666666666666666
BAx9M,BAx9M,1,1.0,1.0
ewYws,eWXkS,0,0.2,0.6
H5MZ,HsME,0,0.5,0.5
RlYeBFFRs,R1YebBFRS,0,0.6666666666666666,0.7777777777777778
NKCpknq,XKCPm9,0,0.3076923076923077,0.46153846153846156
QncrV,qncVv,0,0.6,0.8
2yXSzv,u4sSV,0,0.18181818181818182,0.36363636363636365
FeGZw9,FcGZLwg9,0,0.7142857142857143,0.7142857142857143
is7ZE,isZE,0,0.8888888888888888,0.8888888888888888
68RF,68RF,1,1.0,1.0
tAAsfosO,tAAs~o80,0,0.625,0.625
poJ5tyY,P0J5rY,0,0.46153846153846156,0.6153846153846154
e191,99j1,0,0.25,0.25
BN7G,BvMG,0,0.5,0.5
SW68,SMG3E,0,0.2222222222222222,0.2222222222222222
Fv7tU1c,FV7UC,0,0.5,0.8333333333333334
tjZDd,xjZDd,0,0.8,0.8
azXq2f6g,NZK2Y08,0,0.13333333333333333,0.26666666666666666
aerPQ,aeVpQ,0,0.6,0.8
GkmBfGj,Gkm8Gi,0,0.6153846153846154,0.6153846153846154
8AX4,8AX4,1,1.0,1.0
8TSm2nd,8rSm2nd,0,0.8571428571428571,0.8571428571428571
1Khp8TSG,MhR87SG,0,0.5333333333333333,0.5333333333333333
myV3Ce,MVB3CE,0,0.5,0.8333333333333334
WQiDN6r,wQi0v6T,0,0.42857142857142855,0.5714285714285714
lNrArUVq,1v34ro9q,0,0.25,0.25
Xfc3qNq6Ty,C3aX967Y,0,0.2222222222222222,0.4444444444444444
iTu1vVENu,iTUNVeM,0,0.375,0.625
KMIC,13RAc,0,0.0,0.2222222222222222
qsUdl,qSUdJ,0,0.6,0.8
CfGFWAeS,GTwes,0,0.3076923076923077,0.6153846153846154
ZSVX,zSVk,0,0.5,0.75
f8av,K8QvV,0,0.4444444444444444,0.4444444444444444
ddn5K,dqn5K,0,0.8,0.8
SWWB,5wNRB,0,0.2222222222222222,0.4444444444444444
2byX,2D9YX,0,0.4444444444444444,0.6666666666666666
Ir6bFE0,1R6bFE0,0,0.7142857142857143,0.8571428571428571
RRPKiDMn5t,PkDMnSX,0,0.47058823529411764,0.5882352941176471
xbsr,xBSR,0,0.25,1.0
E3bIA,E3b1A,0,0.8,0.8
45nTPI,45n7Pl,0,0.6666666666666666,0.6666666666666666
RcZDqW,Rc099W,0,0.5,0.5
Os8N,Os8Yz,0,0.6666666666666666,0.6666666666666666
AyGs,AyGS,0,0.75,1.0
pxI5OoNl,pX15OON1,0,0.5,0.75
nn9D,nv9p,0,0.5,0.5
tdqq8KV1nr,tdq8K7Yr,0,0.6666666666666666,0.6666666666666666
PeYzIXeS,PeYt3s,0,0.42857142857142855,0.5714285714285714
Jype,JLype,0,0.8888888888888888,0.8888888888888888
5LdU,5PdU,0,0.75,0.75
ECYA,ECYA,1,1.0,1.0
6Od1g4i,60x84i,0,0.46153846153846156,0.46153846153846156
YAdFVNT,yAFNvT,0,0.6153846153846154,0.7692307692307693
UVoT,Uv6T,0,0.5,0.75
xXExGa,XxEXGa,0,0.6666666666666666,1.0
fLZAbF,fV4b6F,0,0.5,0.5
o8saxf,08sxxf,0,0.6666666666666666,0.6666666666666666
9Omgr6N,90hgr6N,0,0.7142857142857143,0.7142857142857143
Hv9MFIt,HV9MFIx,0,0.7142857142857143,0.8571428571428571
NOOCOE,N0OCE,0,0.7272727272727273,0.7272727272727273
q4ba,Q4baa,0,0.6666666666666666,0.8888888888888888
UEoj83L,3E0j83L,0,0.7142857142857143,0.7142857142857143
moRt,mQKt,0,0.5,0.5
F3FKg,E3F100a,0,0.3333333333333333,0.3333333333333333
1uC5,1uC5,1,1.0,1.0
7pdbX,7Pd6x,0,0.4,0.8
R83koA,R83kOA,0,0.8333333333333334,1.0
PHEg4,bHEgA,0,0.6,0.6
RGNR,RGNR,1,1.0,1.0
cdEv,CdEV,0,0.5,1.0
kgBwUsu,KGBWUSU,0,0.2857142857142857,1.0
KU3qAEpZE,kU3oAr9E,0,0.47058823529411764,0.5882352941176471
ZuYFR,Zw4FR,0,0.6,0.6
M52fAD5j,MS2fAD5j,0,0.875,0.875
tfas,tfas,1,1.0,1.0
VIHSLD2,WHLsD2,0,0.6153846153846154,0.6153846153846154
cKPtb,CkPt6,0,0.4,0.8
IUWa,rXN4a,0,0.2222222222222222,0.2222222222222222
wIA1KqN5,WJX49N5,0,0.26666666666666666,0.4
LDOW1UWa,VDQW7LWO,0,0.25,0.25
K790f,k7g00F,0,0.36363636363636365,0.7272727272727273
GvLgx7I,GVLae7,0,0.46153846153846156,0.6153846153846154
kg8XF,KG8WF,0,0.4,0.8
CL9I9,cLg9,0,0.4444444444444444,0.6666666666666666
ANAtGmx,ANatGmx,0,0.8571428571428571,1.0
75qWp8lt,75q4p8k,0,0.6666666666666666,0.6666666666666666
XjGZ,Xic2,0,0.25,0.25
uRWJ8d,uRwJ8d,0,0.8333333333333334,1.0
FEn82BRIm,FEM88RM,0,0.5,0.625
ynXyi,nXyZ,0,0.6666666666666666,0.6666666666666666
5ifc3Nf,5WFc3NF,0,0.5714285714285714,0.8571428571428571
SWMJ,SwWUJ,0,0.6666666666666666,0.6666666666666666
EFIE,ETyB6J,0,0.2,0.2
45B72,A5BZ2,0,0.6,0.6
6iIwsRNI,6iWsRvI,0,0.6666666666666666,0.8
Fllf,FV1F,0,0.25,0.5
1pmC,IpmC,0,0.75,0.75
dOIFDv,qQFpV,0,0.18181818181818182,0.36363636363636365
wC2fYKM,WC2rYkM,0,0.5714285714285714,0.8571428571428571
XAcb,xACc9,0,0.4444444444444444,0.6666666666666666
r2rEF,r2XtF,0,0.6,0.6
qf7qZfyYu,Q7qZyYV,0,0.625,0.75
lpwfNu,X9wfN4,0,0.5,0.5
WOXAUI,W0KAUJ,0,0.5,0.5
JBxQg,YBXQG,0,0.4,0.8
nKmH,pfKHS4H_,0,0.3333333333333333,0.3333333333333333
YtQ2zYAP,YTGQ2AP,0,0.6666666666666666,0.8
VFcJ,YACJ,0,0.25,0.5
4S3J,4s8UJ,0,0.4444444444444444,0.6666666666666666
u4gKQ,U48KQ,0,0.6,0.8
Lauug1n,Lqvz8m,0,0.15384615384615385,0.15384615384615385
qmkGiNP,qn~GfNp,0,0.42857142857142855,0.5714285714285714
4KgRQQlak,4ks0RQ9QH4,0,0.42105263157894735,0.5263157894736842
P8PF,PqF7,0,0.5,0.5
GUJYM,QJYM,0,0.6666666666666666,0.6666666666666666
1Nt6d,N76d,0,0.6666666666666666,0.6666666666666666
J7XP,j7Xp,0,0.5,1.0
9uuI0a5Ro,9wuk0a5RO,0,0.6666666666666666,0.7777777777777778
np3KdrMb0,np3KaRM00,0,0.6666666666666666,0.7777777777777778
acTx1j,aCTXJj,0,0.5,0.8333333333333334
GXez,q6eZ,0,0.25,0.5
4YYJ,4YWJ,0,0.75,0.75
U5X4TI,U5X4TN,0,0.8333333333333334,0.8333333333333334
BFIA,BHA2J3,0,0.4,0.4
93wqM,93wqm,0,0.8,1.0
8W9M,8w9m,0,0.5,1.0
W87O,Z870,0,0.5,0.5
EClJH,EC1SH,0,0.6,0.6
8BjVn488I,g9jvDx88l,0,0.3333333333333333,0.4444444444444444
GGLU,GGVUJ,0,0.6666666666666666,0.6666666666666666
yjKpB,YjXDB,0,0.4,0.6
WTc3ep,W7c3Ep,0,0.6666666666666666,0.8333333333333334
lhHo,zYRw6,0,0.0,0.0
4xbf,4Xbf,0,0.75,1.0
rgEaON5lf,Y8EeQNhL,0,0.23529411764705882,0.35294117647058826
IQJNezSJ,I0ne1VJ,0,0.26666666666666666,0.5333333333333333
zn0Iujy,ZwQvU7,0,0.0,0.3076923076923077
MSES,M8S5,0,0.5,0.5
15Rv,15Rv,1,1.0,1.0
n1l55uV,nK6suV,0,0.46153846153846156,0.46153846153846156
QLZ4,01C4,0,0.25,0.25
Wqga,WQgq,0,0.5,0.75
Udn4fX,UdX4fF,0,0.6666666666666666,0.6666666666666666
upyb0,wPy60,0,0.4,0.6
SxmUTUoRt,SMJTCORz,0,0.35294117647058826,0.5882352941176471
3H7fn,3x7Fn,0,0.6,0.8
LEHzF,E3cZ2F,0,0.36363636363636365,0.5454545454545454
CHFW8,GAFW8,0,0.6,0.6
dM9vtnK,dNgVtK,0,0.46153846153846156,0.6153846153846154
TNGJ,FAk6J,0,0.2222222222222222,0.2222222222222222
PPKbE3,PQ4bE3,0,0.6666666666666666,0.6666666666666666
WoTZ73r,w0XV3r,0,0.3076923076923077,0.46153846153846156
93IqV,93q9v,0,0.6,0.8
LDGI,Lq6H,0,0.25,0.25
NDBLU,NDBLU,1,1.0,1.0
mMyme3p,MMYME3Q,0,0.2857142857142857,0.8571428571428571
