Actual Solution,Predicted Solution,Result,Similarity,Similarity (Non Case-Sensitive)
xct0,Xc10,0,0.5,0.75
HJWU,HJW8,0,0.75,0.75
qe9kb6Ss,aEgvkb6sS,0,0.47058823529411764,0.7058823529411765
kR3SVWd,KRSVW,0,0.6666666666666666,0.8333333333333334
fR5x,fR5x,1,1.0,1.0
NM5J,MM5J,0,0.75,0.75
Yplkz,M9jkZ,0,0.2,0.4
UtWd20XC,U2Wd0IC,0,0.6666666666666666,0.6666666666666666
63M5,633M5,0,0.8888888888888888,0.8888888888888888
8h13,gnh3,0,0.5,0.5
T9GPG,T9CRJ,0,0.4,0.4
XvBRi0W,XVSPi0W,0,0.5714285714285714,0.7142857142857143
Tta7p,kta7p,0,0.8,0.8
WCw0,WOWO,0,0.25,0.5
Qa5e8,09v5e8,0,0.5454545454545454,0.5454545454545454
1iqnK,iqKk,0,0.6666666666666666,0.6666666666666666
6CuIfoJI,qunfby,0,0.2857142857142857,0.2857142857142857
NTMY,NTMY,1,1.0,1.0
IcnP8ZHN3,VMPS8ZFN3,0,0.5555555555555556,0.5555555555555556
l82rQLx,182Rl4,0,0.3076923076923077,0.6153846153846154
NT5I8,VT5IB,0,0.6,0.6
7y6Gx,V6C4X,0,0.2,0.4
O2qd,029d,0,0.5,0.5
toV80,zov80,0,0.6,0.8
WJpfeW3,WSPFeJW3,0,0.5333333333333333,0.8
YUE8OM,YUE80OM,0,0.9230769230769231,0.9230769230769231
wSIemQ,WslemQ,0,0.5,0.8333333333333334
SIC4dE,SIG4E,0,0.7272727272727273,0.7272727272727273
RQGP4,RQGP4,1,1.0,1.0
mPM9VYw,mP4qVYYW,0,0.5333333333333333,0.6666666666666666
N4UTX,NAUXK,0,0.6,0.6
sNeDn4,SNEDM#,0,0.3333333333333333,0.6666666666666666
tlxugCp,tLWgCp,0,0.6153846153846154,0.7692307692307693
z9Yk,Zoyk,0,0.25,0.75
Q6hYSrV,a64SV,0,0.5,0.5
3RX7,RKV,0,0.2857142857142857,0.2857142857142857
j4BYX3a,A8R1x30,0,0.14285714285714285,0.2857142857142857
s9QLJFiBH,S9QVLFiBH,0,0.7777777777777778,0.8888888888888888
AQH2,AQC2,0,0.75,0.75
BREV,BREV,1,1.0,1.0
kavo9kmz,7aV0gkmz,0,0.5,0.625
jXyyBvF,JVVBYV,0,0.15384615384615385,0.46153846153846156
MVNY,ALAKH,0,0.0,0.0
r029WRONt,r0b0t,0,0.42857142857142855,0.42857142857142855
iXm38Z,i4m38Z,0,0.8333333333333334,0.8333333333333334
CA56,CA56,1,1.0,1.0
yaJQ,Y2IQ,0,0.25,0.5
gBlQEs,9B1QES,0,0.5,0.6666666666666666
ONlB1wQ,ONVBIWQ,0,0.5714285714285714,0.7142857142857143
Te1wlFjO,TeMFO,0,0.6153846153846154,0.6153846153846154
UVEA,LVFA8A,0,0.4,0.4
QCHbsq,qcHbsa,0,0.5,0.8333333333333334
gqd64yVj1,9a4d64yV,0,0.5882352941176471,0.5882352941176471
EqcNMkrtD,Fg9CvMhKtd,0,0.21052631578947367,0.5263157894736842
NFZY,NFEY,0,0.75,0.75
WMYD,MVYD,0,0.75,0.75
JL2Jx8,JL2Jx8,1,1.0,1.0
4tjE,4tIE,0,0.75,0.75
YMBC,YIVEC,0,0.4444444444444444,0.4444444444444444
FhOFwgz,FMOWgZ,0,0.46153846153846156,0.7692307692307693
Rlhlu,RVhU,0,0.4444444444444444,0.6666666666666666
hMr465k,M4765k,0,0.7692307692307693,0.7692307692307693
3GLwASnR,3GLwAsnR,0,0.875,1.0
TKUYJu,XU4U,0,0.2,0.4
mKaWdDIE,mYKaWdDIE,0,0.9411764705882353,0.9411764705882353
WJQY,H4J0Y,0,0.4444444444444444,0.4444444444444444
s2hMBlQe,s24m8Re,0,0.4,0.5333333333333333
IiOw2X,L0Ow2x,0,0.5,0.6666666666666666
aslZ6,asIZ6,0,0.8,0.8
SCpi6oX,SCPB0X,0,0.46153846153846156,0.6153846153846154
nJe6cth3,nIeacku,0,0.4,0.4
Ib1OL9wm0,610B620,0,0.25,0.25
a1Yope,aV7e,0,0.4,0.4
wM6Q,WmM60a,0,0.4,0.6
8ykKt,9ykKt,0,0.8,0.8
SKkTE4q1,SkK2E49,0,0.5333333333333333,0.6666666666666666
N25M,N254,0,0.75,0.75
BO4Or4da,B040F4a,0,0.5333333333333333,0.5333333333333333
eONr,eONr,1,1.0,1.0
ToKe834,TOe8834,0,0.7142857142857143,0.8571428571428571
KsmCS057j,kSMCS05j,0,0.5882352941176471,0.9411764705882353
Xdq0J,XB0J,0,0.6666666666666666,0.6666666666666666
M9AV,MQAV,0,0.75,0.75
gI1KqS,gVK9s,0,0.36363636363636365,0.5454545454545454
tTDj,tTDj,1,1.0,1.0
mme42a,mmeXa,0,0.7272727272727273,0.7272727272727273
Dbz56d6d,Db2g6d,0,0.5714285714285714,0.5714285714285714
D0HTZC,D0T2ZC,0,0.8333333333333334,0.8333333333333334
iWobQsUilx,iV0bPSUilx,0,0.6,0.7
K5V3,K5V3,1,1.0,1.0
eISe,e5e,0,0.5714285714285714,0.5714285714285714
WUU0Gwi,WU0Gi,0,0.8333333333333334,0.8333333333333334
Ks2nY7TlF,HS2nVTF,0,0.5,0.625
6CCE,6CCE,1,1.0,1.0
voLrGsb,VOLrCsB,0,0.42857142857142855,0.8571428571428571
BurA,BU4mA,0,0.4444444444444444,0.6666666666666666
3XRnZ,3XrnZ,0,0.8,1.0
78uv,78CV,0,0.5,0.75
GZ7s,QZAS,0,0.25,0.5
JLKC,NKC,0,0.5714285714285714,0.5714285714285714
BQ2d4Tw16,602d7W16,0,0.47058823529411764,0.5882352941176471
9MV4MoI,9MV4MO1,0,0.7142857142857143,0.8571428571428571
ZIVOok,Z1V00k,0,0.5,0.5
qbKLWbdpI,9bKCwbdpl,0,0.5555555555555556,0.6666666666666666
dgbYhFdZD,d8WWhFqdZ0,0,0.5263157894736842,0.5263157894736842
JNe6s,J4c6s,0,0.6,0.6
B0Y9SnG2ps,B0X0SNG2DS,0,0.5,0.7
6PYXX,6Pxt,0,0.4444444444444444,0.6666666666666666
CNlnczX,C4nc1vx,0,0.42857142857142855,0.5714285714285714
8P8B,8FBB8,0,0.4444444444444444,0.4444444444444444
D3ehtk,Dvehk,0,0.7272727272727273,0.7272727272727273
NEPHjWCA6,AER4WnCA6,0,0.5555555555555556,0.4444444444444444
RZTP,RZTP,1,1.0,1.0
CERI,CE8RI,0,0.8888888888888888,0.8888888888888888
xq6Kr,t96K,0,0.4444444444444444,0.4444444444444444
8v9OWrgY,8LVO0W8gY,0,0.5882352941176471,0.7058823529411765
f7jV9xXA,7iv064A,0,0.26666666666666666,0.4
BDdYv,BDQKV,0,0.4,0.6
IWKa,W7a,0,0.5714285714285714,0.5714285714285714
H2P7,H42P7,0,0.8888888888888888,0.8888888888888888
e81Yi2,e81k12,0,0.6666666666666666,0.6666666666666666
1Otfmotv,dsmOqv,0,0.2857142857142857,0.42857142857142855
rENR,RENP,0,0.5,0.75
Lz0NeV,LZONEV,0,0.5,0.8333333333333334
FRGH,ARGHI,0,0.6666666666666666,0.6666666666666666
35GY,35CGN,0,0.6666666666666666,0.6666666666666666
QEF5,QEF5,1,1.0,1.0
FKzAOwC,AKZAOWC,0,0.5714285714285714,0.8571428571428571
UWy8wE,UWJ8wE,0,0.8333333333333334,0.8333333333333334
UhLcPnT,UWCanA,0,0.3076923076923077,0.46153846153846156
GJ6OX,GJS60X,0,0.7272727272727273,0.7272727272727273
7zXuW,77LxuW,0,0.5454545454545454,0.7272727272727273
NKDG,MRDG,0,0.5,0.5
xoUAOlJyf,XOUAQJJf,0,0.47058823529411764,0.7058823529411765
rSbD2,rSbd2,0,0.8,1.0
o4rbSY,O4NbSY,0,0.6666666666666666,0.8333333333333334
wE70RP,WE70RP,0,0.8333333333333334,1.0
D3YBa,D3YBA,0,0.8,1.0
TxUwufSyZ,TfcmUfSyZ,0,0.6666666666666666,0.6666666666666666
IIBL,ABL300,0,0.4,0.4
0vzPwp1G,0L7PWPG,0,0.4,0.6666666666666666
9PabzeS,pabzes,0,0.6153846153846154,0.9230769230769231
Mg1Yy3NI,MGNY3NI,0,0.6666666666666666,0.8
SUBILP,SUB4LP,0,0.8333333333333334,0.8333333333333334
hz0g60,h20860,0,0.6666666666666666,0.6666666666666666
X9NSh,X9SH,0,0.6666666666666666,0.8888888888888888
p3dDZo,p3dD20,0,0.6666666666666666,0.6666666666666666
Va5pu,V25DU,0,0.4,0.6
BYYr,PVVr,0,0.25,0.25
GFWF,GFWF,1,1.0,1.0
CGOJ,CG0J,0,0.75,0.75
YLSJ,Y6J,0,0.5714285714285714,0.5714285714285714
756xATOXz,756X4TOZ,0,0.5882352941176471,0.8235294117647058
7kSsqIdxy,M5910Xy,0,0.125,0.25
WT8C,WT8C,1,1.0,1.0
zn1hpr2V,ZyhpR2V,0,0.5333333333333333,0.8
I101,K0I,0,0.2857142857142857,0.2857142857142857
lJRhOA,IlrhoA,0,0.5,0.8333333333333334
Tzh97f,T2h9x,0,0.5454545454545454,0.5454545454545454
dXTy,dXTY,0,0.75,1.0
QxxS3NaF,OXLT3NQAF,0,0.35294117647058826,0.5882352941176471
Rj8GuPR,RjSGUAR,0,0.5714285714285714,0.7142857142857143
QO5T,Q0OSf,0,0.4444444444444444,0.4444444444444444
w47ffxzo,W8X7A20,0,0.13333333333333333,0.26666666666666666
8ikx,s1x,0,0.2857142857142857,0.2857142857142857
4L6jquLQ,4L6jquLQ,1,1.0,1.0
GPT2,GPT22,0,0.8888888888888888,0.8888888888888888
gr5PXu,o9VPAU,0,0.16666666666666666,0.3333333333333333
9MTL7,9MWL7,0,0.8,0.8
9Gar1Y,9GaX1Y,0,0.8333333333333334,0.8333333333333334
5a9gHYNz,5e296H4Z7,0,0.35294117647058826,0.47058823529411764
AKmA,AKmA,1,1.0,1.0
Dbak9,DBAK9,0,0.4,1.0
MTbL,MTbL,1,1.0,1.0
5gLpF,JS0PF,0,0.2,0.4
stQ1RjYuaX,ST0RJU4X,0,0.2222222222222222,0.6666666666666666
JAI8g1,418897,0,0.16666666666666666,0.16666666666666666
PZNX,P2fVTx,0,0.2,0.4
E0Kg,EOK89a,0,0.4,0.4
DEERRqCA,DEERR0CA,0,0.875,0.875
VMU6,VMU6,1,1.0,1.0
gjHfslxy,SJHS1X,0,0.14285714285714285,0.5714285714285714
zhul,ZhuI,0,0.5,0.75
nJDWV,JDnRwVn,0,0.5,0.6666666666666666
r5sXKa,r5hka,0,0.5454545454545454,0.7272727272727273
3kUIlN,3KUIV,0,0.5454545454545454,0.7272727272727273
Um8KQ,U7M8K6,0,0.5454545454545454,0.7272727272727273
sUjkbopF,SUkboAF,0,0.6666666666666666,0.8
pFTx,P6VX,0,0.0,0.5
EYMO,EYDAO,0,0.6666666666666666,0.6666666666666666
HqyHfaQG,H9kHa0QG,0,0.625,0.625
kxKZc2cE,4NKz2OCE,0,0.375,0.625
B4693Wl,B4bQ3W1,0,0.5714285714285714,0.5714285714285714
vsqb,Vf9b,0,0.25,0.5
CZklTCrX,CZATCr,0,0.7142857142857143,0.7142857142857143
f63rPFQ6,f65rPF06,0,0.75,0.75
ocoH,060H,0,0.25,0.25
UYPGQc9,U4PG0c9,0,0.7142857142857143,0.7142857142857143
d0zewy,A0ZeWvy,0,0.46153846153846156,0.7692307692307693
hbrWOFWWE5,WOOFWES5,0,0.6666666666666666,0.6666666666666666
vykH73q,VVkM13a,0,0.2857142857142857,0.42857142857142855
ISdS,7Sas,0,0.25,0.5
hBR8NdYzU,BPaVduU,0,0.375,0.375
FGesJo,FGesJo,1,1.0,1.0
BECG,BFCCG,0,0.6666666666666666,0.6666666666666666
aG6xxKjc,aG6XKjC,0,0.6666666666666666,0.9333333333333333
bV7I2P,aV12P,0,0.5454545454545454,0.5454545454545454
yaPF,y2PF,0,0.75,0.75
32keYvzd,32KCDV72d,0,0.35294117647058826,0.5882352941176471
JtWDW,JtWdW,0,0.8,1.0
6GgeN2,6GgAN2,0,0.8333333333333334,0.8333333333333334
BxUVMX,BXCV4,0,0.36363636363636365,0.5454545454545454
UduGd,UaUGd,0,0.6,0.8
JPUETuB,JPUFT4B,0,0.7142857142857143,0.7142857142857143
wcxy,WCXY,0,0.0,1.0
njkR9IVv,nVKR9NZ,0,0.4,0.5333333333333333
aKCs,aKCs,1,1.0,1.0
W53E,WSEE,0,0.5,0.5
a9ZK,a9Z4,0,0.75,0.75
xlx2iLN,XlA2JUN,0,0.42857142857142855,0.5714285714285714
qbNSnmSK,q6JSnmSk,0,0.625,0.75
ECKCP,EckdP,0,0.4,0.8
HS0bhBod0,HS0bhB0d0,0,0.8888888888888888,0.8888888888888888
AJHL,A7HL,0,0.75,0.75
dsFKZAF,dSfVZAF,0,0.5714285714285714,0.8571428571428571
FPK4hI,FP44W,0,0.5454545454545454,0.5454545454545454
EHJR,EHUR,0,0.75,0.75
MgLP,M8LP,0,0.75,0.75
K6s88,K6588,0,0.8,0.8
r0nTiv,roMTiv,0,0.6666666666666666,0.6666666666666666
ZJ9M,ZJ9M,1,1.0,1.0
E2RBM,E2RBM,1,1.0,1.0
hYK9LS,BYk9vs,0,0.3333333333333333,0.6666666666666666
k4kdBYOR,44QB4OR,0,0.5333333333333333,0.5333333333333333
fjYjQPG,fywJQPG,0,0.5714285714285714,0.8571428571428571
Z2TBt,72KBt,0,0.6,0.6
BmREM,B1UREM,0,0.7272727272727273,0.7272727272727273
Y8HNsPX,Y8ONSPX,0,0.7142857142857143,0.8571428571428571
qK06,aK06,0,0.75,0.75
QVUE,QVUE,1,1.0,1.0
KVM1EpUo,KNM1EPUO,0,0.625,0.875
ZwMiMqT4,ZWM4T4,0,0.5714285714285714,0.7142857142857143
mfVj8QsGa,mfV8psca,0,0.7058823529411765,0.7058823529411765
nzsJwR6,MStJWR6,0,0.42857142857142855,0.7142857142857143
Q47KE5I,047KE51,0,0.7142857142857143,0.7142857142857143
zjQxXtP3y,Z0XKPY,0,0.26666666666666666,0.5333333333333333
kmNSD,VMN5D,0,0.4,0.6
Bsrr33,BSV333,0,0.5,0.6666666666666666
EAseB,E4seB,0,0.8,0.8
PCpKJQt,PCPK0L,0,0.46153846153846156,0.6153846153846154
RUt9,R49,0,0.5714285714285714,0.5714285714285714
AGM2,AGM2,1,1.0,1.0
YqaIR,7QA7R,0,0.2,0.6
LOWR,LO4VE,0,0.4444444444444444,0.4444444444444444
cBGNJ5RGK,CBGNSRGK,0,0.7058823529411765,0.8235294117647058
eVgprpQ,eVCgRpQ,0,0.7142857142857143,0.8571428571428571
oxU0LAy8xy,0XU0L7Y8X,0,0.42105263157894735,0.7368421052631579
CFB45ZiRz,CFBA57RZ,0,0.5882352941176471,0.7058823529411765
Gwpvb,GwPvV6,0,0.5454545454545454,0.7272727272727273
HBImHb6Pu,HBIrnHb6PU,0,0.7368421052631579,0.8421052631578947
PU5F,AU5F,0,0.75,0.75
QZ2fRl1uL,oZ2FRVVL,0,0.47058823529411764,0.5882352941176471
JFCw8,NFC48,0,0.6,0.6
juGz,MIG20,0,0.2222222222222222,0.2222222222222222
ubIXy,ubIXy,1,1.0,1.0
4wCkb,XwOCVb,0,0.5454545454545454,0.5454545454545454
Oc0IX,OC4F,0,0.2222222222222222,0.4444444444444444
jqxA,JQA,0,0.2857142857142857,0.8571428571428571
an3tOTYpT,qN3AOYVPT,0,0.3333333333333333,0.6666666666666666
4BdnKiLA,AB12Ki2A,0,0.5,0.5
0iWB,0iWB,1,1.0,1.0
N8KW,N8XW,0,0.75,0.75
OOB22,00B22,0,0.6,0.6
joNgi,JONGi,0,0.4,1.0
BbVZ,B6Vz,0,0.5,0.75
0AMlVJ,04MWVJ,0,0.6666666666666666,0.6666666666666666
eWlRhZ4,EWLPHz4,0,0.2857142857142857,0.8571428571428571
G6hDnRU,G0hDnMU,0,0.7142857142857143,0.7142857142857143
9UXB,9UBB,0,0.75,0.75
1qB75Z,19B757,0,0.6666666666666666,0.6666666666666666
OqiT882,0VIT882,0,0.5714285714285714,0.7142857142857143
XNWR,XNWR,1,1.0,1.0
527T,52T,0,0.8571428571428571,0.8571428571428571
ngyECdmB,n9yECamp,0,0.625,0.625
K25h2NPvm,K2302NPlm,0,0.6666666666666666,0.6666666666666666
355gJ,35691,0,0.4,0.4
By8oxgxL,BY80X8XL,0,0.375,0.75
V5BF,V5BF,1,1.0,1.0
0vifH,OVisH,0,0.4,0.6
79C9,79g9,0,0.75,0.75
F30tcKaq,F30xClk09,0,0.35294117647058826,0.5882352941176471
Da1NC,D21NC,0,0.8,0.8
7VRXJ,XRVU,0,0.2222222222222222,0.2222222222222222
IGqsg,GaSg,0,0.4444444444444444,0.6666666666666666
OfhW31Z,ohw37L,0,0.3076923076923077,0.6153846153846154
v7rA,V7YA,0,0.5,0.75
2Oa3mk6M,20o3mYK6M,0,0.5882352941176471,0.8235294117647058
994U,9A4U,0,0.75,0.75
8QS3,8O88,0,0.25,0.25
ZHh5J,ZHg5J,0,0.8,0.8
YRHD,WRHD,0,0.75,0.75
DZRJ,D7A9,0,0.25,0.25
lmNJP,mNJp,0,0.6666666666666666,0.8888888888888888
Q6ls,Q6J5,0,0.5,0.5
bkPklyLr,bkPKVJLr,0,0.625,0.75
k8xtwaS9,k847z050,0,0.25,0.25
XJN8,XN8,0,0.8571428571428571,0.8571428571428571
SOLU,J2XK6,0,0.0,0.0
8FKY,8FKY,1,1.0,1.0
Eea8HnIr,F0a8HnVr,0,0.625,0.625
3KazTIUC,naZTlUC,0,0.5333333333333333,0.6666666666666666
rbzCLeo8,rbLce0s8,0,0.625,0.625
87hrOX,87hROX,0,0.8333333333333334,1.0
PzLSrblds,R7lgi6Wds,0,0.3333333333333333,0.3333333333333333
pJi1ma3jj,Rz7ma3j,0,0.5,0.5
6Zz1bmZRG,6Z71bm74R6,0,0.631578947368421,0.631578947368421
O7Li,07Li,0,0.75,0.75
XAu5,XAUS5,0,0.6666666666666666,0.8888888888888888
8VFW,8V4W,0,0.75,0.75
DmHqP,DmHap,0,0.6,0.8
DCJr,DCJ2,0,0.75,0.75
noho,2040,0,0.0,0.0
Qj1o,pjl10,0,0.4444444444444444,0.4444444444444444
FWKX,FWVY,0,0.5,0.5
rZP1nD3t,rZPlnBz,0,0.5333333333333333,0.5333333333333333
7AFZ,7AF3,0,0.75,0.75
luztjq5nP,VU2A95nP,0,0.35294117647058826,0.47058823529411764
63XW,63X4W,0,0.8888888888888888,0.8888888888888888
8nIPe,cape,0,0.2222222222222222,0.4444444444444444
12EY1,12E4J7,0,0.5454545454545454,0.5454545454545454
FUUW,E6GAAW,0,0.2,0.2
EV5XS,FV5YS,0,0.6,0.6
OQUSeD,oOQUseD,0,0.7692307692307693,0.9230769230769231
dTNbh,aTNbH,0,0.6,0.8
BNRptg1B,BVRPTGJB,0,0.375,0.75
OK57Qwb,AK5Qwb,0,0.7692307692307693,0.7692307692307693
0HHTNxW5B,OH4NXWSB,0,0.47058823529411764,0.5882352941176471
klvsz3J,K1V573,0,0.15384615384615385,0.46153846153846156
ZRtq,ZRAA,0,0.5,0.5
VUGb,VuG9b,0,0.6666666666666666,0.8888888888888888
HSbFR3,HSB4RB3,0,0.6153846153846154,0.7692307692307693
3zYIfZPd,Afv7pd,0,0.2857142857142857,0.42857142857142855
BTni,B7ni,0,0.75,0.75
HtLg0jcleu,HtLgOicAeU,0,0.6,0.7
YYjY,M7VY,0,0.25,0.25
QqJR6OH,QaJrb6QH,0,0.5333333333333333,0.6666666666666666
ongvXd,0R8V2,0,0.0,0.18181818181818182
d4lSP,d4sP,0,0.6666666666666666,0.8888888888888888
TsNxW,ASVXW,0,0.2,0.6
YA58,YA58,1,1.0,1.0
RXOLyuju,RxOlyuiiu,0,0.5882352941176471,0.8235294117647058
TwgiV,TUVW1V,0,0.36363636363636365,0.5454545454545454
BDTQ,BQTES,0,0.4444444444444444,0.4444444444444444
7H2W6,7PR2W6,0,0.7272727272727273,0.7272727272727273
HCSTA,H2STA,0,0.8,0.8
7LWx,XZWS,0,0.25,0.25
AWTG,AN4SG,0,0.4444444444444444,0.4444444444444444
8qZ5,8q25,0,0.75,0.75
6F86IaDX,6F869a0x,0,0.625,0.75
wtGE8fU,WIG4BFU,0,0.2857142857142857,0.5714285714285714
EJOP,E60P,0,0.5,0.5
AOOzkW,AOOZKW,0,0.6666666666666666,1.0
pLmLD3,pLmyL03,0,0.7692307692307693,0.7692307692307693
sPjnBebG,sJmBEbBG,0,0.5,0.75
AojQ,Aojo,0,0.75,0.75
X7EW,XTEW,0,0.75,0.75
3S8ZS,38B3,0,0.4444444444444444,0.4444444444444444
EXSBN,EVSBR,0,0.6,0.6
Wohv,W0hV,0,0.5,0.75
tlmx,tVmx,0,0.75,0.75
jBUZHl0,jBC2H0,0,0.6153846153846154,0.6153846153846154
TVTxUrkX,AVTXURKX,0,0.5,0.875
FFVm9KdY,FEVmgKdY,0,0.75,0.75
4pc5,4PC5,0,0.5,1.0
2RtZl,2RIZI,0,0.6,0.6
rTHb,A4Hb,0,0.5,0.5
orCoycl,OIC0yCl,0,0.42857142857142855,0.7142857142857143
aWWC,aWWC,1,1.0,1.0
A7JY,MJJY,0,0.5,0.5
Ip8e,Ipb8e,0,0.8888888888888888,0.8888888888888888
KtjKA,A4iKA,0,0.4,0.4
iEkaLk2OE,iEkAzk29,0,0.5882352941176471,0.7058823529411765
FU6dV,FU6aV,0,0.8,0.8
VFCR,VFCR,1,1.0,1.0
m8MeY,m0mEy,0,0.2,0.8
nzu8Ll91,n2U08419,0,0.375,0.5
59HaI,59H4I,0,0.8,0.8
kj4M,KV4M,0,0.5,0.75
JIpTEz,10XE1,0,0.18181818181818182,0.18181818181818182
4z22BN,41222B,0,0.6666666666666666,0.6666666666666666
epZf,epZf,1,1.0,1.0
vsocisa,USOCVsa,0,0.2857142857142857,0.7142857142857143
SdW5JgVB,sdw5J9VB,0,0.625,0.875
SNCaS,CNF8G5,0,0.18181818181818182,0.18181818181818182
bEvX,bEVV,0,0.5,0.75
KyWhy,kVWky,0,0.2,0.4
JJCA,J3CA,0,0.75,0.75
MQsDbxdHL,M0SD6y04X,0,0.2222222222222222,0.4444444444444444
pHtdCyN,pydcdcVlN,0,0.375,0.5
FN6Ztm9Q,A60ztm9q,0,0.5,0.75
pHgsG,H5SG,0,0.4444444444444444,0.6666666666666666
UhoE,UHOE,0,0.5,1.0
vcntkc,Vcn4kC,0,0.5,0.8333333333333334
fCdAm,IeCrAmo,0,0.5,0.5
uPMVW,UPMVV,0,0.6,0.8
bKIzC9,6AZL09,0,0.16666666666666666,0.3333333333333333
pIDjAHF,PlD74HF,0,0.42857142857142855,0.5714285714285714
bNIII,6NI/A1,0,0.36363636363636365,0.36363636363636365
F3IY,F3IV,0,0.75,0.75
cOFJsra,COFJSka,0,0.5714285714285714,0.8571428571428571
LE80i,L80i,0,0.8888888888888888,0.8888888888888888
qKwiL4,M7W1A,0,0.0,0.18181818181818182
YZSR,Y2SR,0,0.75,0.75
FPXP,EpKdP,0,0.2222222222222222,0.4444444444444444
CbKnS,cbkips,0,0.18181818181818182,0.7272727272727273
aofm,0fm,0,0.5714285714285714,0.5714285714285714
RcWW,RCWW,0,0.75,1.0
HO0Ep9,HOO0b9,0,0.6666666666666666,0.6666666666666666
u0TJiQQU,U0AJIPP0U,0,0.35294117647058826,0.5882352941176471
bwxc,bwTfC,0,0.4444444444444444,0.6666666666666666
oiWUuER,O14UUP,0,0.15384615384615385,0.46153846153846156
xyJdd5Ktp,FYJ8QStfp,0,0.3333333333333333,0.4444444444444444
3JQX,B6YX,0,0.25,0.25
DQDINbiLyW,QQD1rb1Yw,0,0.3157894736842105,0.5263157894736842
YmROUl,YmR06L,0,0.5,0.6666666666666666
5O994gFz,S0999AGAZ1,0,0.2222222222222222,0.4444444444444444
uNKCC,UNkCC,0,0.6,1.0
yKKz4jmb,VKK24mb,0,0.6666666666666666,0.6666666666666666
CBFc42,cBFC42,0,0.6666666666666666,1.0
kAdge1k,kAdgEk,0,0.7692307692307693,0.9230769230769231
WpAH,WAAH,0,0.75,0.75
un4uZ,un4Lz,0,0.6,0.8
FgHt6RvdR,FGHZ6RVAR,0,0.5555555555555556,0.7777777777777778
wMYf3aA8r,WNYX32A8f,0,0.4444444444444444,0.5555555555555556
6VpYGj,6vPYGj,0,0.6666666666666666,1.0
mSZTAw93,mZzKAW93,0,0.625,0.75
CvPjq,CvPs9,0,0.6,0.6
sLFUx13,SL4UYX3,0,0.42857142857142855,0.7142857142857143
jOB4,j0B4,0,0.75,0.75
pjiP0kXJ,P1P0KFU,0,0.26666666666666666,0.5333333333333333
9vmuy7,9m4V7,0,0.5454545454545454,0.5454545454545454
BEAB,BEA5R,0,0.6666666666666666,0.6666666666666666
5BfpFl,5BfPF1,0,0.6666666666666666,0.8333333333333334
A1wqRYLZ8K,AMWRVLL88K,0,0.5,0.6
rzoaZ,R10A2Z,0,0.18181818181818182,0.36363636363636365
8RZb4V78,8Z04V8,0,0.7142857142857143,0.7142857142857143
FXT5,FXT5,1,1.0,1.0
8JFuFjlMJw,8JFUAMNw,0,0.5555555555555556,0.6666666666666666
Ha9d,H299d,0,0.6666666666666666,0.6666666666666666
